BarNumber,Time,Direction,Families,Entry,Segment,Prime,Ambiguous,Outcome,RoomTicks,PullbackBars,ImpulseBars,DepthRatio,SpeedRatio,ImpulseTicks,PullbackDepthTicks,ImpulseSeconds,PullbackSeconds
19380,2026-08-18 07:25:00.228,1,EMA8,7728.5,DEV,True,False,TARGET,,2,5,0.45,1.3238244514106583,20.0,9.0,33.784,11.484
19382,2026-08-18 07:25:15.764,1,EMA8,7728.5,DEV,True,False,TARGET,7.0,1,1,1.0,0.8197442046362912,4.0,4.0,8.204,10.008
19389,2026-08-18 07:26:38.012,1,EMA24,7728.5,DEV,True,False,TARGET,7.0,2,2,0.6666666666666666,0.4022712731925784,9.0,6.0,10.06,16.672
19396,2026-08-18 07:27:53.628,1,EMA50,7728.25,DEV,True,False,TARGET,11.0,1,1,4.0,5.885383129426916,1.0,4.0,9.14,6.212
19416,2026-08-18 07:31:38.556,1,EMA24,7729.25,DEV,True,False,TARGET,,3,1,3.0,0.4496989463120923,4.0,12.0,4.78,31.888
19484,2026-08-18 07:50:09.792,-1,EMA50,7725.25,DEV,True,False,TARGET,10.0,2,2,1.6,0.4062961773209123,5.0,8.0,12.648,49.808
19510,2026-08-18 07:54:06.944,-1,EMA8,7721.25,DEV,True,False,TARGET,9.0,1,1,0.6666666666666666,0.6250573657641121,3.0,2.0,8.172,8.716
19524,2026-08-18 07:57:23.440,-1,EMA24,7720.0,DEV,True,False,TARGET,,3,1,3.0,0.4557979334098737,4.0,12.0,6.352,41.808
19561,2026-08-18 08:06:58.100,1,EMA8,7723.25,DEV,False,False,STOP,4.0,1,2,0.375,0.08395151675718637,8.0,3.0,6.76,30.196
19574,2026-08-18 08:11:03.692,-1,EMA8,7717.5,DEV,False,False,NONE,12.0,1,5,0.25,0.7965435978004713,16.0,4.0,113.568,35.644
19577,2026-08-18 08:12:03.760,-1,EMA24,7718.5,DEV,False,False,TARGET,7.0,2,1,3.5,0.9945705824284304,2.0,7.0,8.06,28.364
19588,2026-08-18 08:16:29.960,-1,EMA50,7718.0,DEV,False,False,TARGET,5.0,1,1,0.25,0.07978378378378378,4.0,1.0,11.808,37.0
19606,2026-08-18 08:23:21.568,-1,EMA24,7715.75,DEV,False,False,TARGET,9.0,4,3,2.4,2.8503505336954458,5.0,12.0,75.216,63.332
19670,2026-08-18 08:49:33.068,1,EMA8,7724.5,DEV,False,False,STOP,,1,1,0.5,0.13936084142394825,4.0,2.0,13.78,49.44
19674,2026-08-18 08:51:16.792,1,EMA24,7722.25,DEV,False,False,TARGET,14.0,3,1,,,,,,
19686,2026-08-18 08:56:44.092,1,EMA50,7723.5,DEV,False,False,STOP,12.0,2,1,4.0,2.3136154450555617,2.0,8.0,20.612,35.636
19764,2026-08-18 09:52:36.976,1,EMA8,7727.5,DEV,False,False,STOP,3.0,1,1,1.3333333333333333,0.2094285463593176,3.0,4.0,16.708,106.372
19802,2026-08-18 10:30:46.776,-1,EMA8,7722.0,DEV,False,False,TARGET,5.0,1,1,2.0,4.731061672768234,2.0,4.0,33.6,14.204
19805,2026-08-18 10:33:05.960,-1,EMA24,7722.5,DEV,False,False,TARGET,7.0,2,1,2.5,2.55673716730038,2.0,5.0,68.856,67.328
19832,2026-08-18 11:05:24.816,-1,EMA8,7716.5,DEV,True,False,TARGET,5.0,1,2,3.0,2.6865043965846818,1.0,3.0,112.432,125.552
19929,2026-08-18 12:56:14.180,-1,EMA8,7715.0,DEV,True,False,TARGET,6.0,1,1,1.3333333333333333,0.19835616438356166,3.0,4.0,2.172,14.6
19931,2026-08-18 12:57:11.036,-1,EMA8,7714.25,DEV,True,False,TARGET,3.0,1,1,0.3333333333333333,0.602368653143505,3.0,1.0,57.372,31.748
19964,2026-08-18 13:18:17.564,-1,EMA50,7714.25,DEV,False,False,TARGET,4.0,1,1,1.0,0.5191947426328467,4.0,4.0,69.84,134.516
20008,2026-08-18 15:53:20.616,-1,EMA8,7709.5,DEV,False,False,TARGET,,1,2,0.42857142857142855,2.5421312734217594,7.0,3.0,516.456,87.068
20054,2026-08-18 17:09:10.784,-1,EMA24,7705.5,DEV,False,False,TARGET,12.0,3,5,0.875,2.118039279513889,16.0,14.0,223.084,92.16
20056,2026-08-18 17:09:46.620,-1,EMA24,7705.75,DEV,False,False,TARGET,13.0,1,1,1.0,2.3594274606820997,3.0,3.0,53.408,22.636
20062,2026-08-18 17:14:57.640,-1,EMA8,7703.75,DEV,False,False,TARGET,,1,1,0.75,0.1321654477169401,4.0,3.0,14.264,80.944
20083,2026-08-18 17:34:09.844,1,EMA8,7712.75,DEV,False,False,TARGET,6.0,1,1,0.75,1.1786174323744096,4.0,3.0,87.84,55.896
20089,2026-08-18 17:47:09.124,1,EMA8,7715.25,DEV,False,False,STOP,,1,5,0.3076923076923077,0.9502739884419272,13.0,4.0,419.144,135.716
20098,2026-08-18 18:03:52.584,1,EMA50,7711.0,DEV,False,False,TARGET,20.0,1,2,,,,,,
20160,2026-08-18 19:48:17.104,-1,EMA50,7709.0,DEV,False,False,TARGET,10.0,3,1,10.0,15.558886117657826,1.0,10.0,271.988,174.812
20183,2026-08-18 20:54:36.464,-1,EMA50,7707.75,DEV,False,False,TARGET,,2,5,0.4375,0.7715203940649967,16.0,7.0,821.984,466.116
20188,2026-08-18 21:21:47.368,-1,EMA24,7706.75,DEV,False,False,TARGET,,2,3,0.7272727272727273,0.6810367166402376,11.0,8.0,835.756,892.496
20195,2026-08-18 21:31:07.336,-1,EMA50,7707.5,DEV,False,False,TARGET,2.0,1,1,1.3333333333333333,0.8023225788441541,3.0,4.0,114.964,191.052
20230,2026-08-18 22:31:32.068,-1,EMA50,7703.5,DEV,False,False,TARGET,16.0,1,1,,,,,,
20243,2026-08-18 22:59:03.996,-1,EMA8,7698.75,DEV,False,False,STOP,,1,3,0.5714285714285714,9.456775734972757,7.0,4.0,649.132,39.224
20246,2026-08-18 23:01:27.324,-1,EMA24,7700.0,DEV,False,False,TARGET,7.0,2,1,2.6666666666666665,3.947905976640766,3.0,8.0,161.572,109.136
20273,2026-08-18 23:32:31.744,1,EMA8,7707.25,DEV,False,False,STOP,6.0,1,2,0.3333333333333333,0.48662726364936704,9.0,3.0,72.124,49.404
20299,2026-08-19 00:05:00.068,1,EMA24,7711.25,DEV,False,False,TARGET,10.0,3,3,1.375,1.037962133389549,8.0,11.0,114.588,151.796
20310,2026-08-19 00:20:22.756,1,EMA24,7713.0,DEV,False,False,TARGET,9.0,2,3,0.8181818181818182,2.7237146820385263,11.0,9.0,409.292,122.948
20320,2026-08-19 00:35:55.416,1,EMA8,7717.5,DEV,False,False,TARGET,,1,2,1.25,4.2770030780710755,4.0,5.0,146.732,42.884
20345,2026-08-19 01:10:33.276,1,EMA8,7720.25,DEV,False,False,TARGET,3.0,1,1,1.3333333333333333,1.8017322802998332,3.0,4.0,89.656,66.348
20348,2026-08-19 01:17:10.144,1,EMA24,7719.25,DEV,False,False,TARGET,7.0,2,1,2.3333333333333335,0.5074288858787674,3.0,7.0,82.2,377.984
20352,2026-08-19 01:22:08.528,1,EMA8,7721.0,DEV,False,False,STOP,,1,3,0.3333333333333333,1.5865403591868956,12.0,4.0,225.092,47.292
20355,2026-08-19 01:29:59.688,1,EMA8,7721.5,DEV,False,False,STOP,,1,2,0.8,0.6844815019970263,5.0,4.0,117.392,137.204
20377,2026-08-19 02:32:23.384,-1,EMA8,7715.0,DEV,False,False,TARGET,,1,2,0.6666666666666666,0.8013917332804827,6.0,4.0,291.136,242.192
20383,2026-08-19 02:42:36.876,-1,EMA8,7714.75,DEV,False,False,TARGET,,1,2,0.5,3.7896455223880596,8.0,4.0,292.5,38.592
20385,2026-08-19 02:50:19.284,-1,EMA8,7714.0,DEV,False,False,TARGET,,1,1,0.0,-0.0,3.0,-0.0,61.54,301.148
20389,2026-08-19 03:00:59.168,-1,EMA8,7713.25,DEV,False,False,TARGET,,2,2,0.7777777777777778,1.3819014726339522,9.0,7.0,493.86,277.96
20398,2026-08-19 03:19:53.444,-1,EMA8,7711.75,DEV,False,False,TARGET,5.0,1,2,0.6666666666666666,1.0923349166433827,6.0,4.0,234.568,143.16
20401,2026-08-19 03:24:49.992,-1,EMA8,7711.25,DEV,False,False,STOP,,1,2,0.2222222222222222,0.2853368014698293,9.0,2.0,82.932,64.588
20424,2026-08-19 04:18:52.120,1,EMA8,7718.25,DEV,False,False,STOP,5.0,1,1,0.0,0.0,1.0,0.0,121.972,283.74
20433,2026-08-19 04:33:58.308,1,EMA50,7717.25,DEV,False,False,STOP,9.0,1,1,,,,,,
20466,2026-08-19 05:30:00.736,1,EMA50,7717.25,DEV,False,False,TARGET,13.0,3,1,4.333333333333333,0.45562881468448085,3.0,13.0,21.752,206.876
20486,2026-08-19 05:34:40.928,1,EMA8,7724.25,DEV,False,False,TARGET,,2,6,0.3684210526315789,1.0777975171932732,19.0,7.0,56.508,19.316
20519,2026-08-19 05:40:17.836,1,EMA8,7734.5,DEV,False,False,TARGET,,2,4,0.45454545454545453,0.5932758633382165,11.0,5.0,64.472,49.396
20521,2026-08-19 05:40:27.712,1,EMA8,7734.5,DEV,False,False,TARGET,3.0,1,1,1.0,0.3085566119273984,4.0,4.0,1.428,4.628
20526,2026-08-19 05:40:46.948,1,EMA8,7736.5,DEV,False,False,TARGET,,2,3,0.35714285714285715,0.37123254104386183,14.0,5.0,9.696,9.328
20530,2026-08-19 05:41:30.568,1,EMA8,7737.25,DEV,False,False,TARGET,,2,2,0.5,0.13214711945318433,8.0,4.0,9.744,36.868
20537,2026-08-19 05:42:43.940,1,EMA24,7736.0,DEV,False,False,TARGET,11.0,1,1,1.5,3.2490141955835963,2.0,3.0,21.972,10.144
20562,2026-08-19 05:46:46.028,1,EMA8,7747.0,DEV,False,False,TARGET,4.0,1,1,1.5,1.3439363817097416,2.0,3.0,5.408,6.036
20564,2026-08-19 05:46:57.172,1,EMA8,7747.25,DEV,False,True,TARGET,3.0,1,1,1.0,0.8688741721854304,2.0,2.0,7.872,9.06
20630,2026-08-19 06:02:32.580,-1,EMA8,7745.0,DEV,False,False,TARGET,4.0,1,1,1.3333333333333333,0.5670407560543413,3.0,4.0,2.88,6.772
20692,2026-08-19 06:30:05.992,-1,EMA24,7745.0,DEV,False,False,TARGET,,3,1,9.0,2.272727272727273,1.0,9.0,0.6,2.376
20706,2026-08-19 06:30:34.944,-1,EMA24,7742.75,DEV,False,False,STOP,,2,1,3.0,1.5236842105263158,3.0,9.0,0.772,1.52
20710,2026-08-19 06:30:48.092,-1,EMA50,7744.5,DEV,False,False,TARGET,9.0,3,1,2.75,0.08710801393728222,4.0,11.0,0.4,12.628
20712,2026-08-19 06:30:58.464,-1,EMA50,7744.25,DEV,False,False,TARGET,8.0,1,1,0.75,0.08744394618834082,4.0,3.0,0.52,4.46
20715,2026-08-19 06:31:07.624,-1,EMA50,7743.75,DEV,True,False,TARGET,6.0,1,2,0.4,1.0566948130277443,10.0,4.0,8.76,3.316
20719,2026-08-19 06:31:21.180,-1,EMA50,7743.5,DEV,True,False,TARGET,4.0,1,1,,,,,,
20721,2026-08-19 06:31:25.820,-1,EMA50,7743.5,DEV,True,False,TARGET,4.0,1,1,1.0,0.8995695839311335,4.0,4.0,2.508,2.788
20747,2026-08-19 06:33:40.184,-1,EMA8,7740.25,DEV,True,False,TARGET,,2,6,0.3684210526315789,1.1964809384164223,19.0,7.0,31.008,9.548
20805,2026-08-19 06:40:27.852,-1,EMA8,7734.25,DEV,True,False,TARGET,,1,1,1.0,0.35605617320070215,3.0,3.0,4.868,13.672
20808,2026-08-19 06:40:56.512,-1,EMA8,7733.25,DEV,True,False,STOP,,1,2,0.2857142857142857,0.41676398079667837,7.0,2.0,6.424,4.404
20812,2026-08-19 06:41:19.264,-1,EMA24,7735.0,DEV,True,False,TARGET,11.0,3,1,10.0,11.924778761061948,1.0,10.0,21.56,18.08
20836,2026-08-19 06:44:39.044,1,EMA8,7742.0,DEV,True,False,TARGET,,2,2,0.8571428571428571,0.9917852133840915,7.0,6.0,19.8,17.112
20847,2026-08-19 06:45:44.028,1,EMA24,7742.0,DEV,False,False,TARGET,11.0,3,4,0.6875,0.4594501299545159,16.0,11.0,16.456,24.624
20852,2026-08-19 06:46:24.132,1,EMA8,7744.25,DEV,False,False,TARGET,,1,4,0.25,2.844585561497326,12.0,3.0,34.044,2.992
20857,2026-08-19 06:46:43.104,1,EMA50,7742.0,DEV,False,False,STOP,15.0,3,2,4.0,5.300158814187402,3.0,12.0,10.012,7.556
20945,2026-08-19 06:53:59.104,1,EMA8,7732.75,DEV,False,False,TARGET,,2,4,0.5882352941176471,14.768848384424192,17.0,10.0,35.652,1.42
20949,2026-08-19 06:54:28.704,1,EMA8,7733.25,DEV,False,False,TARGET,5.0,2,2,0.6666666666666666,0.6868495742667928,6.0,4.0,17.424,16.912
20952,2026-08-19 06:54:47.268,1,EMA8,7733.75,DEV,False,False,TARGET,2.0,1,2,0.5,1.1908328340323546,6.0,3.0,15.9,6.676
20959,2026-08-19 06:55:08.580,1,EMA8,7736.25,DEV,False,False,STOP,,1,1,1.0,0.8202898550724639,3.0,3.0,1.132,1.38
20962,2026-08-19 06:55:18.252,1,EMA24,7734.75,DEV,False,False,TARGET,,2,1,9.0,3.813641245972073,1.0,9.0,3.156,7.448
20985,2026-08-19 06:57:40.196,1,EMA24,7740.25,DEV,False,False,TARGET,10.0,1,1,1.0,0.6072842438638164,3.0,3.0,3.068,5.052
21101,2026-08-19 07:12:18.104,-1,EMA8,7731.5,DEV,True,False,TARGET,,1,10,0.11764705882352941,4.151793737471487,34.0,4.0,120.128,3.404
21103,2026-08-19 07:12:23.824,-1,EMA8,7731.5,DEV,True,False,TARGET,4.0,1,1,4.0,7.32355816226784,1.0,4.0,7.492,4.092
21110,2026-08-19 07:13:12.024,-1,EMA50,7733.25,DEV,True,False,TARGET,13.0,2,1,2.6666666666666665,2.1468013468013467,3.0,8.0,9.564,11.88
21143,2026-08-19 07:17:23.944,1,EMA8,7737.25,DEV,True,False,TARGET,,2,1,1.0,0.4526627218934911,3.0,3.0,8.568,18.928
21161,2026-08-19 07:19:44.832,1,EMA24,7738.75,DEV,True,False,STOP,10.0,3,1,3.0,0.7278456085072863,4.0,12.0,4.928,20.312
21165,2026-08-19 07:20:09.140,1,EMA50,7737.5,DEV,True,False,TARGET,9.0,3,1,2.0,0.6984352773826459,4.0,8.0,7.856,22.496
21206,2026-08-19 07:26:29.780,-1,EMA24,7734.25,DEV,True,False,TARGET,10.0,3,4,0.5882352941176471,0.377055377055377,17.0,10.0,27.132,42.328
21225,2026-08-19 07:30:24.964,1,EMA8,7739.0,DEV,True,False,TARGET,,2,2,1.0,0.4859848725608593,7.0,7.0,30.584,62.932
21228,2026-08-19 07:30:58.048,1,EMA8,7739.25,DEV,True,False,TARGET,,1,2,0.375,0.7809045226130654,8.0,3.0,8.288,3.98
21232,2026-08-19 07:31:33.448,1,EMA8,7740.0,DEV,True,False,TARGET,,1,1,0.75,0.6845329249617151,4.0,3.0,7.152,7.836
21237,2026-08-19 07:32:54.000,1,EMA8,7742.25,DEV,True,False,TARGET,,1,4,0.36363636363636365,0.9953659533869429,11.0,4.0,58.424,21.344
21239,2026-08-19 07:33:26.236,1,EMA8,7742.5,DEV,True,False,TARGET,4.0,1,1,0.75,0.9097192224622029,4.0,3.0,11.232,9.26
21245,2026-08-19 07:34:57.468,1,EMA24,7741.25,DEV,True,False,TARGET,13.0,4,2,1.5555555555555556,1.619356420198779,9.0,14.0,41.524,39.888
21252,2026-08-19 07:36:54.752,1,EMA8,7744.75,DEV,True,False,TARGET,3.0,1,1,1.3333333333333333,1.2163129024564752,3.0,4.0,15.3,16.772
21274,2026-08-19 07:43:46.760,1,EMA8,7750.75,DEV,True,False,TARGET,8.0,1,3,0.375,3.800962116656645,8.0,3.0,67.424,6.652
21323,2026-08-19 08:00:56.612,1,EMA8,7761.5,DEV,False,False,TARGET,,2,1,2.0,0.8948011657422207,3.0,6.0,19.036,42.548
21335,2026-08-19 08:05:53.128,1,EMA24,7761.25,DEV,False,False,STOP,15.0,2,3,1.125,9.173459101382488,8.0,9.0,169.868,20.832
21386,2026-08-19 08:27:49.012,-1,EMA8,7750.0,DEV,False,False,NONE,,3,1,6.0,2.3295176205948516,1.0,6.0,31.068,80.02
21388,2026-08-19 08:28:36.708,-1,EMA8,7750.0,DEV,False,False,NONE,,1,1,1.0,0.24464605971094,4.0,4.0,9.276,37.916
21416,2026-08-19 08:38:03.920,-1,EMA24,7746.75,DEV,False,False,TARGET,14.0,3,3,0.8461538461538461,0.8890909375930772,13.0,11.0,41.248,39.256
21419,2026-08-19 08:39:54.544,-1,EMA8,7745.25,DEV,False,False,TARGET,8.0,1,2,0.25,0.29891304347826086,4.0,1.0,49.94,41.768
21428,2026-08-19 08:42:08.264,-1,EMA8,7740.5,DEV,False,False,STOP,,1,1,1.0,0.503755868544601,4.0,4.0,12.876,25.56
21430,2026-08-19 08:43:23.100,-1,EMA8,7740.75,DEV,False,False,STOP,,1,1,1.0,0.18140649973361747,4.0,4.0,5.448,30.032
21498,2026-08-19 09:09:40.160,1,EMA8,7754.25,DEV,False,False,TARGET,,2,3,0.5,0.35250548646671537,14.0,7.0,46.26,65.616
21503,2026-08-19 09:12:37.876,1,EMA8,7755.75,DEV,False,False,TARGET,,1,1,0.6666666666666666,0.3154019031224597,3.0,2.0,13.192,27.884
21505,2026-08-19 09:14:33.816,1,EMA8,7755.75,DEV,False,False,TARGET,,1,1,1.0,0.1648681055155875,3.0,3.0,14.3,86.736
21552,2026-08-19 09:42:42.128,-1,EMA8,7743.25,DEV,False,False,TARGET,4.0,1,3,0.2222222222222222,1.5507759485454653,9.0,2.0,105.124,15.064
21556,2026-08-19 09:45:03.472,-1,EMA8,7743.0,DEV,False,False,TARGET,,1,3,0.6666666666666666,1.7010198604401503,6.0,4.0,114.084,44.712
21575,2026-08-19 09:53:09.864,-1,EMA8,7738.75,DEV,False,False,TARGET,,2,3,0.6666666666666666,0.6600920447074293,9.0,6.0,74.296,75.036
21582,2026-08-19 09:56:47.680,-1,EMA8,7736.25,DEV,False,False,TARGET,,1,2,0.6666666666666666,0.3980636593411301,6.0,4.0,37.168,62.248
21584,2026-08-19 09:57:47.316,-1,EMA8,7735.75,DEV,False,False,TARGET,,1,1,0.5,0.307979120059657,4.0,2.0,26.432,42.912
21716,2026-08-19 11:05:12.540,1,EMA24,7740.75,DEV,True,False,TARGET,16.0,3,1,6.0,1.6097010716300058,2.0,12.0,11.416,42.552
21737,2026-08-19 11:09:12.024,-1,EMA8,7730.75,DEV,True,False,TARGET,,2,3,1.0,5.798223976319684,7.0,7.0,47.012,8.108
21739,2026-08-19 11:09:47.120,-1,EMA8,7729.75,DEV,True,False,STOP,2.0,1,1,0.0,-0.0,4.0,-0.0,31.192,20.908
21741,2026-08-19 11:10:30.596,-1,EMA8,7730.0,DEV,True,False,STOP,3.0,1,1,0.75,0.45560027401952385,4.0,3.0,14.188,23.356
21743,2026-08-19 11:11:16.744,-1,EMA8,7730.0,DEV,True,False,STOP,3.0,1,1,2.0,3.2130309805174067,2.0,4.0,20.12,12.524
21791,2026-08-19 11:34:12.500,1,EMA8,7737.75,DEV,True,False,TARGET,7.0,1,1,4.0,12.339425587467364,1.0,4.0,37.808,12.256
21795,2026-08-19 11:35:52.824,1,EMA8,7738.5,DEV,True,False,TARGET,,2,2,0.6666666666666666,0.6714536263282782,9.0,6.0,65.084,64.62
21882,2026-08-19 12:40:34.820,-1,EMA8,7732.5,DEV,True,False,TARGET,,1,2,0.14285714285714285,0.3784948295672156,7.0,1.0,47.436,17.904
21893,2026-08-19 12:45:43.884,-1,EMA8,7729.5,DEV,True,False,TARGET,3.0,1,1,2.0,2.0338470837110907,2.0,4.0,13.46,13.236
21905,2026-08-19 12:48:30.592,-1,EMA24,7728.5,DEV,True,False,TARGET,15.0,3,1,,,,,,
21908,2026-08-19 12:50:00.024,-1,EMA8,7726.75,DEV,True,True,TARGET,8.0,1,2,0.0,-0.0,8.0,-0.0,34.152,38.372
21920,2026-08-19 12:52:00.224,-1,EMA8,7724.0,DEV,True,False,TARGET,6.0,1,1,1.0,0.7549668874172186,3.0,3.0,19.152,25.368
21966,2026-08-19 13:00:49.724,1,EMA8,7732.0,DEV,False,False,STOP,,1,2,0.6666666666666666,0.23443049964480234,3.0,2.0,5.94,16.892
21997,2026-08-19 15:00:54.816,1,EMA8,7733.75,DEV,False,False,TARGET,5.0,1,2,,,,,,
22000,2026-08-19 15:02:10.868,1,EMA24,7732.75,DEV,False,False,TARGET,9.0,2,1,1.75,2.069894829097283,4.0,7.0,37.788,31.948
22014,2026-08-19 15:09:27.304,1,EMA8,7737.0,DEV,False,False,TARGET,8.0,1,2,0.75,6.212869105332746,4.0,3.0,75.184,9.076
22088,2026-08-19 17:10:23.624,-1,EMA8,7735.25,DEV,False,False,STOP,,1,5,0.2,0.4592562557924004,15.0,3.0,158.572,69.056
22120,2026-08-19 18:07:46.704,1,EMA8,7743.25,DEV,False,False,STOP,,2,4,0.45454545454545453,1.1462302959051553,11.0,5.0,823.66,326.628
22185,2026-08-19 19:31:29.844,-1,EMA8,7736.75,DEV,False,False,TARGET,4.0,1,1,1.0,0.04308887429617314,4.0,4.0,12.336,286.292
22290,2026-08-19 23:41:06.000,1,EMA8,7743.0,DEV,False,False,TARGET,,2,3,0.3333333333333333,0.4153919168417458,12.0,4.0,287.084,230.372
22342,2026-08-20 00:50:20.544,-1,EMA50,7734.5,DEV,False,False,TARGET,10.0,1,1,,,,,,
22414,2026-08-20 01:34:31.440,-1,EMA8,7718.5,DEV,False,False,TARGET,,2,1,3.0,2.436066013685764,2.0,6.0,24.208,29.812
22416,2026-08-20 01:34:54.692,-1,EMA8,7718.0,DEV,False,False,TARGET,,1,1,0.25,0.13396429670667898,4.0,1.0,6.964,12.996
22468,2026-08-20 02:06:17.824,1,EMA8,7723.25,DEV,False,False,TARGET,6.0,2,6,0.2692307692307692,1.37843914920838,26.0,7.0,246.268,48.1
22482,2026-08-20 02:14:07.268,1,EMA50,7724.0,DEV,False,False,TARGET,13.0,2,1,2.3333333333333335,0.6866012760689458,3.0,7.0,24.72,84.008
22486,2026-08-20 02:18:32.944,1,EMA50,7724.25,DEV,False,False,TARGET,12.0,2,2,0.8571428571428571,1.3238103339328247,7.0,6.0,145.252,94.048
22538,2026-08-20 03:26:17.444,1,EMA50,7726.25,DEV,False,False,TARGET,11.0,2,1,2.0,1.6894214475913822,4.0,8.0,55.832,66.096
22601,2026-08-20 04:13:24.228,-1,EMA8,7722.0,DEV,False,False,TARGET,,1,2,0.5714285714285714,2.651580179477175,7.0,4.0,47.572,10.252
22616,2026-08-20 04:24:12.328,-1,EMA8,7720.75,DEV,False,False,TARGET,,1,1,1.0,1.5533428165007113,4.0,4.0,48.048,30.932
22628,2026-08-20 04:30:57.008,-1,EMA8,7715.75,DEV,False,False,STOP,5.0,1,1,1.3333333333333333,1.4309113085903469,3.0,4.0,41.06,38.26
22636,2026-08-20 04:34:44.956,-1,EMA8,7715.5,DEV,False,False,TARGET,4.0,1,2,0.375,0.32081911262798635,8.0,3.0,24.064,28.128
22643,2026-08-20 04:37:13.400,-1,EMA8,7714.75,DEV,False,False,STOP,,1,2,0.5714285714285714,2.065557729941292,7.0,4.0,25.332,7.008
22669,2026-08-20 04:48:17.888,-1,EMA8,7711.0,DEV,False,False,TARGET,,2,1,1.75,2.4892241379310347,4.0,7.0,19.8,13.92
22674,2026-08-20 04:49:22.020,-1,EMA8,7709.75,DEV,False,False,TARGET,,2,3,0.5,1.1369773519163764,10.0,5.0,62.652,27.552
22676,2026-08-20 04:49:49.040,-1,EMA8,7709.25,DEV,False,False,TARGET,3.0,1,1,0.5,0.12807787745753008,4.0,2.0,5.368,20.956
22681,2026-08-20 04:51:03.792,-1,EMA8,7708.75,DEV,False,False,TARGET,,1,1,0.5,1.1074288870477769,4.0,2.0,32.08,14.484
22686,2026-08-20 04:54:45.860,-1,EMA8,7708.25,DEV,False,False,TARGET,2.0,1,2,0.5,1.1787271142109852,4.0,2.0,54.08,22.94
22699,2026-08-20 05:00:29.920,-1,EMA8,7703.5,DEV,False,False,TARGET,,1,2,0.6666666666666666,20.558898996967574,3.0,2.0,176.272,5.716
22703,2026-08-20 05:01:45.032,-1,EMA8,7702.5,DEV,False,False,TARGET,,1,3,0.6666666666666666,1.95589516723641,9.0,6.0,58.36,19.892
22705,2026-08-20 05:02:37.332,-1,EMA8,7703.0,DEV,False,False,TARGET,9.0,1,1,1.0,1.3794392523364485,4.0,4.0,2.952,2.14
22716,2026-08-20 05:04:00.504,-1,EMA8,7698.0,DEV,False,False,TARGET,,1,2,1.3333333333333333,1.688836104513064,3.0,4.0,8.532,6.736
22723,2026-08-20 05:05:17.044,-1,EMA8,7695.75,DEV,False,False,TARGET,,1,4,0.18181818181818182,4.051627384960718,11.0,2.0,43.32,1.944
22746,2026-08-20 05:10:26.060,-1,EMA8,7689.25,DEV,False,False,TARGET,,1,3,0.07142857142857142,0.06980572170445587,14.0,1.0,24.088,24.648
22836,2026-08-20 05:31:11.516,-1,EMA24,7686.75,DEV,False,False,TARGET,11.0,2,1,2.5,1.2970332850940665,2.0,5.0,8.604,16.584
22841,2026-08-20 05:33:29.344,-1,EMA24,7686.0,DEV,False,False,TARGET,8.0,2,3,0.7,1.5984843185262911,10.0,7.0,78.344,34.308
22845,2026-08-20 05:34:02.164,-1,EMA24,7685.75,DEV,False,False,TARGET,7.0,2,2,0.7142857142857143,1.8493659599762236,7.0,5.0,59.736,23.072
22860,2026-08-20 05:38:25.840,-1,EMA24,7683.5,DEV,False,False,STOP,12.0,2,2,0.875,0.48327967217913065,8.0,7.0,15.096,27.332
22896,2026-08-20 05:58:46.400,1,EMA8,7695.75,DEV,False,False,TARGET,6.0,1,1,1.0,1.0158013544018059,4.0,4.0,23.4,23.036
22960,2026-08-20 06:30:05.752,1,EMA8,7699.75,DEV,False,False,TARGET,,1,1,0.5,0.10476190476190475,2.0,1.0,0.44,2.1
22967,2026-08-20 06:30:23.868,1,EMA8,7701.0,DEV,False,False,TARGET,,1,2,0.3,0.13672971323978036,10.0,3.0,2.988,6.556
22977,2026-08-20 06:30:48.268,1,EMA24,7700.75,DEV,False,False,STOP,8.0,2,2,1.4,0.7425506555423124,5.0,7.0,3.56,6.712
23000,2026-08-20 06:32:55.440,1,EMA24,7703.5,DEV,True,False,TARGET,11.0,2,1,2.3333333333333335,2.622030801357348,3.0,7.0,11.48,10.216
23015,2026-08-20 06:34:23.120,1,EMA8,7707.0,DEV,True,False,TARGET,,2,4,0.35294117647058826,0.6926805249957687,17.0,6.0,30.012,15.292
23017,2026-08-20 06:34:37.024,1,EMA8,7707.5,DEV,True,False,TARGET,4.0,1,1,0.6666666666666666,0.3244183518156121,3.0,2.0,2.984,6.132
23024,2026-08-20 06:35:15.608,1,EMA24,7706.5,DEV,True,True,TARGET,14.0,3,1,6.5,2.0,2.0,13.0,5.632,18.304
23079,2026-08-20 06:41:02.996,-1,EMA50,7707.75,DEV,True,False,STOP,10.0,1,1,,,,,,
23096,2026-08-20 06:43:25.136,1,EMA8,7714.5,DEV,True,False,TARGET,2.0,1,1,1.5,1.1233734939759035,2.0,3.0,12.432,16.6
23098,2026-08-20 06:43:43.292,1,EMA8,7714.25,DEV,True,False,TARGET,3.0,1,1,1.0,1.2274944567627495,4.0,4.0,11.072,9.02
23102,2026-08-20 06:44:19.000,1,EMA8,7716.0,DEV,True,False,STOP,,1,3,0.4,0.9469387755102042,10.0,4.0,29.696,12.544
23169,2026-08-20 06:52:34.532,-1,EMA24,7706.5,DEV,False,False,TARGET,,2,2,1.75,1.8172272047832587,4.0,7.0,27.788,26.76
