PullbackBars,Prior24Min,Current24Min,Current50Min,Gap824Min,Gap2450Min,TouchTolerance,PenMax,RecoveryMin,DevN,DevTarget,DevRate,HoldN,HoldTarget,HoldRate
3,39,10,0,5,1.5,1,7.5,0,55,38,69.09,48,37,77.08
3,39,10,0,5,1.5,1,7.5,1,51,35,68.63,43,33,76.74
3,39,10,0,5,1.5,1,7.5,2,39,25,64.1,36,27,75.0
3,39,10,0,5,1.5,1,10,0,55,38,69.09,48,37,77.08
3,39,10,0,5,1.5,1,10,1,51,35,68.63,43,33,76.74
3,39,10,0,5,1.5,1,10,2,39,25,64.1,36,27,75.0
3,39,10,0,5,3,0,2.5,0,30,21,70.0,32,24,75.0
3,39,10,0,5,3,0,2.5,1,27,19,70.37,27,20,74.07
3,39,10,0,5,3,0,2.5,2,21,13,61.9,23,17,73.91
3,39,10,0,5,3,0,5,0,34,25,73.53,33,25,75.76
3,39,10,0,5,3,0,5,1,30,22,73.33,28,21,75.0
3,39,10,0,5,3,0,5,2,22,14,63.64,24,18,75.0
3,39,10,0,5,3,0,7.5,0,34,25,73.53,33,25,75.76
3,39,10,0,5,3,0,7.5,1,30,22,73.33,28,21,75.0
3,39,10,0,5,3,0,7.5,2,22,14,63.64,24,18,75.0
3,39,10,0,5,3,0,10,0,34,25,73.53,33,25,75.76
3,39,10,0,5,3,0,10,1,30,22,73.33,28,21,75.0
3,39,10,0,5,3,0,10,2,22,14,63.64,24,18,75.0
3,39,10,0,5,3,1,2.5,0,49,32,65.31,43,33,76.74
3,39,10,0,5,3,1,2.5,1,46,30,65.22,38,29,76.32
3,39,10,0,5,3,1,2.5,2,36,22,61.11,32,24,75.0
3,39,10,0,5,3,1,5,0,53,36,67.92,44,34,77.27
3,39,10,0,5,3,1,5,1,49,33,67.35,39,30,76.92
3,39,10,0,5,3,1,5,2,37,23,62.16,33,25,75.76
3,39,10,0,5,3,1,7.5,0,53,36,67.92,44,34,77.27
3,39,10,0,5,3,1,7.5,1,49,33,67.35,39,30,76.92
3,39,10,0,5,3,1,7.5,2,37,23,62.16,33,25,75.76
3,39,10,0,5,3,1,10,0,53,36,67.92,44,34,77.27
3,39,10,0,5,3,1,10,1,49,33,67.35,39,30,76.92
3,39,10,0,5,3,1,10,2,37,23,62.16,33,25,75.76
3,39,10,0,5,5,0,2.5,0,24,16,66.67,26,19,73.08
3,39,10,0,5,5,0,2.5,1,22,15,68.18,22,16,72.73
3,39,10,0,5,5,0,2.5,2,17,10,58.82,19,14,73.68
3,39,10,0,5,5,0,5,0,28,20,71.43,27,20,74.07
3,39,10,0,5,5,0,5,1,25,18,72.0,23,17,73.91
3,39,10,0,5,5,0,5,2,18,11,61.11,20,15,75.0
3,39,10,0,5,5,0,7.5,0,28,20,71.43,27,20,74.07
3,39,10,0,5,5,0,7.5,1,25,18,72.0,23,17,73.91
3,39,10,0,5,5,0,7.5,2,18,11,61.11,20,15,75.0
3,39,10,0,5,5,0,10,0,28,20,71.43,27,20,74.07
3,39,10,0,5,5,0,10,1,25,18,72.0,23,17,73.91
3,39,10,0,5,5,0,10,2,18,11,61.11,20,15,75.0
3,39,10,0,5,5,1,2.5,0,39,24,61.54,35,26,74.29
3,39,10,0,5,5,1,2.5,1,37,23,62.16,31,23,74.19
3,39,10,0,5,5,1,2.5,2,28,16,57.14,27,20,74.07
3,39,10,0,5,5,1,5,0,43,28,65.12,36,27,75.0
3,39,10,0,5,5,1,5,1,40,26,65.0,32,24,75.0
3,39,10,0,5,5,1,5,2,29,17,58.62,28,21,75.0
3,39,10,0,5,5,1,7.5,0,43,28,65.12,36,27,75.0
3,39,10,0,5,5,1,7.5,1,40,26,65.0,32,24,75.0
3,39,10,0,5,5,1,7.5,2,29,17,58.62,28,21,75.0
3,39,10,0,5,5,1,10,0,43,28,65.12,36,27,75.0
3,39,10,0,5,5,1,10,1,40,26,65.0,32,24,75.0
3,39,10,0,5,5,1,10,2,29,17,58.62,28,21,75.0
3,39,10,10,1.5,1.5,0,2.5,0,68,48,70.59,72,50,69.44
3,39,10,10,1.5,1.5,0,2.5,1,65,46,70.77,66,46,69.7
3,39,10,10,1.5,1.5,0,2.5,2,56,38,67.86,58,40,68.97
3,39,10,10,1.5,1.5,0,5,0,76,54,71.05,84,60,71.43
3,39,10,10,1.5,1.5,0,5,1,70,50,71.43,76,54,71.05
3,39,10,10,1.5,1.5,0,5,2,58,39,67.24,62,43,69.35
3,39,10,10,1.5,1.5,0,7.5,0,76,54,71.05,84,60,71.43
3,39,10,10,1.5,1.5,0,7.5,1,70,50,71.43,76,54,71.05
3,39,10,10,1.5,1.5,0,7.5,2,58,39,67.24,62,43,69.35
3,39,10,10,1.5,1.5,0,10,0,76,54,71.05,84,60,71.43
3,39,10,10,1.5,1.5,0,10,1,70,50,71.43,76,54,71.05
3,39,10,10,1.5,1.5,0,10,2,58,39,67.24,62,43,69.35
3,39,10,10,1.5,1.5,1,2.5,0,95,66,69.47,92,66,71.74
3,39,10,10,1.5,1.5,1,2.5,1,92,64,69.57,86,62,72.09
3,39,10,10,1.5,1.5,1,2.5,2,79,54,68.35,75,53,70.67
3,39,10,10,1.5,1.5,1,5,0,103,72,69.9,104,76,73.08
3,39,10,10,1.5,1.5,1,5,1,97,68,70.1,96,70,72.92
3,39,10,10,1.5,1.5,1,5,2,81,55,67.9,79,56,70.89
3,39,10,10,1.5,1.5,1,7.5,0,103,72,69.9,104,76,73.08
3,39,10,10,1.5,1.5,1,7.5,1,97,68,70.1,96,70,72.92
3,39,10,10,1.5,1.5,1,7.5,2,81,55,67.9,79,56,70.89
3,39,10,10,1.5,1.5,1,10,0,103,72,69.9,104,76,73.08
3,39,10,10,1.5,1.5,1,10,1,97,68,70.1,96,70,72.92
3,39,10,10,1.5,1.5,1,10,2,81,55,67.9,79,56,70.89
3,39,10,10,1.5,3,0,2.5,0,55,38,69.09,63,43,68.25
3,39,10,10,1.5,3,0,2.5,1,52,36,69.23,58,39,67.24
3,39,10,10,1.5,3,0,2.5,2,45,30,66.67,52,35,67.31
3,39,10,10,1.5,3,0,5,0,62,43,69.35,72,51,70.83
3,39,10,10,1.5,3,0,5,1,56,39,69.64,66,46,69.7
3,39,10,10,1.5,3,0,5,2,47,31,65.96,56,38,67.86
3,39,10,10,1.5,3,0,7.5,0,62,43,69.35,72,51,70.83
3,39,10,10,1.5,3,0,7.5,1,56,39,69.64,66,46,69.7
3,39,10,10,1.5,3,0,7.5,2,47,31,65.96,56,38,67.86
3,39,10,10,1.5,3,0,10,0,62,43,69.35,72,51,70.83
3,39,10,10,1.5,3,0,10,1,56,39,69.64,66,46,69.7
3,39,10,10,1.5,3,0,10,2,47,31,65.96,56,38,67.86
3,39,10,10,1.5,3,1,2.5,0,81,55,67.9,80,57,71.25
3,39,10,10,1.5,3,1,2.5,1,78,53,67.95,75,53,70.67
3,39,10,10,1.5,3,1,2.5,2,67,45,67.16,66,46,69.7
3,39,10,10,1.5,3,1,5,0,88,60,68.18,89,65,73.03
3,39,10,10,1.5,3,1,5,1,82,56,68.29,83,60,72.29
3,39,10,10,1.5,3,1,5,2,69,46,66.67,70,49,70.0
3,39,10,10,1.5,3,1,7.5,0,88,60,68.18,89,65,73.03
3,39,10,10,1.5,3,1,7.5,1,82,56,68.29,83,60,72.29
3,39,10,10,1.5,3,1,7.5,2,69,46,66.67,70,49,70.0
3,39,10,10,1.5,3,1,10,0,88,60,68.18,89,65,73.03
3,39,10,10,1.5,3,1,10,1,82,56,68.29,83,60,72.29
3,39,10,10,1.5,3,1,10,2,69,46,66.67,70,49,70.0
3,39,10,10,1.5,5,0,2.5,0,39,28,71.79,46,30,65.22
3,39,10,10,1.5,5,0,2.5,1,37,27,72.97,42,27,64.29
3,39,10,10,1.5,5,0,2.5,2,32,22,68.75,38,24,63.16
3,39,10,10,1.5,5,0,5,0,45,33,73.33,52,36,69.23
3,39,10,10,1.5,5,0,5,1,41,30,73.17,47,32,68.09
3,39,10,10,1.5,5,0,5,2,34,23,67.65,40,26,65.0
3,39,10,10,1.5,5,0,7.5,0,45,33,73.33,52,36,69.23
3,39,10,10,1.5,5,0,7.5,1,41,30,73.17,47,32,68.09
3,39,10,10,1.5,5,0,7.5,2,34,23,67.65,40,26,65.0
3,39,10,10,1.5,5,0,10,0,45,33,73.33,52,36,69.23
3,39,10,10,1.5,5,0,10,1,41,30,73.17,47,32,68.09
3,39,10,10,1.5,5,0,10,2,34,23,67.65,40,26,65.0
3,39,10,10,1.5,5,1,2.5,0,59,40,67.8,60,41,68.33
3,39,10,10,1.5,5,1,2.5,1,57,39,68.42,56,38,67.86
3,39,10,10,1.5,5,1,2.5,2,48,32,66.67,50,33,66.0
3,39,10,10,1.5,5,1,5,0,65,45,69.23,66,47,71.21
3,39,10,10,1.5,5,1,5,1,61,42,68.85,61,43,70.49
3,39,10,10,1.5,5,1,5,2,50,33,66.0,52,35,67.31
3,39,10,10,1.5,5,1,7.5,0,65,45,69.23,66,47,71.21
3,39,10,10,1.5,5,1,7.5,1,61,42,68.85,61,43,70.49
3,39,10,10,1.5,5,1,7.5,2,50,33,66.0,52,35,67.31
3,39,10,10,1.5,5,1,10,0,65,45,69.23,66,47,71.21
3,39,10,10,1.5,5,1,10,1,61,42,68.85,61,43,70.49
3,39,10,10,1.5,5,1,10,2,50,33,66.0,52,35,67.31
3,39,10,10,3,1.5,0,2.5,0,67,47,70.15,71,49,69.01
3,39,10,10,3,1.5,0,2.5,1,64,45,70.31,65,45,69.23
3,39,10,10,3,1.5,0,2.5,2,55,37,67.27,57,39,68.42
3,39,10,10,3,1.5,0,5,0,74,53,71.62,83,59,71.08
3,39,10,10,3,1.5,0,5,1,69,49,71.01,75,53,70.67
3,39,10,10,3,1.5,0,5,2,57,38,66.67,61,42,68.85
3,39,10,10,3,1.5,0,7.5,0,74,53,71.62,83,59,71.08
3,39,10,10,3,1.5,0,7.5,1,69,49,71.01,75,53,70.67
3,39,10,10,3,1.5,0,7.5,2,57,38,66.67,61,42,68.85
3,39,10,10,3,1.5,0,10,0,74,53,71.62,83,59,71.08
3,39,10,10,3,1.5,0,10,1,69,49,71.01,75,53,70.67
3,39,10,10,3,1.5,0,10,2,57,38,66.67,61,42,68.85
3,39,10,10,3,1.5,1,2.5,0,94,65,69.15,91,65,71.43
3,39,10,10,3,1.5,1,2.5,1,91,63,69.23,85,61,71.76
3,39,10,10,3,1.5,1,2.5,2,78,53,67.95,74,52,70.27
3,39,10,10,3,1.5,1,5,0,101,71,70.3,103,75,72.82
3,39,10,10,3,1.5,1,5,1,96,67,69.79,95,69,72.63
3,39,10,10,3,1.5,1,5,2,80,54,67.5,78,55,70.51
3,39,10,10,3,1.5,1,7.5,0,101,71,70.3,103,75,72.82
3,39,10,10,3,1.5,1,7.5,1,96,67,69.79,95,69,72.63
3,39,10,10,3,1.5,1,7.5,2,80,54,67.5,78,55,70.51
3,39,10,10,3,1.5,1,10,0,101,71,70.3,103,75,72.82
3,39,10,10,3,1.5,1,10,1,96,67,69.79,95,69,72.63
3,39,10,10,3,1.5,1,10,2,80,54,67.5,78,55,70.51
3,39,10,10,3,3,0,2.5,0,54,37,68.52,63,43,68.25
3,39,10,10,3,3,0,2.5,1,51,35,68.63,58,39,67.24
3,39,10,10,3,3,0,2.5,2,44,29,65.91,52,35,67.31
3,39,10,10,3,3,0,5,0,60,42,70.0,72,51,70.83
3,39,10,10,3,3,0,5,1,55,38,69.09,66,46,69.7
3,39,10,10,3,3,0,5,2,46,30,65.22,56,38,67.86
3,39,10,10,3,3,0,7.5,0,60,42,70.0,72,51,70.83
3,39,10,10,3,3,0,7.5,1,55,38,69.09,66,46,69.7
3,39,10,10,3,3,0,7.5,2,46,30,65.22,56,38,67.86
3,39,10,10,3,3,0,10,0,60,42,70.0,72,51,70.83
3,39,10,10,3,3,0,10,1,55,38,69.09,66,46,69.7
3,39,10,10,3,3,0,10,2,46,30,65.22,56,38,67.86
3,39,10,10,3,3,1,2.5,0,80,54,67.5,80,57,71.25
3,39,10,10,3,3,1,2.5,1,77,52,67.53,75,53,70.67
3,39,10,10,3,3,1,2.5,2,66,44,66.67,66,46,69.7
3,39,10,10,3,3,1,5,0,86,59,68.6,89,65,73.03
3,39,10,10,3,3,1,5,1,81,55,67.9,83,60,72.29
3,39,10,10,3,3,1,5,2,68,45,66.18,70,49,70.0
3,39,10,10,3,3,1,7.5,0,86,59,68.6,89,65,73.03
3,39,10,10,3,3,1,7.5,1,81,55,67.9,83,60,72.29
3,39,10,10,3,3,1,7.5,2,68,45,66.18,70,49,70.0
3,39,10,10,3,3,1,10,0,86,59,68.6,89,65,73.03
3,39,10,10,3,3,1,10,1,81,55,67.9,83,60,72.29
3,39,10,10,3,3,1,10,2,68,45,66.18,70,49,70.0
3,39,10,10,3,5,0,2.5,0,39,28,71.79,46,30,65.22
3,39,10,10,3,5,0,2.5,1,37,27,72.97,42,27,64.29
3,39,10,10,3,5,0,2.5,2,32,22,68.75,38,24,63.16
3,39,10,10,3,5,0,5,0,45,33,73.33,52,36,69.23
3,39,10,10,3,5,0,5,1,41,30,73.17,47,32,68.09
3,39,10,10,3,5,0,5,2,34,23,67.65,40,26,65.0
3,39,10,10,3,5,0,7.5,0,45,33,73.33,52,36,69.23
3,39,10,10,3,5,0,7.5,1,41,30,73.17,47,32,68.09
3,39,10,10,3,5,0,7.5,2,34,23,67.65,40,26,65.0
3,39,10,10,3,5,0,10,0,45,33,73.33,52,36,69.23
3,39,10,10,3,5,0,10,1,41,30,73.17,47,32,68.09
3,39,10,10,3,5,0,10,2,34,23,67.65,40,26,65.0
3,39,10,10,3,5,1,2.5,0,59,40,67.8,60,41,68.33
3,39,10,10,3,5,1,2.5,1,57,39,68.42,56,38,67.86
3,39,10,10,3,5,1,2.5,2,48,32,66.67,50,33,66.0
3,39,10,10,3,5,1,5,0,65,45,69.23,66,47,71.21
3,39,10,10,3,5,1,5,1,61,42,68.85,61,43,70.49
3,39,10,10,3,5,1,5,2,50,33,66.0,52,35,67.31
3,39,10,10,3,5,1,7.5,0,65,45,69.23,66,47,71.21
3,39,10,10,3,5,1,7.5,1,61,42,68.85,61,43,70.49
3,39,10,10,3,5,1,7.5,2,50,33,66.0,52,35,67.31
3,39,10,10,3,5,1,10,0,65,45,69.23,66,47,71.21
3,39,10,10,3,5,1,10,1,61,42,68.85,61,43,70.49
3,39,10,10,3,5,1,10,2,50,33,66.0,52,35,67.31
3,39,10,10,5,1.5,0,2.5,0,32,23,71.88,34,25,73.53
3,39,10,10,5,1.5,0,2.5,1,29,21,72.41,29,21,72.41
3,39,10,10,5,1.5,0,2.5,2,23,15,65.22,24,17,70.83
3,39,10,10,5,1.5,0,5,0,36,27,75.0,35,26,74.29
3,39,10,10,5,1.5,0,5,1,32,24,75.0,30,22,73.33
3,39,10,10,5,1.5,0,5,2,24,16,66.67,25,18,72.0
3,39,10,10,5,1.5,0,7.5,0,36,27,75.0,35,26,74.29
3,39,10,10,5,1.5,0,7.5,1,32,24,75.0,30,22,73.33
3,39,10,10,5,1.5,0,7.5,2,24,16,66.67,25,18,72.0
3,39,10,10,5,1.5,0,10,0,36,27,75.0,35,26,74.29
3,39,10,10,5,1.5,0,10,1,32,24,75.0,30,22,73.33
3,39,10,10,5,1.5,0,10,2,24,16,66.67,25,18,72.0
3,39,10,10,5,1.5,1,2.5,0,51,34,66.67,47,36,76.6
3,39,10,10,5,1.5,1,2.5,1,48,32,66.67,42,32,76.19
3,39,10,10,5,1.5,1,2.5,2,38,24,63.16,35,26,74.29
3,39,10,10,5,1.5,1,5,0,55,38,69.09,48,37,77.08
3,39,10,10,5,1.5,1,5,1,51,35,68.63,43,33,76.74
3,39,10,10,5,1.5,1,5,2,39,25,64.1,36,27,75.0
3,39,10,10,5,1.5,1,7.5,0,55,38,69.09,48,37,77.08
3,39,10,10,5,1.5,1,7.5,1,51,35,68.63,43,33,76.74
3,39,10,10,5,1.5,1,7.5,2,39,25,64.1,36,27,75.0
3,39,10,10,5,1.5,1,10,0,55,38,69.09,48,37,77.08
3,39,10,10,5,1.5,1,10,1,51,35,68.63,43,33,76.74
3,39,10,10,5,1.5,1,10,2,39,25,64.1,36,27,75.0
3,39,10,10,5,3,0,2.5,0,30,21,70.0,32,24,75.0
3,39,10,10,5,3,0,2.5,1,27,19,70.37,27,20,74.07
3,39,10,10,5,3,0,2.5,2,21,13,61.9,23,17,73.91
3,39,10,10,5,3,0,5,0,34,25,73.53,33,25,75.76
3,39,10,10,5,3,0,5,1,30,22,73.33,28,21,75.0
3,39,10,10,5,3,0,5,2,22,14,63.64,24,18,75.0
3,39,10,10,5,3,0,7.5,0,34,25,73.53,33,25,75.76
3,39,10,10,5,3,0,7.5,1,30,22,73.33,28,21,75.0
3,39,10,10,5,3,0,7.5,2,22,14,63.64,24,18,75.0
3,39,10,10,5,3,0,10,0,34,25,73.53,33,25,75.76
3,39,10,10,5,3,0,10,1,30,22,73.33,28,21,75.0
3,39,10,10,5,3,0,10,2,22,14,63.64,24,18,75.0
3,39,10,10,5,3,1,2.5,0,49,32,65.31,43,33,76.74
3,39,10,10,5,3,1,2.5,1,46,30,65.22,38,29,76.32
3,39,10,10,5,3,1,2.5,2,36,22,61.11,32,24,75.0
3,39,10,10,5,3,1,5,0,53,36,67.92,44,34,77.27
3,39,10,10,5,3,1,5,1,49,33,67.35,39,30,76.92
3,39,10,10,5,3,1,5,2,37,23,62.16,33,25,75.76
3,39,10,10,5,3,1,7.5,0,53,36,67.92,44,34,77.27
3,39,10,10,5,3,1,7.5,1,49,33,67.35,39,30,76.92
3,39,10,10,5,3,1,7.5,2,37,23,62.16,33,25,75.76
3,39,10,10,5,3,1,10,0,53,36,67.92,44,34,77.27
3,39,10,10,5,3,1,10,1,49,33,67.35,39,30,76.92
3,39,10,10,5,3,1,10,2,37,23,62.16,33,25,75.76
3,39,10,10,5,5,0,2.5,0,24,16,66.67,26,19,73.08
3,39,10,10,5,5,0,2.5,1,22,15,68.18,22,16,72.73
3,39,10,10,5,5,0,2.5,2,17,10,58.82,19,14,73.68
3,39,10,10,5,5,0,5,0,28,20,71.43,27,20,74.07
3,39,10,10,5,5,0,5,1,25,18,72.0,23,17,73.91
3,39,10,10,5,5,0,5,2,18,11,61.11,20,15,75.0
3,39,10,10,5,5,0,7.5,0,28,20,71.43,27,20,74.07
3,39,10,10,5,5,0,7.5,1,25,18,72.0,23,17,73.91
3,39,10,10,5,5,0,7.5,2,18,11,61.11,20,15,75.0
3,39,10,10,5,5,0,10,0,28,20,71.43,27,20,74.07
3,39,10,10,5,5,0,10,1,25,18,72.0,23,17,73.91
3,39,10,10,5,5,0,10,2,18,11,61.11,20,15,75.0
3,39,10,10,5,5,1,2.5,0,39,24,61.54,35,26,74.29
3,39,10,10,5,5,1,2.5,1,37,23,62.16,31,23,74.19
3,39,10,10,5,5,1,2.5,2,28,16,57.14,27,20,74.07
3,39,10,10,5,5,1,5,0,43,28,65.12,36,27,75.0
3,39,10,10,5,5,1,5,1,40,26,65.0,32,24,75.0
3,39,10,10,5,5,1,5,2,29,17,58.62,28,21,75.0
3,39,10,10,5,5,1,7.5,0,43,28,65.12,36,27,75.0
3,39,10,10,5,5,1,7.5,1,40,26,65.0,32,24,75.0
3,39,10,10,5,5,1,7.5,2,29,17,58.62,28,21,75.0
3,39,10,10,5,5,1,10,0,43,28,65.12,36,27,75.0
3,39,10,10,5,5,1,10,1,40,26,65.0,32,24,75.0
3,39,10,10,5,5,1,10,2,29,17,58.62,28,21,75.0
3,39,15,0,1.5,1.5,0,2.5,0,48,37,77.08,56,40,71.43
3,39,15,0,1.5,1.5,0,2.5,1,45,35,77.78,50,36,72.0
3,39,15,0,1.5,1.5,0,2.5,2,36,27,75.0,42,30,71.43
3,39,15,0,1.5,1.5,0,5,0,51,40,78.43,56,40,71.43
3,39,15,0,1.5,1.5,0,5,1,47,37,78.72,50,36,72.0
3,39,15,0,1.5,1.5,0,5,2,36,27,75.0,42,30,71.43
3,39,15,0,1.5,1.5,0,7.5,0,51,40,78.43,56,40,71.43
3,39,15,0,1.5,1.5,0,7.5,1,47,37,78.72,50,36,72.0
3,39,15,0,1.5,1.5,0,7.5,2,36,27,75.0,42,30,71.43
3,39,15,0,1.5,1.5,0,10,0,51,40,78.43,56,40,71.43
3,39,15,0,1.5,1.5,0,10,1,47,37,78.72,50,36,72.0
3,39,15,0,1.5,1.5,0,10,2,36,27,75.0,42,30,71.43
3,39,15,0,1.5,1.5,1,2.5,0,75,55,73.33,76,56,73.68
3,39,15,0,1.5,1.5,1,2.5,1,72,53,73.61,70,52,74.29
3,39,15,0,1.5,1.5,1,2.5,2,59,43,72.88,59,43,72.88
3,39,15,0,1.5,1.5,1,5,0,78,58,74.36,76,56,73.68
3,39,15,0,1.5,1.5,1,5,1,74,55,74.32,70,52,74.29
3,39,15,0,1.5,1.5,1,5,2,59,43,72.88,59,43,72.88
3,39,15,0,1.5,1.5,1,7.5,0,78,58,74.36,76,56,73.68
3,39,15,0,1.5,1.5,1,7.5,1,74,55,74.32,70,52,74.29
3,39,15,0,1.5,1.5,1,7.5,2,59,43,72.88,59,43,72.88
3,39,15,0,1.5,1.5,1,10,0,78,58,74.36,76,56,73.68
3,39,15,0,1.5,1.5,1,10,1,74,55,74.32,70,52,74.29
3,39,15,0,1.5,1.5,1,10,2,59,43,72.88,59,43,72.88
3,39,15,0,1.5,3,0,2.5,0,37,29,78.38,49,35,71.43
3,39,15,0,1.5,3,0,2.5,1,34,27,79.41,44,31,70.45
3,39,15,0,1.5,3,0,2.5,2,27,21,77.78,38,27,71.05
3,39,15,0,1.5,3,0,5,0,40,32,80.0,49,35,71.43
3,39,15,0,1.5,3,0,5,1,36,29,80.56,44,31,70.45
3,39,15,0,1.5,3,0,5,2,27,21,77.78,38,27,71.05
3,39,15,0,1.5,3,0,7.5,0,40,32,80.0,49,35,71.43
3,39,15,0,1.5,3,0,7.5,1,36,29,80.56,44,31,70.45
3,39,15,0,1.5,3,0,7.5,2,27,21,77.78,38,27,71.05
3,39,15,0,1.5,3,0,10,0,40,32,80.0,49,35,71.43
3,39,15,0,1.5,3,0,10,1,36,29,80.56,44,31,70.45
3,39,15,0,1.5,3,0,10,2,27,21,77.78,38,27,71.05
3,39,15,0,1.5,3,1,2.5,0,63,46,73.02,66,49,74.24
3,39,15,0,1.5,3,1,2.5,1,60,44,73.33,61,45,73.77
3,39,15,0,1.5,3,1,2.5,2,49,36,73.47,52,38,73.08
3,39,15,0,1.5,3,1,5,0,66,49,74.24,66,49,74.24
3,39,15,0,1.5,3,1,5,1,62,46,74.19,61,45,73.77
3,39,15,0,1.5,3,1,5,2,49,36,73.47,52,38,73.08
3,39,15,0,1.5,3,1,7.5,0,66,49,74.24,66,49,74.24
3,39,15,0,1.5,3,1,7.5,1,62,46,74.19,61,45,73.77
3,39,15,0,1.5,3,1,7.5,2,49,36,73.47,52,38,73.08
3,39,15,0,1.5,3,1,10,0,66,49,74.24,66,49,74.24
3,39,15,0,1.5,3,1,10,1,62,46,74.19,61,45,73.77
3,39,15,0,1.5,3,1,10,2,49,36,73.47,52,38,73.08
3,39,15,0,1.5,5,0,2.5,0,27,21,77.78,35,24,68.57
3,39,15,0,1.5,5,0,2.5,1,25,20,80.0,31,21,67.74
3,39,15,0,1.5,5,0,2.5,2,20,15,75.0,27,18,66.67
3,39,15,0,1.5,5,0,5,0,30,24,80.0,35,24,68.57
3,39,15,0,1.5,5,0,5,1,27,22,81.48,31,21,67.74
3,39,15,0,1.5,5,0,5,2,20,15,75.0,27,18,66.67
3,39,15,0,1.5,5,0,7.5,0,30,24,80.0,35,24,68.57
3,39,15,0,1.5,5,0,7.5,1,27,22,81.48,31,21,67.74
3,39,15,0,1.5,5,0,7.5,2,20,15,75.0,27,18,66.67
3,39,15,0,1.5,5,0,10,0,30,24,80.0,35,24,68.57
3,39,15,0,1.5,5,0,10,1,27,22,81.48,31,21,67.74
3,39,15,0,1.5,5,0,10,2,20,15,75.0,27,18,66.67
3,39,15,0,1.5,5,1,2.5,0,47,33,70.21,49,35,71.43
3,39,15,0,1.5,5,1,2.5,1,45,32,71.11,45,32,71.11
3,39,15,0,1.5,5,1,2.5,2,36,25,69.44,39,27,69.23
3,39,15,0,1.5,5,1,5,0,50,36,72.0,49,35,71.43
3,39,15,0,1.5,5,1,5,1,47,34,72.34,45,32,71.11
3,39,15,0,1.5,5,1,5,2,36,25,69.44,39,27,69.23
3,39,15,0,1.5,5,1,7.5,0,50,36,72.0,49,35,71.43
3,39,15,0,1.5,5,1,7.5,1,47,34,72.34,45,32,71.11
3,39,15,0,1.5,5,1,7.5,2,36,25,69.44,39,27,69.23
3,39,15,0,1.5,5,1,10,0,50,36,72.0,49,35,71.43
3,39,15,0,1.5,5,1,10,1,47,34,72.34,45,32,71.11
3,39,15,0,1.5,5,1,10,2,36,25,69.44,39,27,69.23
3,39,15,0,3,1.5,0,2.5,0,48,37,77.08,56,40,71.43
3,39,15,0,3,1.5,0,2.5,1,45,35,77.78,50,36,72.0
3,39,15,0,3,1.5,0,2.5,2,36,27,75.0,42,30,71.43
3,39,15,0,3,1.5,0,5,0,51,40,78.43,56,40,71.43
3,39,15,0,3,1.5,0,5,1,47,37,78.72,50,36,72.0
3,39,15,0,3,1.5,0,5,2,36,27,75.0,42,30,71.43
3,39,15,0,3,1.5,0,7.5,0,51,40,78.43,56,40,71.43
3,39,15,0,3,1.5,0,7.5,1,47,37,78.72,50,36,72.0
3,39,15,0,3,1.5,0,7.5,2,36,27,75.0,42,30,71.43
3,39,15,0,3,1.5,0,10,0,51,40,78.43,56,40,71.43
3,39,15,0,3,1.5,0,10,1,47,37,78.72,50,36,72.0
3,39,15,0,3,1.5,0,10,2,36,27,75.0,42,30,71.43
3,39,15,0,3,1.5,1,2.5,0,75,55,73.33,76,56,73.68
3,39,15,0,3,1.5,1,2.5,1,72,53,73.61,70,52,74.29
3,39,15,0,3,1.5,1,2.5,2,59,43,72.88,59,43,72.88
3,39,15,0,3,1.5,1,5,0,78,58,74.36,76,56,73.68
3,39,15,0,3,1.5,1,5,1,74,55,74.32,70,52,74.29
3,39,15,0,3,1.5,1,5,2,59,43,72.88,59,43,72.88
3,39,15,0,3,1.5,1,7.5,0,78,58,74.36,76,56,73.68
3,39,15,0,3,1.5,1,7.5,1,74,55,74.32,70,52,74.29
3,39,15,0,3,1.5,1,7.5,2,59,43,72.88,59,43,72.88
3,39,15,0,3,1.5,1,10,0,78,58,74.36,76,56,73.68
3,39,15,0,3,1.5,1,10,1,74,55,74.32,70,52,74.29
3,39,15,0,3,1.5,1,10,2,59,43,72.88,59,43,72.88
3,39,15,0,3,3,0,2.5,0,37,29,78.38,49,35,71.43
3,39,15,0,3,3,0,2.5,1,34,27,79.41,44,31,70.45
3,39,15,0,3,3,0,2.5,2,27,21,77.78,38,27,71.05
3,39,15,0,3,3,0,5,0,40,32,80.0,49,35,71.43
3,39,15,0,3,3,0,5,1,36,29,80.56,44,31,70.45
3,39,15,0,3,3,0,5,2,27,21,77.78,38,27,71.05
3,39,15,0,3,3,0,7.5,0,40,32,80.0,49,35,71.43
3,39,15,0,3,3,0,7.5,1,36,29,80.56,44,31,70.45
3,39,15,0,3,3,0,7.5,2,27,21,77.78,38,27,71.05
3,39,15,0,3,3,0,10,0,40,32,80.0,49,35,71.43
3,39,15,0,3,3,0,10,1,36,29,80.56,44,31,70.45
3,39,15,0,3,3,0,10,2,27,21,77.78,38,27,71.05
3,39,15,0,3,3,1,2.5,0,63,46,73.02,66,49,74.24
3,39,15,0,3,3,1,2.5,1,60,44,73.33,61,45,73.77
3,39,15,0,3,3,1,2.5,2,49,36,73.47,52,38,73.08
