bar,time,text_time,direction,entry,early,result,won,tail,body,finish,s8,s24,s50,gap824,gap2450,body_distance8,bar_distance8,close_extension,prior_streak
1619,63921432177,2026-08-03 09:22:57.660,1,7614.0,True,TARGET,True,4.0,1.0,0.0,55.824098,33.524934,26.271422,3.2354840000007243,4.66343599999891,4.340668000000733,0.3406680000007327,2.0,1
1620,63921432305,2026-08-03 09:25:05.868,1,7614.75,True,TARGET,True,3.0,2.0,0.0,57.832067,37.578665,28.928745,4.162872000000789,4.952679999998509,4.487187999999151,1.4871879999991506,3.0,2
1621,63921432385,2026-08-03 09:26:25.376,1,7615.25,True,TARGET,True,4.0,1.0,0.0,60.327493,41.816339,31.902833,5.036911999999575,5.274379999998928,5.601144000000204,1.601144000000204,2.0,3
1624,63921432461,2026-08-03 09:27:41.780,1,7615.5,True,TARGET,True,3.0,2.0,0.0,43.370929,36.717948,29.995692,5.633391999999731,5.7802279999996244,2.767068000001018,-0.23293199999898206,3.0,1
1626,63921432590,2026-08-03 09:29:50.036,1,7617.5,True,STOP,False,3.0,2.0,0.0,62.997833,49.478646,38.738218,7.553144000001339,6.6394319999999425,6.241807999998855,3.241807999998855,3.0,3
1632,63921432870,2026-08-03 09:34:30.172,1,7617.0,True,STOP,False,3.0,2.0,0.0,8.368963,31.425821,30.39457,6.336244000001898,7.422812000000704,0.6408799999990151,-2.359120000000985,3.0,1
1665,63921435321,2026-08-03 10:15:21.088,1,7617.75,True,TARGET,True,4.0,1.0,0.0,67.326976,42.404343,26.600492,3.6355120000007446,2.2416640000010375,7.811295999999857,3.8112959999998566,2.0,4
1668,63921435525,2026-08-03 10:18:45.656,1,7618.75,True,TARGET,True,3.0,2.0,0.0,61.206214,45.122011,30.728869,6.081087999998999,3.4711559999996098,5.352915999999823,2.352915999999823,3.0,1
1671,63921435711,2026-08-03 10:21:51.804,1,7619.75,True,TARGET,True,4.0,1.0,0.0,58.308463,47.768471,34.627482,7.635227999999188,4.7043479999993,5.49389599999995,1.4938959999999497,2.0,1
1678,63921436399,2026-08-03 10:33:19.192,1,7623.25,True,TARGET,True,5.0,0.0,0.0,60.953821,56.615817,45.945275,11.432228000001487,8.355263999997987,6.142076000000088,1.1420760000000882,1.0,1
1683,63921436807,2026-08-03 10:40:07.796,1,7624.5,True,TARGET,True,3.0,2.0,0.0,45.722389,54.47447,47.215992,11.952467999999499,10.608680000001186,0.5525400000005902,-2.4474599999994098,1.0,0
1684,63921437026,2026-08-03 10:43:46.340,1,7624.75,True,TARGET,True,5.0,0.0,0.0,35.888286,51.60497,45.709048,11.50152000000162,10.825015999998868,2.763087999999698,-2.236912000000302,1.0,1
1685,63921437105,2026-08-03 10:45:05.228,1,7625.25,True,TARGET,True,4.0,1.0,0.0,40.664926,51.730902,46.044771,11.258811999996396,11.063848000001599,2.704624000001786,-1.295375999998214,2.0,2
1689,63921437645,2026-08-03 10:54:05.688,1,7627.5,True,TARGET,True,4.0,1.0,0.0,56.604457,55.691731,49.649804,11.750140000000101,12.309431999998196,5.219752000000881,1.2197520000008808,2.0,1
1700,63921438243,2026-08-03 11:04:03.352,1,7631.5,True,TARGET,True,3.0,2.0,0.0,57.690178,55.010526,51.414432,11.248371999998199,14.506540000002133,4.971760000000359,1.9717600000003586,3.0,2
1702,63921438308,2026-08-03 11:05:08.452,1,7633.5,True,TARGET,True,3.0,2.0,0.0,67.900198,60.904677,55.434568,12.838011999996525,15.294568000001163,7.575508000001719,4.575508000001719,3.0,4
1715,63921438920,2026-08-03 11:15:20.356,1,7633.0,True,TARGET,True,4.0,1.0,0.0,11.308123,29.259597,39.942829,5.6011839999991935,13.845264000003226,1.201467999999295,-2.798532000000705,2.0,1
1717,63921439038,2026-08-03 11:17:18.116,1,7634.5,True,STOP,False,5.0,0.0,0.0,50.935961,42.249696,44.729978,6.621943999998621,13.803484000000026,5.134219999999914,0.13421999999991385,1.0,3
1724,63921439319,2026-08-03 11:21:59.240,1,7632.25,True,TARGET,True,5.0,0.0,0.0,-12.316247,2.793669,25.107353,1.3636079999996582,10.580551999999443,1.0138240000014775,-3.9861759999985225,1.0,2
1777,63921441735,2026-08-03 12:02:15.008,1,7637.0,True,TARGET,True,3.0,2.0,0.0,68.856786,52.911859,39.609272,7.556855999999243,5.635432000002766,8.157355999999709,5.157355999999709,3.0,4
1778,63921441755,2026-08-03 12:02:35.060,1,7637.75,True,STOP,False,3.0,2.0,0.0,70.974573,56.95093,43.590006,8.823576000002504,6.259247999998479,8.233499999998457,5.2334999999984575,3.0,4
1800,63921443048,2026-08-03 12:24:08.528,1,7636.0,True,TARGET,True,3.0,2.0,0.0,22.570658,15.624143,17.79343,2.070579999999609,4.656976000002032,1.1028839999999036,-1.8971160000000964,3.0,1
1801,63921443185,2026-08-03 12:26:25.024,1,7636.75,True,STOP,False,3.0,2.0,0.0,40.090972,23.938982,21.794289,2.772899999999936,4.807695999999851,2.746687999999267,-0.25331200000073295,3.0,2
1802,63921443282,2026-08-03 12:28:02.888,1,7637.25,True,STOP,False,4.0,1.0,0.0,51.280479,31.872122,26.04709,3.5105960000000778,5.0074079999976675,4.247424000001047,0.2474240000010468,2.0,3
1814,63921443776,2026-08-03 12:36:16.896,1,7636.5,True,STOP,False,4.0,1.0,0.0,12.592977,7.407687,12.262252,1.1015320000005886,3.8270319999974163,1.7717000000011467,-2.2282999999988533,2.0,2
1831,63921444407,2026-08-03 12:46:47.032,-1,7631.5,True,STOP,False,3.0,2.0,0.0,13.140368,19.002161,11.996478,3.3955839999980526,1.4649439999993774,1.3788080000012997,-1.6211919999987003,3.0,1
1858,63921444900,2026-08-03 12:55:00.036,-1,7629.0,True,TARGET,True,3.0,2.0,0.0,64.98872,49.611617,33.212903,6.595892000001186,2.9675199999983306,3.532547999999224,0.532547999999224,1.0,0
1894,63921445218,2026-08-03 13:00:18.596,-1,7627.0,True,TARGET,True,3.0,2.0,0.0,34.592021,22.075729,18.636233,2.8253880000011122,3.7539319999996223,2.594944000000396,-0.40505599999960396,3.0,1
1895,63921445258,2026-08-03 13:00:58.944,-1,7626.25,True,STOP,False,3.0,2.0,0.0,51.938939,32.610545,24.452961,3.6795280000005732,4.0317040000009,3.907179999998334,0.9071799999983341,3.0,2
1911,63921446048,2026-08-03 13:14:08.992,1,7632.75,True,TARGET,True,3.0,2.0,0.0,53.973728,39.814361,20.824047,5.464223999999376,0.23580800000127056,4.168219999999565,1.1682199999995646,3.0,1
1926,63921447678,2026-08-03 13:41:18.724,1,7635.75,True,STOP,False,3.0,2.0,0.0,27.624497,31.569934,26.49149,5.473979999998846,5.340144000001601,2.1515760000002047,-0.8484239999997953,3.0,2
1950,63921452964,2026-08-03 15:09:24.696,1,7635.0,True,STOP,False,4.0,1.0,0.0,55.491551,27.707149,17.066154,2.094755999998597,1.793336000002455,5.5614800000003015,1.5614800000003015,2.0,2
1965,63921455284,2026-08-03 15:48:04.164,1,7635.5,True,STOP,False,4.0,1.0,0.0,39.783209,29.121675,20.92533,3.6085480000001553,3.101384000001417,0.9658559999988938,-3.034144000001106,0.0,0
1973,63921458074,2026-08-03 16:34:34.624,1,7636.0,True,STOP,False,3.0,2.0,0.0,3.600373,12.04735,12.88351,2.4679399999986344,3.2291479999985313,0.9242120000017167,-2.0757879999982833,3.0,1
2006,63921461010,2026-08-03 17:23:30.728,-1,7632.25,True,TARGET,True,3.0,2.0,0.0,27.117563,20.837721,10.034779,3.0353399999985413,0.24620400000276277,2.1216679999997723,-0.8783320000002277,3.0,1
2041,63921463224,2026-08-03 18:00:24.648,-1,7632.0,True,TARGET,True,5.0,-0.0,0.0,48.960855,23.331561,11.271551,1.7568839999985357,0.20738400000118418,4.658284000001004,-0.34171599999899627,1.0,1
2042,63921463251,2026-08-03 18:00:51.740,-1,7631.5,True,TARGET,True,4.0,1.0,0.0,54.693594,30.2628,15.801029,2.563292000002548,0.5424559999992198,4.178663999999117,0.17866399999911664,2.0,2
2060,63921464379,2026-08-03 18:19:39.800,1,7634.5,True,TARGET,True,3.0,2.0,0.0,-3.840342,8.289302,3.926839,2.047655999998824,0.16366800000105286,0.32364400000005844,-2.6763559999999416,3.0,1
2078,63921466359,2026-08-03 18:52:39.188,1,7645.0,True,TARGET,True,3.0,2.0,0.0,74.333235,64.948135,52.46877,13.56499199999962,8.171948000002885,10.769307999999,7.7693079999990005,3.0,4
2135,63921472340,2026-08-03 20:32:20.488,1,7645.25,True,STOP,False,5.0,0.0,0.0,63.381783,41.747776,27.447552,4.367659999999887,2.870679999999993,6.9151160000001255,1.9151160000001255,1.0,2
2141,63921473932,2026-08-03 20:58:52.712,1,7645.0,True,STOP,False,3.0,2.0,0.0,34.060597,24.438579,18.565456,3.4295400000009977,3.219883999998274,2.812576000000263,-0.18742399999973713,3.0,2
2153,63921477602,2026-08-03 22:00:02.144,1,7645.5,True,STOP,False,4.0,1.0,0.0,43.397967,32.014569,24.06324,3.9746679999989283,3.8780560000013793,1.0129720000004454,-2.9870279999995546,0.0,0
2174,63921481363,2026-08-03 23:02:43.568,1,7648.0,True,TARGET,True,4.0,1.0,0.0,29.201446,28.389629,23.879103,4.539627999998629,4.7964240000001155,2.6661200000016834,-1.3338799999983166,2.0,1
2175,63921481676,2026-08-03 23:07:56.972,1,7648.75,True,TARGET,True,3.0,2.0,0.0,47.762005,36.39864,28.501469,5.124528000000282,5.0653480000000854,3.1847600000000966,0.18476000000009662,3.0,2
2180,63921482780,2026-08-03 23:26:20.976,1,7649.0,True,STOP,False,4.0,1.0,0.0,15.044101,28.095054,25.714959,5.191083999998227,5.7670839999991586,1.6387800000011339,-2.361219999998866,2.0,1
2201,63921485554,2026-08-04 00:12:34.504,-1,7641.75,True,STOP,False,4.0,1.0,0.0,66.955396,46.16648,25.392863,5.156488000000536,0.2876319999995758,7.9506079999991925,3.9506079999991925,2.0,3
2216,63921487312,2026-08-04 00:41:52.764,-1,7643.5,True,TARGET,True,3.0,2.0,0.0,54.067688,20.251254,9.615811,0.5469479999992473,0.1780959999996412,4.180884000001242,1.1808840000012424,3.0,4
2224,63921488046,2026-08-04 00:54:06.120,-1,7644.0,True,TARGET,True,3.0,2.0,0.0,12.420442,3.52571,2.515183,0.44615600000179256,0.4837999999981548,1.343587999999727,-1.656412000000273,3.0,2
2233,63921488960,2026-08-04 01:09:20.756,-1,7643.25,True,TARGET,True,3.0,2.0,0.0,5.941444,7.893813,6.36023,1.5690159999976458,1.2595800000017334,1.0339080000012473,-1.9660919999987527,3.0,1
2234,63921489004,2026-08-04 01:10:04.896,-1,7642.75,True,STOP,False,4.0,1.0,0.0,36.782188,20.181373,12.666261,2.159427999999025,1.4794800000017858,2.915263999999297,-1.084736000000703,2.0,2
2241,63921489941,2026-08-04 01:25:41.920,-1,7643.0,True,TARGET,True,3.0,2.0,0.0,23.576275,9.040128,6.843146,0.8989719999990484,1.2446600000002945,1.9198240000005171,-1.0801759999994829,3.0,2
2242,63921490263,2026-08-04 01:31:03.028,-1,7642.25,True,TARGET,True,3.0,2.0,0.0,47.20683,22.442628,13.821388,1.8112079999991693,1.514736000000994,3.3820840000007593,0.38208400000075926,3.0,3
2262,63921492066,2026-08-04 02:01:06.272,-1,7636.25,True,TARGET,True,5.0,-0.0,0.0,32.488894,40.575965,35.817772,7.608416000002762,8.010819999999512,3.2934319999985746,-1.7065680000014254,1.0,2
2271,63921492814,2026-08-04 02:13:34.136,-1,7632.75,True,STOP,False,3.0,2.0,0.0,52.308109,48.9147,42.90574,9.03904799999873,9.861140000000887,4.206632000001264,1.2066320000012638,3.0,1
2273,63921492973,2026-08-04 02:16:13.028,-1,7633.25,True,TARGET,True,3.0,2.0,0.0,47.399017,47.610665,42.6539,8.567151999999624,10.082987999998295,0.7175920000008773,-2.2824079999991227,1.0,0
2315,63921497410,2026-08-04 03:30:10.408,1,7640.0,True,TARGET,True,3.0,2.0,0.0,57.553809,33.715953,17.43149,3.181588000003103,0.42968800000016927,4.695747999998275,1.6957479999982752,3.0,3
2316,63921497441,2026-08-04 03:30:41.792,1,7640.5,True,TARGET,True,4.0,1.0,0.0,61.160055,39.599839,22.109287,4.163787999998021,0.8972480000011274,5.76336000000083,1.76336000000083,2.0,4
2331,63921498268,2026-08-04 03:44:28.984,1,7641.75,True,TARGET,True,3.0,2.0,0.0,56.722879,38.538643,26.590707,4.3001079999994545,3.355092000001605,2.1343679999990854,-0.8656320000009146,1.0,0
2332,63921498270,2026-08-04 03:44:30.056,1,7642.5,True,TARGET,True,3.0,2.0,0.0,53.128026,38.172588,26.888374,4.970764000001509,3.689863999999943,3.548955999998725,0.548955999998725,3.0,1
2389,63921500443,2026-08-04 04:20:43.332,1,7645.0,True,TARGET,True,3.0,2.0,0.0,41.755277,13.265526,7.515592,0.49165999999968335,0.7160599999988335,3.136239999999816,0.13623999999981606,3.0,1
2392,63921500629,2026-08-04 04:23:49.092,1,7645.75,True,TARGET,True,5.0,0.0,0.0,56.975919,34.356124,20.650113,3.05623999999807,1.6362040000021807,3.520892000000458,-1.4791079999995418,-1.0,0
2393,63921500737,2026-08-04 04:25:37.948,1,7646.25,True,TARGET,True,4.0,1.0,0.0,51.797199,33.247628,20.564401,3.596932000000379,1.9218560000008438,3.294028000000253,-0.7059719999997469,2.0,1
2394,63921500860,2026-08-04 04:27:40.168,1,7647.0,True,TARGET,True,3.0,2.0,0.0,52.100423,35.366776,22.427973,4.346551999999065,2.2906680000014603,3.673131999999896,0.6731319999998959,3.0,2
2406,63921501811,2026-08-04 04:43:31.736,1,7651.25,True,TARGET,True,3.0,2.0,0.0,67.540044,51.92746,38.713387,7.5137439999998605,5.511163999999553,7.712812000001577,4.712812000001577,3.0,4
2407,63921501813,2026-08-04 04:43:33.032,1,7652.0,True,TARGET,True,3.0,2.0,0.0,70.15204,56.212339,42.829431,8.7206920000026,6.119967999999062,7.887739999998303,4.887739999998303,3.0,4
2437,63921501950,2026-08-04 04:45:50.660,1,7654.0,True,TARGET,True,4.0,1.0,0.0,2.103974,18.604415,25.444756,3.623783999999432,7.684164000002056,0.5124439999999595,-3.4875560000000405,2.0,1
2441,63921502030,2026-08-04 04:47:10.072,1,7653.75,True,TARGET,True,4.0,1.0,0.0,-10.475653,8.377953,19.607036,2.268019999999524,6.883888000000297,0.1754880000007688,-3.824511999999231,2.0,1
2448,63921502227,2026-08-04 04:50:27.092,1,7654.5,True,TARGET,True,3.0,2.0,0.0,17.888057,11.80028,18.393781,1.727708000002167,5.718939999998838,1.6168959999995423,-1.3831040000004577,3.0,1
2484,63921504310,2026-08-04 05:25:10.696,1,7655.5,True,STOP,False,5.0,0.0,0.0,55.117984,22.027908,13.445062,0.7653600000012375,1.4391040000009525,5.673635999999533,0.6736359999995329,1.0,3
2488,63921504841,2026-08-04 05:34:01.200,1,7654.75,True,TARGET,True,3.0,2.0,0.0,3.100508,4.313095,5.268695,0.8784000000014203,1.4317520000004151,0.13921599999957834,-2.8607840000004217,3.0,1
2489,63921504930,2026-08-04 05:35:30.028,1,7655.5,True,STOP,False,3.0,2.0,0.0,29.277099,14.362201,10.209695,1.5390359999983048,1.6210319999991043,1.9971680000016931,-1.0028319999983069,3.0,2
2499,63921506353,2026-08-04 05:59:13.664,-1,7651.5,True,TARGET,True,5.0,-0.0,0.0,44.269649,28.3007,14.139737,3.3515320000005886,0.3143679999993765,4.194547999999486,-0.8054520000005141,1.0,1
2512,63921507432,2026-08-04 06:17:12.396,1,7655.0,True,TARGET,True,4.0,1.0,0.0,41.408533,21.432696,9.931765,2.117392000000109,0.061871999998402316,3.527092000000266,-0.4729079999997339,2.0,2
2517,63921507643,2026-08-04 06:20:43.992,1,7657.0,True,TARGET,True,3.0,2.0,0.0,55.326049,36.740769,21.463443,4.512935999999172,1.4995080000007874,5.1179000000011,2.1179000000011,3.0,2
2528,63921507652,2026-08-04 06:20:52.280,1,7663.75,True,STOP,False,3.0,2.0,0.0,72.293815,64.272208,51.884876,13.561744000002363,8.083395999998174,6.676375999999436,3.6763759999994363,1.0,0
2552,63921508012,2026-08-04 06:26:52.864,1,7660.5,True,STOP,False,5.0,0.0,0.0,55.634207,27.065684,22.042509,1.3849840000002587,4.1032799999993586,3.0640999999995984,-1.9359000000004016,-1.0,0
2555,63921508080,2026-08-04 06:28:00.064,1,7660.75,True,STOP,False,5.0,0.0,0.0,23.53983,14.820585,16.024656,1.898112000002584,4.035432000000583,2.757183999998233,-2.242816000001767,1.0,1
2574,63921508228,2026-08-04 06:30:28.120,1,7664.0,True,TARGET,True,3.0,2.0,0.0,72.273734,51.315594,34.062463,5.277919999996811,2.8383280000016384,9.350224000001617,6.350224000001617,3.0,4
2577,63921508238,2026-08-04 06:30:38.152,1,7665.0,True,TARGET,True,4.0,1.0,0.0,70.339023,57.453752,42.263641,8.973927999999432,4.812696000000869,5.953536000000895,1.953536000000895,0.0,0
2587,63921508346,2026-08-04 06:32:26.700,1,7666.75,True,TARGET,True,3.0,2.0,0.0,48.443905,43.777488,36.186324,7.542199999999866,7.210716000001412,4.017567999999301,1.0175679999993008,3.0,2
2600,63921508588,2026-08-04 06:36:28.908,1,7673.0,True,STOP,False,3.0,2.0,0.0,66.228428,58.15381,50.353129,11.428447999998752,11.52679999999964,7.316564000000653,4.316564000000653,3.0,2
2608,63921508680,2026-08-04 06:38:00.500,1,7670.0,True,TARGET,True,3.0,2.0,0.0,-15.057923,12.99678,27.077075,3.5364079999999376,9.69173199999932,0.03928799999994226,-2.9607120000000577,3.0,2
2615,63921508794,2026-08-04 06:39:54.008,1,7670.0,True,TARGET,True,3.0,2.0,0.0,-7.948656,3.112004,19.414682,1.4331559999991441,7.846916000002238,0.8920319999997446,-2.1079680000002554,3.0,2
2624,63921508875,2026-08-04 06:41:15.464,1,7672.75,True,STOP,False,3.0,2.0,0.0,61.424822,38.529041,33.118758,3.9454879999975674,7.057683999999426,5.904836000001524,2.9048360000015236,3.0,3
2628,63921508958,2026-08-04 06:42:38.056,1,7672.25,True,STOP,False,3.0,2.0,0.0,26.203816,26.283929,27.354601,4.179987999999867,7.030692000000272,1.5606640000005427,-1.4393359999994573,3.0,1
2641,63921509110,2026-08-04 06:45:10.772,1,7674.0,True,TARGET,True,5.0,0.0,0.0,67.300215,43.237101,32.930843,3.8708560000013676,5.39828000000125,8.222615999999107,3.222615999999107,1.0,4
2660,63921509407,2026-08-04 06:50:07.632,1,7675.75,True,TARGET,True,3.0,2.0,0.0,56.19061,36.029285,29.206239,3.9753319999981613,5.547131999999692,4.229424000001018,1.2294240000010177,3.0,1
2673,63921509564,2026-08-04 06:52:44.440,1,7682.25,True,TARGET,True,4.0,1.0,0.0,37.406334,50.667861,46.036918,11.167656000001443,11.598416000000725,3.2147919999988517,-0.7852080000011483,2.0,1
2674,63921509620,2026-08-04 06:53:40.848,1,7683.0,True,TARGET,True,3.0,2.0,0.0,51.59498,53.728091,48.082973,11.300348000000668,11.893292000000656,3.611504000000423,0.6115040000004228,3.0,2
2676,63921509681,2026-08-04 06:54:41.728,1,7684.75,True,TARGET,True,3.0,2.0,0.0,63.688948,58.640739,51.825911,12.31209200000012,12.705203999998048,6.14770000000135,3.1477000000013504,3.0,4
2696,63921509989,2026-08-04 06:59:49.048,1,7683.25,True,TARGET,True,3.0,2.0,0.0,14.507911,18.073445,26.991405,2.929471999999805,8.582508000003145,0.43074799999885727,-2.5692520000011427,3.0,1
2713,63921510097,2026-08-04 07:01:37.220,1,7688.75,True,TARGET,True,4.0,1.0,0.0,53.880745,46.426081,41.398073,7.766051999999036,9.73162400000001,4.82931599999938,0.8293159999993804,2.0,2
2715,63921510129,2026-08-04 07:02:09.032,1,7690.5,True,TARGET,True,3.0,2.0,0.0,64.234591,53.971664,46.587612,9.373255999998946,10.455356000002212,6.27946399999928,3.2794639999992796,3.0,4
2716,63921510144,2026-08-04 07:02:24.164,1,7691.25,True,TARGET,True,3.0,2.0,0.0,66.967424,56.859375,48.898971,10.227583999996568,10.887652000001253,6.772916000001715,3.7729160000017146,3.0,4
2737,63921510368,2026-08-04 07:06:08.092,1,7695.5,True,TARGET,True,3.0,2.0,0.0,45.943315,45.996699,44.525192,8.55715599999894,12.3113400000002,3.511536000001797,0.5115360000017972,3.0,1
2741,63921510438,2026-08-04 07:07:18.384,1,7696.75,True,TARGET,True,4.0,1.0,0.0,48.815735,48.696975,46.467868,9.239639999999781,12.822132000001147,3.969091999999364,-0.030908000000636093,2.0,1
2744,63921510526,2026-08-04 07:08:46.024,1,7697.0,True,TARGET,True,3.0,2.0,0.0,35.047698,43.773426,44.149984,8.469759999999951,12.784080000001268,1.864743999998609,-1.135256000001391,3.0,1
2752,63921510750,2026-08-04 07:12:30.564,1,7697.25,True,TARGET,True,3.0,2.0,0.0,29.150741,31.104627,36.740265,5.160572000000684,11.265751999999338,1.7355639999987034,-1.2644360000012966,3.0,1
2755,63921510896,2026-08-04 07:14:56.764,1,7700.0,True,TARGET,True,4.0,1.0,0.0,65.718887,52.071959,47.128952,7.9608920000027865,11.883875999999873,7.08545999999842,3.0854599999984202,2.0,4
2799,63921511476,2026-08-04 07:24:36.316,-1,7694.25,True,STOP,False,3.0,2.0,0.0,50.976796,40.056644,22.739465,5.968575999999302,1.0862440000018978,4.045743999999104,1.0457439999991038,3.0,3
2807,63921511622,2026-08-04 07:27:02.292,1,7699.25,True,TARGET,True,3.0,2.0,0.0,54.417564,30.509795,15.750007,2.344067999998515,0.37329200000021956,1.2907320000012987,-1.7092679999987013,1.0,0
2809,63921511663,2026-08-04 07:27:43.808,1,7699.25,True,TARGET,True,3.0,2.0,0.0,34.572192,23.136822,12.580976,2.679363999999623,0.7408920000016224,0.16353199999866774,-2.8364680000013323,1.0,0
2810,63921511681,2026-08-04 07:28:01.116,1,7699.75,True,STOP,False,4.0,1.0,0.0,34.377754,24.058163,13.526588,3.0571639999980107,0.9909200000001874,2.2383000000008906,-1.7616999999991094,2.0,1
2819,63921511811,2026-08-04 07:30:11.740,-1,7695.75,True,TARGET,True,4.0,1.0,0.0,47.69107,24.824912,12.168754,2.330915999998979,0.29042800000024727,4.358815999999933,0.3588159999999334,2.0,2
2822,63921511848,2026-08-04 07:30:48.180,-1,7695.0,True,TARGET,True,3.0,2.0,0.0,55.637337,38.189509,22.461999,4.35856000000058,1.4099999999998545,1.971291999998357,-1.028708000001643,1.0,0
2823,63921511857,2026-08-04 07:30:57.348,-1,7694.25,True,TARGET,True,3.0,2.0,0.0,52.123701,37.848251,22.946211,5.001347999997961,1.8167839999987336,3.4221160000015516,0.4221160000015516,3.0,1
2839,63921512039,2026-08-04 07:33:59.400,1,7701.25,True,TARGET,True,3.0,2.0,0.0,49.294252,42.288688,25.507635,6.885236000001896,1.7252279999993334,3.8551279999992403,0.8551279999992403,3.0,1
2844,63921512209,2026-08-04 07:36:49.644,1,7702.25,True,STOP,False,4.0,1.0,0.0,50.407619,46.906506,32.963454,8.059167999999772,3.9746239999985846,2.2232760000006238,-1.7767239999993762,0.0,0
