BarNumber,Time,Families,Direction,Horizon,TargetTicks,ExitReason,PnlTicks
12489,2026-08-10 09:21:01.120,EMA50,-1,12,25,BREAK_EVEN,0.0000
12489,2026-08-10 09:21:01.120,EMA50,-1,12,30,BREAK_EVEN,0.0000
12489,2026-08-10 09:21:01.120,EMA50,-1,24,5,TARGET,5.0000
12489,2026-08-10 09:21:01.120,EMA50,-1,24,10,TARGET,10.0000
12489,2026-08-10 09:21:01.120,EMA50,-1,24,15,BREAK_EVEN,0.0000
12489,2026-08-10 09:21:01.120,EMA50,-1,24,20,BREAK_EVEN,0.0000
12489,2026-08-10 09:21:01.120,EMA50,-1,24,25,BREAK_EVEN,0.0000
12489,2026-08-10 09:21:01.120,EMA50,-1,24,30,BREAK_EVEN,0.0000
12489,2026-08-10 09:21:01.120,EMA50,-1,48,5,TARGET,5.0000
12489,2026-08-10 09:21:01.120,EMA50,-1,48,10,TARGET,10.0000
12489,2026-08-10 09:21:01.120,EMA50,-1,48,15,BREAK_EVEN,0.0000
12489,2026-08-10 09:21:01.120,EMA50,-1,48,20,BREAK_EVEN,0.0000
12489,2026-08-10 09:21:01.120,EMA50,-1,48,25,BREAK_EVEN,0.0000
12489,2026-08-10 09:21:01.120,EMA50,-1,48,30,BREAK_EVEN,0.0000
12505,2026-08-10 09:31:59.000,EMA8,-1,12,5,NONE,
12505,2026-08-10 09:31:59.000,EMA8,-1,12,10,NONE,
12505,2026-08-10 09:31:59.000,EMA8,-1,12,15,NONE,
12505,2026-08-10 09:31:59.000,EMA8,-1,12,20,NONE,
12505,2026-08-10 09:31:59.000,EMA8,-1,12,25,NONE,
12505,2026-08-10 09:31:59.000,EMA8,-1,12,30,NONE,
12505,2026-08-10 09:31:59.000,EMA8,-1,24,5,NONE,
12505,2026-08-10 09:31:59.000,EMA8,-1,24,10,NONE,
12505,2026-08-10 09:31:59.000,EMA8,-1,24,15,NONE,
12505,2026-08-10 09:31:59.000,EMA8,-1,24,20,NONE,
12505,2026-08-10 09:31:59.000,EMA8,-1,24,25,NONE,
12505,2026-08-10 09:31:59.000,EMA8,-1,24,30,NONE,
12505,2026-08-10 09:31:59.000,EMA8,-1,48,5,TARGET,5.0000
12505,2026-08-10 09:31:59.000,EMA8,-1,48,10,TARGET,10.0000
12505,2026-08-10 09:31:59.000,EMA8,-1,48,15,TARGET,15.0000
12505,2026-08-10 09:31:59.000,EMA8,-1,48,20,TARGET,20.0000
12505,2026-08-10 09:31:59.000,EMA8,-1,48,25,TARGET,25.0000
12505,2026-08-10 09:31:59.000,EMA8,-1,48,30,TARGET,30.0000
12509,2026-08-10 09:31:59.700,PIN,-1,12,5,NONE,
12509,2026-08-10 09:31:59.700,PIN,-1,12,10,NONE,
12509,2026-08-10 09:31:59.700,PIN,-1,12,15,NONE,
12509,2026-08-10 09:31:59.700,PIN,-1,12,20,NONE,
12509,2026-08-10 09:31:59.700,PIN,-1,12,25,NONE,
12509,2026-08-10 09:31:59.700,PIN,-1,12,30,NONE,
12509,2026-08-10 09:31:59.700,PIN,-1,24,5,NONE,
12509,2026-08-10 09:31:59.700,PIN,-1,24,10,NONE,
12509,2026-08-10 09:31:59.700,PIN,-1,24,15,NONE,
12509,2026-08-10 09:31:59.700,PIN,-1,24,20,NONE,
12509,2026-08-10 09:31:59.700,PIN,-1,24,25,NONE,
12509,2026-08-10 09:31:59.700,PIN,-1,24,30,NONE,
12509,2026-08-10 09:31:59.700,PIN,-1,48,5,TARGET,5.0000
12509,2026-08-10 09:31:59.700,PIN,-1,48,10,TARGET,10.0000
12509,2026-08-10 09:31:59.700,PIN,-1,48,15,TARGET,15.0000
12509,2026-08-10 09:31:59.700,PIN,-1,48,20,TARGET,20.0000
12509,2026-08-10 09:31:59.700,PIN,-1,48,25,TARGET,25.0000
12509,2026-08-10 09:31:59.700,PIN,-1,48,30,TARGET,30.0000
12528,2026-08-10 09:31:59.896,EMA8,-1,12,5,TARGET,5.0000
12528,2026-08-10 09:31:59.896,EMA8,-1,12,10,TARGET,10.0000
12528,2026-08-10 09:31:59.896,EMA8,-1,12,15,TARGET,15.0000
12528,2026-08-10 09:31:59.896,EMA8,-1,12,20,TIME,5.0000
12528,2026-08-10 09:31:59.896,EMA8,-1,12,25,TIME,5.0000
12528,2026-08-10 09:31:59.896,EMA8,-1,12,30,TIME,5.0000
12528,2026-08-10 09:31:59.896,EMA8,-1,24,5,TARGET,5.0000
12528,2026-08-10 09:31:59.896,EMA8,-1,24,10,TARGET,10.0000
12528,2026-08-10 09:31:59.896,EMA8,-1,24,15,TARGET,15.0000
12528,2026-08-10 09:31:59.896,EMA8,-1,24,20,BREAK_EVEN,0.0000
12528,2026-08-10 09:31:59.896,EMA8,-1,24,25,BREAK_EVEN,0.0000
12528,2026-08-10 09:31:59.896,EMA8,-1,24,30,BREAK_EVEN,0.0000
12528,2026-08-10 09:31:59.896,EMA8,-1,48,5,TARGET,5.0000
12528,2026-08-10 09:31:59.896,EMA8,-1,48,10,TARGET,10.0000
12528,2026-08-10 09:31:59.896,EMA8,-1,48,15,TARGET,15.0000
12528,2026-08-10 09:31:59.896,EMA8,-1,48,20,BREAK_EVEN,0.0000
12528,2026-08-10 09:31:59.896,EMA8,-1,48,25,BREAK_EVEN,0.0000
12528,2026-08-10 09:31:59.896,EMA8,-1,48,30,BREAK_EVEN,0.0000
12532,2026-08-10 09:31:59.944,EMA8,-1,12,5,TARGET,5.0000
12532,2026-08-10 09:31:59.944,EMA8,-1,12,10,BREAK_EVEN,0.0000
12532,2026-08-10 09:31:59.944,EMA8,-1,12,15,BREAK_EVEN,0.0000
12532,2026-08-10 09:31:59.944,EMA8,-1,12,20,BREAK_EVEN,0.0000
12532,2026-08-10 09:31:59.944,EMA8,-1,12,25,BREAK_EVEN,0.0000
12532,2026-08-10 09:31:59.944,EMA8,-1,12,30,BREAK_EVEN,0.0000
12532,2026-08-10 09:31:59.944,EMA8,-1,24,5,TARGET,5.0000
12532,2026-08-10 09:31:59.944,EMA8,-1,24,10,BREAK_EVEN,0.0000
12532,2026-08-10 09:31:59.944,EMA8,-1,24,15,BREAK_EVEN,0.0000
12532,2026-08-10 09:31:59.944,EMA8,-1,24,20,BREAK_EVEN,0.0000
12532,2026-08-10 09:31:59.944,EMA8,-1,24,25,BREAK_EVEN,0.0000
12532,2026-08-10 09:31:59.944,EMA8,-1,24,30,BREAK_EVEN,0.0000
12532,2026-08-10 09:31:59.944,EMA8,-1,48,5,TARGET,5.0000
12532,2026-08-10 09:31:59.944,EMA8,-1,48,10,BREAK_EVEN,0.0000
12532,2026-08-10 09:31:59.944,EMA8,-1,48,15,BREAK_EVEN,0.0000
12532,2026-08-10 09:31:59.944,EMA8,-1,48,20,BREAK_EVEN,0.0000
12532,2026-08-10 09:31:59.944,EMA8,-1,48,25,BREAK_EVEN,0.0000
12532,2026-08-10 09:31:59.944,EMA8,-1,48,30,BREAK_EVEN,0.0000
12536,2026-08-10 09:31:59.956,EMA8,-1,12,5,TARGET,5.0000
12536,2026-08-10 09:31:59.956,EMA8,-1,12,10,BREAK_EVEN,0.0000
12536,2026-08-10 09:31:59.956,EMA8,-1,12,15,BREAK_EVEN,0.0000
12536,2026-08-10 09:31:59.956,EMA8,-1,12,20,BREAK_EVEN,0.0000
12536,2026-08-10 09:31:59.956,EMA8,-1,12,25,BREAK_EVEN,0.0000
12536,2026-08-10 09:31:59.956,EMA8,-1,12,30,BREAK_EVEN,0.0000
12536,2026-08-10 09:31:59.956,EMA8,-1,24,5,TARGET,5.0000
12536,2026-08-10 09:31:59.956,EMA8,-1,24,10,BREAK_EVEN,0.0000
12536,2026-08-10 09:31:59.956,EMA8,-1,24,15,BREAK_EVEN,0.0000
12536,2026-08-10 09:31:59.956,EMA8,-1,24,20,BREAK_EVEN,0.0000
12536,2026-08-10 09:31:59.956,EMA8,-1,24,25,BREAK_EVEN,0.0000
12536,2026-08-10 09:31:59.956,EMA8,-1,24,30,BREAK_EVEN,0.0000
12536,2026-08-10 09:31:59.956,EMA8,-1,48,5,TARGET,5.0000
12536,2026-08-10 09:31:59.956,EMA8,-1,48,10,BREAK_EVEN,0.0000
12536,2026-08-10 09:31:59.956,EMA8,-1,48,15,BREAK_EVEN,0.0000
12536,2026-08-10 09:31:59.956,EMA8,-1,48,20,BREAK_EVEN,0.0000
12536,2026-08-10 09:31:59.956,EMA8,-1,48,25,BREAK_EVEN,0.0000
12536,2026-08-10 09:31:59.956,EMA8,-1,48,30,BREAK_EVEN,0.0000
12544,2026-08-10 09:32:01.056,EMA24,-1,12,5,TARGET,5.0000
12544,2026-08-10 09:32:01.056,EMA24,-1,12,10,BREAK_EVEN,0.0000
12544,2026-08-10 09:32:01.056,EMA24,-1,12,15,BREAK_EVEN,0.0000
12544,2026-08-10 09:32:01.056,EMA24,-1,12,20,BREAK_EVEN,0.0000
12544,2026-08-10 09:32:01.056,EMA24,-1,12,25,BREAK_EVEN,0.0000
12544,2026-08-10 09:32:01.056,EMA24,-1,12,30,BREAK_EVEN,0.0000
12544,2026-08-10 09:32:01.056,EMA24,-1,24,5,TARGET,5.0000
12544,2026-08-10 09:32:01.056,EMA24,-1,24,10,BREAK_EVEN,0.0000
12544,2026-08-10 09:32:01.056,EMA24,-1,24,15,BREAK_EVEN,0.0000
12544,2026-08-10 09:32:01.056,EMA24,-1,24,20,BREAK_EVEN,0.0000
12544,2026-08-10 09:32:01.056,EMA24,-1,24,25,BREAK_EVEN,0.0000
12544,2026-08-10 09:32:01.056,EMA24,-1,24,30,BREAK_EVEN,0.0000
12544,2026-08-10 09:32:01.056,EMA24,-1,48,5,TARGET,5.0000
12544,2026-08-10 09:32:01.056,EMA24,-1,48,10,BREAK_EVEN,0.0000
12544,2026-08-10 09:32:01.056,EMA24,-1,48,15,BREAK_EVEN,0.0000
12544,2026-08-10 09:32:01.056,EMA24,-1,48,20,BREAK_EVEN,0.0000
12544,2026-08-10 09:32:01.056,EMA24,-1,48,25,BREAK_EVEN,0.0000
12544,2026-08-10 09:32:01.056,EMA24,-1,48,30,BREAK_EVEN,0.0000
12547,2026-08-10 09:32:01.988,EMA24,-1,12,5,TARGET,5.0000
12547,2026-08-10 09:32:01.988,EMA24,-1,12,10,BREAK_EVEN,0.0000
12547,2026-08-10 09:32:01.988,EMA24,-1,12,15,BREAK_EVEN,0.0000
12547,2026-08-10 09:32:01.988,EMA24,-1,12,20,BREAK_EVEN,0.0000
12547,2026-08-10 09:32:01.988,EMA24,-1,12,25,BREAK_EVEN,0.0000
12547,2026-08-10 09:32:01.988,EMA24,-1,12,30,BREAK_EVEN,0.0000
12547,2026-08-10 09:32:01.988,EMA24,-1,24,5,TARGET,5.0000
12547,2026-08-10 09:32:01.988,EMA24,-1,24,10,BREAK_EVEN,0.0000
12547,2026-08-10 09:32:01.988,EMA24,-1,24,15,BREAK_EVEN,0.0000
12547,2026-08-10 09:32:01.988,EMA24,-1,24,20,BREAK_EVEN,0.0000
12547,2026-08-10 09:32:01.988,EMA24,-1,24,25,BREAK_EVEN,0.0000
12547,2026-08-10 09:32:01.988,EMA24,-1,24,30,BREAK_EVEN,0.0000
12547,2026-08-10 09:32:01.988,EMA24,-1,48,5,TARGET,5.0000
12547,2026-08-10 09:32:01.988,EMA24,-1,48,10,BREAK_EVEN,0.0000
12547,2026-08-10 09:32:01.988,EMA24,-1,48,15,BREAK_EVEN,0.0000
12547,2026-08-10 09:32:01.988,EMA24,-1,48,20,BREAK_EVEN,0.0000
12547,2026-08-10 09:32:01.988,EMA24,-1,48,25,BREAK_EVEN,0.0000
12547,2026-08-10 09:32:01.988,EMA24,-1,48,30,BREAK_EVEN,0.0000
12569,2026-08-10 09:32:43.080,EMA8,1,12,5,TIME,0.0000
12569,2026-08-10 09:32:43.080,EMA8,1,12,10,TIME,0.0000
12569,2026-08-10 09:32:43.080,EMA8,1,12,15,TIME,0.0000
12569,2026-08-10 09:32:43.080,EMA8,1,12,20,TIME,0.0000
12569,2026-08-10 09:32:43.080,EMA8,1,12,25,TIME,0.0000
12569,2026-08-10 09:32:43.080,EMA8,1,12,30,TIME,0.0000
12569,2026-08-10 09:32:43.080,EMA8,1,24,5,TARGET,5.0000
12569,2026-08-10 09:32:43.080,EMA8,1,24,10,TARGET,10.0000
12569,2026-08-10 09:32:43.080,EMA8,1,24,15,BREAK_EVEN,0.0000
12569,2026-08-10 09:32:43.080,EMA8,1,24,20,BREAK_EVEN,0.0000
12569,2026-08-10 09:32:43.080,EMA8,1,24,25,BREAK_EVEN,0.0000
12569,2026-08-10 09:32:43.080,EMA8,1,24,30,BREAK_EVEN,0.0000
12569,2026-08-10 09:32:43.080,EMA8,1,48,5,TARGET,5.0000
12569,2026-08-10 09:32:43.080,EMA8,1,48,10,TARGET,10.0000
12569,2026-08-10 09:32:43.080,EMA8,1,48,15,BREAK_EVEN,0.0000
12569,2026-08-10 09:32:43.080,EMA8,1,48,20,BREAK_EVEN,0.0000
12569,2026-08-10 09:32:43.080,EMA8,1,48,25,BREAK_EVEN,0.0000
12569,2026-08-10 09:32:43.080,EMA8,1,48,30,BREAK_EVEN,0.0000
12602,2026-08-10 09:42:49.844,EMA8,-1,12,5,TARGET,5.0000
12602,2026-08-10 09:42:49.844,EMA8,-1,12,10,TARGET,10.0000
12602,2026-08-10 09:42:49.844,EMA8,-1,12,15,TARGET,15.0000
12602,2026-08-10 09:42:49.844,EMA8,-1,12,20,BREAK_EVEN,0.0000
12602,2026-08-10 09:42:49.844,EMA8,-1,12,25,BREAK_EVEN,0.0000
12602,2026-08-10 09:42:49.844,EMA8,-1,12,30,BREAK_EVEN,0.0000
12602,2026-08-10 09:42:49.844,EMA8,-1,24,5,TARGET,5.0000
12602,2026-08-10 09:42:49.844,EMA8,-1,24,10,TARGET,10.0000
12602,2026-08-10 09:42:49.844,EMA8,-1,24,15,TARGET,15.0000
12602,2026-08-10 09:42:49.844,EMA8,-1,24,20,BREAK_EVEN,0.0000
12602,2026-08-10 09:42:49.844,EMA8,-1,24,25,BREAK_EVEN,0.0000
12602,2026-08-10 09:42:49.844,EMA8,-1,24,30,BREAK_EVEN,0.0000
12602,2026-08-10 09:42:49.844,EMA8,-1,48,5,TARGET,5.0000
12602,2026-08-10 09:42:49.844,EMA8,-1,48,10,TARGET,10.0000
12602,2026-08-10 09:42:49.844,EMA8,-1,48,15,TARGET,15.0000
12602,2026-08-10 09:42:49.844,EMA8,-1,48,20,BREAK_EVEN,0.0000
12602,2026-08-10 09:42:49.844,EMA8,-1,48,25,BREAK_EVEN,0.0000
12602,2026-08-10 09:42:49.844,EMA8,-1,48,30,BREAK_EVEN,0.0000
12629,2026-08-10 09:56:17.708,EMA8,1,12,5,TARGET,5.0000
12629,2026-08-10 09:56:17.708,EMA8,1,12,10,TARGET,10.0000
12629,2026-08-10 09:56:17.708,EMA8,1,12,15,TARGET,15.0000
12629,2026-08-10 09:56:17.708,EMA8,1,12,20,BREAK_EVEN,0.0000
12629,2026-08-10 09:56:17.708,EMA8,1,12,25,BREAK_EVEN,0.0000
12629,2026-08-10 09:56:17.708,EMA8,1,12,30,BREAK_EVEN,0.0000
12629,2026-08-10 09:56:17.708,EMA8,1,24,5,TARGET,5.0000
12629,2026-08-10 09:56:17.708,EMA8,1,24,10,TARGET,10.0000
12629,2026-08-10 09:56:17.708,EMA8,1,24,15,TARGET,15.0000
12629,2026-08-10 09:56:17.708,EMA8,1,24,20,BREAK_EVEN,0.0000
12629,2026-08-10 09:56:17.708,EMA8,1,24,25,BREAK_EVEN,0.0000
12629,2026-08-10 09:56:17.708,EMA8,1,24,30,BREAK_EVEN,0.0000
12629,2026-08-10 09:56:17.708,EMA8,1,48,5,TARGET,5.0000
12629,2026-08-10 09:56:17.708,EMA8,1,48,10,TARGET,10.0000
12629,2026-08-10 09:56:17.708,EMA8,1,48,15,TARGET,15.0000
12629,2026-08-10 09:56:17.708,EMA8,1,48,20,BREAK_EVEN,0.0000
12629,2026-08-10 09:56:17.708,EMA8,1,48,25,BREAK_EVEN,0.0000
12629,2026-08-10 09:56:17.708,EMA8,1,48,30,BREAK_EVEN,0.0000
12644,2026-08-10 10:07:23.716,EMA50,1,12,5,TARGET,5.0000
12644,2026-08-10 10:07:23.716,EMA50,1,12,10,TARGET,10.0000
12644,2026-08-10 10:07:23.716,EMA50,1,12,15,TARGET,15.0000
12644,2026-08-10 10:07:23.716,EMA50,1,12,20,TARGET,20.0000
12644,2026-08-10 10:07:23.716,EMA50,1,12,25,TIME,17.0000
12644,2026-08-10 10:07:23.716,EMA50,1,12,30,TIME,17.0000
12644,2026-08-10 10:07:23.716,EMA50,1,24,5,TARGET,5.0000
12644,2026-08-10 10:07:23.716,EMA50,1,24,10,TARGET,10.0000
12644,2026-08-10 10:07:23.716,EMA50,1,24,15,TARGET,15.0000
12644,2026-08-10 10:07:23.716,EMA50,1,24,20,TARGET,20.0000
12644,2026-08-10 10:07:23.716,EMA50,1,24,25,TIME,22.0000
12644,2026-08-10 10:07:23.716,EMA50,1,24,30,TIME,22.0000
12644,2026-08-10 10:07:23.716,EMA50,1,48,5,TARGET,5.0000
12644,2026-08-10 10:07:23.716,EMA50,1,48,10,TARGET,10.0000
12644,2026-08-10 10:07:23.716,EMA50,1,48,15,TARGET,15.0000
12644,2026-08-10 10:07:23.716,EMA50,1,48,20,TARGET,20.0000
12644,2026-08-10 10:07:23.716,EMA50,1,48,25,BREAK_EVEN,0.0000
12644,2026-08-10 10:07:23.716,EMA50,1,48,30,BREAK_EVEN,0.0000
12665,2026-08-10 10:28:57.488,EMA50,1,12,5,TARGET,5.0000
12665,2026-08-10 10:28:57.488,EMA50,1,12,10,TARGET,10.0000
12665,2026-08-10 10:28:57.488,EMA50,1,12,15,BREAK_EVEN,0.0000
12665,2026-08-10 10:28:57.488,EMA50,1,12,20,BREAK_EVEN,0.0000
12665,2026-08-10 10:28:57.488,EMA50,1,12,25,BREAK_EVEN,0.0000
12665,2026-08-10 10:28:57.488,EMA50,1,12,30,BREAK_EVEN,0.0000
12665,2026-08-10 10:28:57.488,EMA50,1,24,5,TARGET,5.0000
12665,2026-08-10 10:28:57.488,EMA50,1,24,10,TARGET,10.0000
12665,2026-08-10 10:28:57.488,EMA50,1,24,15,BREAK_EVEN,0.0000
12665,2026-08-10 10:28:57.488,EMA50,1,24,20,BREAK_EVEN,0.0000
12665,2026-08-10 10:28:57.488,EMA50,1,24,25,BREAK_EVEN,0.0000
12665,2026-08-10 10:28:57.488,EMA50,1,24,30,BREAK_EVEN,0.0000
12665,2026-08-10 10:28:57.488,EMA50,1,48,5,TARGET,5.0000
12665,2026-08-10 10:28:57.488,EMA50,1,48,10,TARGET,10.0000
12665,2026-08-10 10:28:57.488,EMA50,1,48,15,BREAK_EVEN,0.0000
12665,2026-08-10 10:28:57.488,EMA50,1,48,20,BREAK_EVEN,0.0000
12665,2026-08-10 10:28:57.488,EMA50,1,48,25,BREAK_EVEN,0.0000
12665,2026-08-10 10:28:57.488,EMA50,1,48,30,BREAK_EVEN,0.0000
12682,2026-08-10 10:50:03.308,EMA8,-1,12,5,TARGET,5.0000
12682,2026-08-10 10:50:03.308,EMA8,-1,12,10,BREAK_EVEN,0.0000
12682,2026-08-10 10:50:03.308,EMA8,-1,12,15,BREAK_EVEN,0.0000
12682,2026-08-10 10:50:03.308,EMA8,-1,12,20,BREAK_EVEN,0.0000
12682,2026-08-10 10:50:03.308,EMA8,-1,12,25,BREAK_EVEN,0.0000
12682,2026-08-10 10:50:03.308,EMA8,-1,12,30,BREAK_EVEN,0.0000
12682,2026-08-10 10:50:03.308,EMA8,-1,24,5,TARGET,5.0000
12682,2026-08-10 10:50:03.308,EMA8,-1,24,10,BREAK_EVEN,0.0000
12682,2026-08-10 10:50:03.308,EMA8,-1,24,15,BREAK_EVEN,0.0000
12682,2026-08-10 10:50:03.308,EMA8,-1,24,20,BREAK_EVEN,0.0000
12682,2026-08-10 10:50:03.308,EMA8,-1,24,25,BREAK_EVEN,0.0000
12682,2026-08-10 10:50:03.308,EMA8,-1,24,30,BREAK_EVEN,0.0000
12682,2026-08-10 10:50:03.308,EMA8,-1,48,5,TARGET,5.0000
12682,2026-08-10 10:50:03.308,EMA8,-1,48,10,BREAK_EVEN,0.0000
12682,2026-08-10 10:50:03.308,EMA8,-1,48,15,BREAK_EVEN,0.0000
12682,2026-08-10 10:50:03.308,EMA8,-1,48,20,BREAK_EVEN,0.0000
12682,2026-08-10 10:50:03.308,EMA8,-1,48,25,BREAK_EVEN,0.0000
12682,2026-08-10 10:50:03.308,EMA8,-1,48,30,BREAK_EVEN,0.0000
12684,2026-08-10 10:50:49.324,EMA8,-1,12,5,TARGET,5.0000
12684,2026-08-10 10:50:49.324,EMA8,-1,12,10,BREAK_EVEN,0.0000
12684,2026-08-10 10:50:49.324,EMA8,-1,12,15,BREAK_EVEN,0.0000
12684,2026-08-10 10:50:49.324,EMA8,-1,12,20,BREAK_EVEN,0.0000
12684,2026-08-10 10:50:49.324,EMA8,-1,12,25,BREAK_EVEN,0.0000
12684,2026-08-10 10:50:49.324,EMA8,-1,12,30,BREAK_EVEN,0.0000
12684,2026-08-10 10:50:49.324,EMA8,-1,24,5,TARGET,5.0000
12684,2026-08-10 10:50:49.324,EMA8,-1,24,10,BREAK_EVEN,0.0000
12684,2026-08-10 10:50:49.324,EMA8,-1,24,15,BREAK_EVEN,0.0000
12684,2026-08-10 10:50:49.324,EMA8,-1,24,20,BREAK_EVEN,0.0000
12684,2026-08-10 10:50:49.324,EMA8,-1,24,25,BREAK_EVEN,0.0000
12684,2026-08-10 10:50:49.324,EMA8,-1,24,30,BREAK_EVEN,0.0000
12684,2026-08-10 10:50:49.324,EMA8,-1,48,5,TARGET,5.0000
12684,2026-08-10 10:50:49.324,EMA8,-1,48,10,BREAK_EVEN,0.0000
12684,2026-08-10 10:50:49.324,EMA8,-1,48,15,BREAK_EVEN,0.0000
12684,2026-08-10 10:50:49.324,EMA8,-1,48,20,BREAK_EVEN,0.0000
12684,2026-08-10 10:50:49.324,EMA8,-1,48,25,BREAK_EVEN,0.0000
12684,2026-08-10 10:50:49.324,EMA8,-1,48,30,BREAK_EVEN,0.0000
12719,2026-08-10 11:36:11.156,EMA50,-1,12,5,TARGET,5.0000
12719,2026-08-10 11:36:11.156,EMA50,-1,12,10,TARGET,10.0000
12719,2026-08-10 11:36:11.156,EMA50,-1,12,15,BREAK_EVEN,0.0000
12719,2026-08-10 11:36:11.156,EMA50,-1,12,20,BREAK_EVEN,0.0000
12719,2026-08-10 11:36:11.156,EMA50,-1,12,25,BREAK_EVEN,0.0000
12719,2026-08-10 11:36:11.156,EMA50,-1,12,30,BREAK_EVEN,0.0000
12719,2026-08-10 11:36:11.156,EMA50,-1,24,5,TARGET,5.0000
12719,2026-08-10 11:36:11.156,EMA50,-1,24,10,TARGET,10.0000
12719,2026-08-10 11:36:11.156,EMA50,-1,24,15,BREAK_EVEN,0.0000
12719,2026-08-10 11:36:11.156,EMA50,-1,24,20,BREAK_EVEN,0.0000
12719,2026-08-10 11:36:11.156,EMA50,-1,24,25,BREAK_EVEN,0.0000
12719,2026-08-10 11:36:11.156,EMA50,-1,24,30,BREAK_EVEN,0.0000
12719,2026-08-10 11:36:11.156,EMA50,-1,48,5,TARGET,5.0000
12719,2026-08-10 11:36:11.156,EMA50,-1,48,10,TARGET,10.0000
12719,2026-08-10 11:36:11.156,EMA50,-1,48,15,BREAK_EVEN,0.0000
12719,2026-08-10 11:36:11.156,EMA50,-1,48,20,BREAK_EVEN,0.0000
12719,2026-08-10 11:36:11.156,EMA50,-1,48,25,BREAK_EVEN,0.0000
12719,2026-08-10 11:36:11.156,EMA50,-1,48,30,BREAK_EVEN,0.0000
12741,2026-08-10 12:01:25.288,EMA8,1,12,5,TARGET,5.0000
12741,2026-08-10 12:01:25.288,EMA8,1,12,10,BREAK_EVEN,0.0000
12741,2026-08-10 12:01:25.288,EMA8,1,12,15,BREAK_EVEN,0.0000
12741,2026-08-10 12:01:25.288,EMA8,1,12,20,BREAK_EVEN,0.0000
12741,2026-08-10 12:01:25.288,EMA8,1,12,25,BREAK_EVEN,0.0000
12741,2026-08-10 12:01:25.288,EMA8,1,12,30,BREAK_EVEN,0.0000
12741,2026-08-10 12:01:25.288,EMA8,1,24,5,TARGET,5.0000
12741,2026-08-10 12:01:25.288,EMA8,1,24,10,BREAK_EVEN,0.0000
12741,2026-08-10 12:01:25.288,EMA8,1,24,15,BREAK_EVEN,0.0000
12741,2026-08-10 12:01:25.288,EMA8,1,24,20,BREAK_EVEN,0.0000
12741,2026-08-10 12:01:25.288,EMA8,1,24,25,BREAK_EVEN,0.0000
12741,2026-08-10 12:01:25.288,EMA8,1,24,30,BREAK_EVEN,0.0000
12741,2026-08-10 12:01:25.288,EMA8,1,48,5,TARGET,5.0000
12741,2026-08-10 12:01:25.288,EMA8,1,48,10,BREAK_EVEN,0.0000
12741,2026-08-10 12:01:25.288,EMA8,1,48,15,BREAK_EVEN,0.0000
12741,2026-08-10 12:01:25.288,EMA8,1,48,20,BREAK_EVEN,0.0000
12741,2026-08-10 12:01:25.288,EMA8,1,48,25,BREAK_EVEN,0.0000
12741,2026-08-10 12:01:25.288,EMA8,1,48,30,BREAK_EVEN,0.0000
12747,2026-08-10 12:13:28.732,EMA8,1,12,5,TARGET,5.0000
12747,2026-08-10 12:13:28.732,EMA8,1,12,10,BREAK_EVEN,0.0000
12747,2026-08-10 12:13:28.732,EMA8,1,12,15,BREAK_EVEN,0.0000
12747,2026-08-10 12:13:28.732,EMA8,1,12,20,BREAK_EVEN,0.0000
12747,2026-08-10 12:13:28.732,EMA8,1,12,25,BREAK_EVEN,0.0000
12747,2026-08-10 12:13:28.732,EMA8,1,12,30,BREAK_EVEN,0.0000
12747,2026-08-10 12:13:28.732,EMA8,1,24,5,TARGET,5.0000
12747,2026-08-10 12:13:28.732,EMA8,1,24,10,BREAK_EVEN,0.0000
12747,2026-08-10 12:13:28.732,EMA8,1,24,15,BREAK_EVEN,0.0000
12747,2026-08-10 12:13:28.732,EMA8,1,24,20,BREAK_EVEN,0.0000
12747,2026-08-10 12:13:28.732,EMA8,1,24,25,BREAK_EVEN,0.0000
12747,2026-08-10 12:13:28.732,EMA8,1,24,30,BREAK_EVEN,0.0000
12747,2026-08-10 12:13:28.732,EMA8,1,48,5,TARGET,5.0000
12747,2026-08-10 12:13:28.732,EMA8,1,48,10,BREAK_EVEN,0.0000
12747,2026-08-10 12:13:28.732,EMA8,1,48,15,BREAK_EVEN,0.0000
12747,2026-08-10 12:13:28.732,EMA8,1,48,20,BREAK_EVEN,0.0000
12747,2026-08-10 12:13:28.732,EMA8,1,48,25,BREAK_EVEN,0.0000
12747,2026-08-10 12:13:28.732,EMA8,1,48,30,BREAK_EVEN,0.0000
12749,2026-08-10 12:17:41.588,EMA8,1,12,5,TARGET,5.0000
12749,2026-08-10 12:17:41.588,EMA8,1,12,10,BREAK_EVEN,0.0000
12749,2026-08-10 12:17:41.588,EMA8,1,12,15,BREAK_EVEN,0.0000
12749,2026-08-10 12:17:41.588,EMA8,1,12,20,BREAK_EVEN,0.0000
12749,2026-08-10 12:17:41.588,EMA8,1,12,25,BREAK_EVEN,0.0000
12749,2026-08-10 12:17:41.588,EMA8,1,12,30,BREAK_EVEN,0.0000
12749,2026-08-10 12:17:41.588,EMA8,1,24,5,TARGET,5.0000
12749,2026-08-10 12:17:41.588,EMA8,1,24,10,BREAK_EVEN,0.0000
12749,2026-08-10 12:17:41.588,EMA8,1,24,15,BREAK_EVEN,0.0000
12749,2026-08-10 12:17:41.588,EMA8,1,24,20,BREAK_EVEN,0.0000
12749,2026-08-10 12:17:41.588,EMA8,1,24,25,BREAK_EVEN,0.0000
