Configuration,BarNumber,Time,Direction,Families,Segment,Outcome,TicksSeen
R4_TAIL3_4,73105,2026-09-11 06:41:58.700,1,EMA50,HOLD,STOP,2093
R4_TAIL3_4,73157,2026-09-11 06:44:33.328,-1,EMA50,HOLD,STOP,7804
R4_TAIL3_4,73410,2026-09-11 07:02:28.448,-1,EMA8,HOLD,STOP,8505
R4_TAIL3_4,73412,2026-09-11 07:02:34.992,-1,EMA8,HOLD,STOP,6928
R4_TAIL3_4,73414,2026-09-11 07:02:44.196,-1,EMA8,HOLD,STOP,3788
R4_TAIL3_4,73418,2026-09-11 07:03:08.188,-1,EMA50,HOLD,TARGET,1
R4_TAIL3_4,73425,2026-09-11 07:03:47.504,-1,EMA24,HOLD,TARGET,6606
R4_TAIL3_4,73459,2026-09-11 07:06:45.524,-1,EMA8,HOLD,TARGET,699
R4_TAIL3_4,73463,2026-09-11 07:06:56.580,-1,EMA8,HOLD,STOP,5787
R4_TAIL3_4,73517,2026-09-11 07:10:55.140,1,EMA24,HOLD,STOP,5651
R4_TAIL3_4,73532,2026-09-11 07:12:17.428,-1,PIN7,HOLD,TARGET,1987
R4_TAIL3_4,73533,2026-09-11 07:12:25.604,-1,PIN7,HOLD,TARGET,2802
R4_TAIL3_4,73534,2026-09-11 07:12:35.096,-1,PIN7,HOLD,STOP,6500
R4_TAIL3_4,73540,2026-09-11 07:13:13.276,-1,EMA24,HOLD,STOP,8118
R4_TAIL3_4,73542,2026-09-11 07:13:25.588,-1,EMA24,HOLD,STOP,4742
R4_TAIL3_4,73564,2026-09-11 07:15:14.088,-1,EMA8,HOLD,STOP,711
R4_TAIL3_4,73584,2026-09-11 07:16:49.192,-1,EMA50,HOLD,TARGET,1085
R4_TAIL3_4,73590,2026-09-11 07:17:35.224,-1,EMA8,HOLD,TARGET,750
R4_TAIL3_4,73594,2026-09-11 07:18:01.240,-1,EMA24,HOLD,STOP,6059
R4_TAIL3_4,73607,2026-09-11 07:19:55.464,1,PIN,HOLD,TARGET,11726
R4_TAIL3_4,73615,2026-09-11 07:21:32.168,1,EMA8,HOLD,TARGET,3679
R4_TAIL3_4,73621,2026-09-11 07:22:36.088,1,EMA8,HOLD,TARGET,2608
R4_TAIL3_4,73664,2026-09-11 07:30:08.032,1,EMA50,HOLD,STOP,3660
R4_TAIL3_4,73701,2026-09-11 07:34:50.524,-1,EMA8,HOLD,TARGET,260
R4_TAIL3_4,73703,2026-09-11 07:35:00.296,-1,PIN7,HOLD,TARGET,3379
R4_TAIL3_4,73707,2026-09-11 07:35:22.928,-1,EMA8,HOLD,TARGET,4327
R4_TAIL3_4,73720,2026-09-11 07:36:54.264,-1,EMA8,HOLD,STOP,5854
R4_TAIL3_4,73723,2026-09-11 07:37:10.688,-1,EMA8,HOLD,STOP,10222
R4_TAIL3_4,73779,2026-09-11 07:44:42.580,-1,EMA8,HOLD,TARGET,7795
R4_TAIL3_4,73781,2026-09-11 07:45:03.912,-1,EMA8,HOLD,TARGET,2506
R4_TAIL3_4,73800,2026-09-11 07:46:48.184,-1,PIN7,HOLD,TARGET,11566
R4_TAIL3_4,73814,2026-09-11 07:48:31.528,-1,EMA8,HOLD,STOP,2041
R4_TAIL3_4,73831,2026-09-11 07:48:44.992,1,EMA8,HOLD,TARGET,123
R4_TAIL3_4,73834,2026-09-11 07:48:45.668,1,PIN7,HOLD,TARGET,134
R4_TAIL3_4,73843,2026-09-11 07:48:48.460,1,EMA24,HOLD,STOP,349
R4_TAIL3_4,73907,2026-09-11 07:53:19.524,-1,PIN7,HOLD,TARGET,304
R4_TAIL3_4,73909,2026-09-11 07:54:09.572,-1,PIN7,HOLD,TARGET,7347
R4_TAIL3_4,73913,2026-09-11 07:54:44.232,-1,EMA8,HOLD,TARGET,4678
R4_TAIL3_4,73917,2026-09-11 07:55:02.836,-1,EMA8,HOLD,TARGET,669
R4_TAIL3_4,73921,2026-09-11 07:55:54.756,-1,PIN,HOLD,STOP,7162
R4_TAIL3_4,73929,2026-09-11 07:57:38.676,-1,EMA24,HOLD,STOP,2375
R4_TAIL3_4,74457,2026-09-11 11:20:09.968,-1,PIN7,HOLD,TARGET,231
R4_TAIL3_4,74466,2026-09-11 11:20:25.088,-1,EMA24,HOLD,TARGET,3217
R4_TAIL3_4,74469,2026-09-11 11:21:20.124,-1,EMA8,HOLD,TARGET,1362
R4_TAIL3_4,74474,2026-09-11 11:23:52.472,-1,EMA24,HOLD,TARGET,13272
R4_TAIL3_4,74521,2026-09-11 12:05:31.488,-1,EMA24,HOLD,TARGET,2958
R4_TAIL3_4,74524,2026-09-11 12:07:55.060,-1,PIN7,HOLD,TARGET,2460
R4_TAIL3_4,74525,2026-09-11 12:08:35.664,-1,PIN7,HOLD,TARGET,3585
R4_TAIL3_4,74570,2026-09-11 12:51:03.304,-1,EMA8,HOLD,TARGET,718
R4_TAIL3_4,74583,2026-09-11 12:54:51.340,-1,EMA50,HOLD,TARGET,602
R4_TAIL3_4,74599,2026-09-11 12:59:07.044,-1,EMA24,HOLD,TARGET,703
R4_TAIL3_4,74602,2026-09-11 12:59:30.068,-1,PIN7,HOLD,TARGET,3
R4_TAIL3_4,74607,2026-09-11 12:59:41.896,-1,EMA8,HOLD,STOP,2404
R4_TAIL3_4,74618,2026-09-11 12:59:59.576,-1,EMA8,HOLD,NONE,815
R4_TAIL2_4,965,2026-08-04 06:32:26.700,1,PIN7,DEV,TARGET,1
R4_TAIL2_4,983,2026-08-04 06:36:27.832,1,PIN,DEV,STOP,3867
R4_TAIL2_4,1007,2026-08-04 06:40:04.384,1,PIN7,DEV,STOP,7636
R4_TAIL2_4,1019,2026-08-04 06:41:15.020,1,PIN7,DEV,STOP,6540
R4_TAIL2_4,1022,2026-08-04 06:42:10.128,1,EMA24,DEV,TARGET,1877
R4_TAIL2_4,1129,2026-08-04 07:00:09.816,1,EMA8,DEV,STOP,2311
R4_TAIL2_4,1139,2026-08-04 07:00:58.692,1,PIN7,DEV,TARGET,290
R4_TAIL2_4,1144,2026-08-04 07:01:12.780,1,EMA8,DEV,TARGET,2376
R4_TAIL2_4,1149,2026-08-04 07:02:01.136,1,PIN7,DEV,TARGET,2378
R4_TAIL2_4,1180,2026-08-04 07:05:50.528,1,EMA8,DEV,TARGET,2867
R4_TAIL2_4,1185,2026-08-04 07:06:46.656,1,EMA8,DEV,TARGET,3809
R4_TAIL2_4,1195,2026-08-04 07:09:40.780,1,EMA24,DEV,TARGET,8485
R4_TAIL2_4,1205,2026-08-04 07:13:04.536,1,PIN7,DEV,TARGET,4805
R4_TAIL2_4,1206,2026-08-04 07:14:01.864,1,PIN7,DEV,TARGET,4532
R4_TAIL2_4,1207,2026-08-04 07:14:54.380,1,PIN7,DEV,TARGET,698
R4_TAIL2_4,1209,2026-08-04 07:15:15.912,1,PIN,DEV,TARGET,1375
R4_TAIL2_4,1210,2026-08-04 07:15:26.488,1,PIN,DEV,STOP,8690
R4_TAIL2_4,1219,2026-08-04 07:17:08.876,1,EMA8,DEV,TARGET,1237
R4_TAIL2_4,1221,2026-08-04 07:17:25.648,1,PIN7,DEV,TARGET,1979
R4_TAIL2_4,1307,2026-08-04 07:30:32.580,-1,PIN7,DEV,TARGET,5034
R4_TAIL2_4,1322,2026-08-04 07:32:31.272,-1,EMA50,DEV,STOP,1169
R4_TAIL2_4,1331,2026-08-04 07:33:42.756,1,EMA8,DEV,TARGET,1434
R4_TAIL2_4,1334,2026-08-04 07:34:32.920,1,PIN7,DEV,TARGET,4088
R4_TAIL2_4,1341,2026-08-04 07:36:47.736,1,EMA8,DEV,STOP,4305
R4_TAIL2_4,1362,2026-08-04 07:38:20.464,1,EMA8,DEV,STOP,1
R4_TAIL2_4,1402,2026-08-04 07:42:45.932,1,PIN7,DEV,TARGET,5537
R4_TAIL2_4,1403,2026-08-04 07:43:34.808,1,PIN7,DEV,TARGET,1399
R4_TAIL2_4,1404,2026-08-04 07:43:43.876,1,PIN7,DEV,TARGET,748
R4_TAIL2_4,1407,2026-08-04 07:44:59.916,1,PIN,DEV,STOP,2347
R4_TAIL2_4,1410,2026-08-04 07:45:15.860,1,EMA8,DEV,TARGET,8277
R4_TAIL2_4,1412,2026-08-04 07:45:47.364,1,EMA8,DEV,TARGET,13184
R4_TAIL2_4,1414,2026-08-04 07:46:09.768,1,EMA8,DEV,TARGET,10353
R4_TAIL2_4,1435,2026-08-04 07:51:06.012,1,EMA24,DEV,TARGET,8767
R4_TAIL2_4,1450,2026-08-04 07:56:38.196,1,PIN7,DEV,TARGET,5010
R4_TAIL2_4,1455,2026-08-04 07:58:03.656,1,EMA8,DEV,TARGET,951
R4_TAIL2_4,1457,2026-08-04 07:59:01.856,1,PIN7,DEV,TARGET,659
R4_TAIL2_4,1974,2026-08-04 11:00:32.116,-1,PIN,DEV,TARGET,1179
R4_TAIL2_4,1976,2026-08-04 11:00:45.720,-1,PIN,DEV,TARGET,897
R4_TAIL2_4,1977,2026-08-04 11:00:49.792,-1,PIN,DEV,STOP,3468
R4_TAIL2_4,2006,2026-08-04 11:04:24.920,-1,PIN7,DEV,TARGET,657
R4_TAIL2_4,2039,2026-08-04 11:10:47.528,1,EMA24,DEV,TARGET,1557
R4_TAIL2_4,2047,2026-08-04 11:12:37.256,1,EMA50,DEV,STOP,1293
R4_TAIL2_4,2066,2026-08-04 11:18:12.848,1,EMA24,DEV,TARGET,719
R4_TAIL2_4,2088,2026-08-04 11:24:32.172,1,EMA24,DEV,STOP,6810
R4_TAIL2_4,2113,2026-08-04 11:33:59.564,1,EMA50,DEV,STOP,13171
R4_TAIL2_4,2132,2026-08-04 11:40:05.264,-1,EMA8,DEV,TARGET,909
R4_TAIL2_4,2138,2026-08-04 11:41:23.896,-1,EMA8,DEV,STOP,2616
R4_TAIL2_4,2142,2026-08-04 11:42:01.404,-1,EMA24,DEV,TARGET,297
R4_TAIL2_4,2151,2026-08-04 11:44:40.196,-1,EMA24,DEV,STOP,3532
R4_TAIL2_4,2171,2026-08-04 11:51:52.052,1,EMA8,DEV,STOP,6753
R4_TAIL2_4,2206,2026-08-04 12:01:16.660,1,PIN,DEV,TARGET,1968
R4_TAIL2_4,2207,2026-08-04 12:01:36.432,1,PIN,DEV,TARGET,3812
R4_TAIL2_4,2213,2026-08-04 12:03:50.588,1,PIN7,DEV,STOP,3960
R4_TAIL2_4,2271,2026-08-04 12:27:03.024,-1,EMA8,DEV,TARGET,4911
R4_TAIL2_4,2274,2026-08-04 12:27:50.868,-1,EMA8,DEV,TARGET,1221
R4_TAIL2_4,2284,2026-08-04 12:30:05.516,-1,EMA8,DEV,TARGET,1290
R4_TAIL2_4,2289,2026-08-04 12:31:06.220,-1,EMA24,DEV,STOP,3973
R4_TAIL2_4,2323,2026-08-04 12:40:12.608,1,EMA8,DEV,TARGET,1568
R4_TAIL2_4,2325,2026-08-04 12:41:22.252,1,PIN7,DEV,TARGET,484
R4_TAIL2_4,2335,2026-08-04 12:44:12.788,1,PIN,DEV,TARGET,360
R4_TAIL2_4,2338,2026-08-04 12:44:56.620,1,EMA8,DEV,TARGET,4933
R4_TAIL2_4,2380,2026-08-04 12:51:49.892,-1,EMA8,DEV,TARGET,861
R4_TAIL2_4,2383,2026-08-04 12:52:04.340,-1,EMA8,DEV,TARGET,2450
R4_TAIL2_4,2385,2026-08-04 12:52:15.552,-1,EMA8,DEV,STOP,2848
R4_TAIL2_4,2389,2026-08-04 12:52:38.816,-1,EMA24,DEV,TARGET,1281
R4_TAIL2_4,2400,2026-08-04 12:54:30.048,-1,PIN7,DEV,TARGET,2596
R4_TAIL2_4,2402,2026-08-04 12:54:40.032,-1,EMA8,DEV,TARGET,2
R4_TAIL2_4,2405,2026-08-04 12:55:17.188,-1,PIN7,DEV,TARGET,1
R4_TAIL2_4,2411,2026-08-04 12:55:52.904,-1,PIN,DEV,TARGET,2930
R4_TAIL2_4,2418,2026-08-04 12:56:29.140,-1,EMA8,DEV,TARGET,1084
R4_TAIL2_4,2427,2026-08-04 12:57:46.784,-1,EMA24,DEV,STOP,5795
R4_TAIL2_4,2429,2026-08-04 12:58:04.764,-1,EMA24,DEV,TARGET,1256
R4_TAIL2_4,2463,2026-08-04 12:59:50.532,-1,PIN7,DEV,TARGET,181
R4_TAIL2_4,2467,2026-08-04 12:59:55.300,-1,PIN,DEV,TARGET,541
R4_TAIL2_4,2471,2026-08-04 12:59:58.816,-1,EMA8,DEV,TARGET,1
R4_TAIL2_4,3750,2026-08-05 06:31:16.836,1,PIN,DEV,TARGET,970
R4_TAIL2_4,3751,2026-08-05 06:31:18.760,1,PIN,DEV,STOP,1955
R4_TAIL2_4,3783,2026-08-05 06:33:32.604,-1,PIN7,DEV,STOP,5156
R4_TAIL2_4,3820,2026-08-05 06:36:37.180,-1,PIN,DEV,STOP,2262
R4_TAIL2_4,3873,2026-08-05 06:39:53.452,1,PIN,DEV,TARGET,937
R4_TAIL2_4,3891,2026-08-05 06:40:13.804,1,EMA50,DEV,TARGET,296
R4_TAIL2_4,3894,2026-08-05 06:40:18.912,1,PIN7,DEV,TARGET,708
R4_TAIL2_4,3901,2026-08-05 06:40:33.352,1,EMA8,DEV,STOP,4566
R4_TAIL2_4,3935,2026-08-05 06:43:36.480,-1,PIN7,DEV,TARGET,646
R4_TAIL2_4,3942,2026-08-05 06:43:58.292,-1,EMA24,DEV,TARGET,1029
R4_TAIL2_4,3947,2026-08-05 06:44:29.976,-1,PIN7,DEV,TARGET,521
R4_TAIL2_4,3948,2026-08-05 06:44:33.892,-1,PIN7,DEV,STOP,432
R4_TAIL2_4,4248,2026-08-05 07:00:23.868,-1,PIN7,DEV,TARGET,1556
R4_TAIL2_4,4256,2026-08-05 07:00:49.248,-1,EMA8,DEV,STOP,1054
R4_TAIL2_4,4268,2026-08-05 07:01:18.816,-1,EMA50,DEV,TARGET,1829
R4_TAIL2_4,4273,2026-08-05 07:01:32.092,-1,PIN7,DEV,TARGET,1
R4_TAIL2_4,4275,2026-08-05 07:01:35.448,-1,PIN,DEV,STOP,2526
R4_TAIL2_4,4280,2026-08-05 07:01:46.844,-1,EMA24,DEV,TARGET,3719
R4_TAIL2_4,4286,2026-08-05 07:02:06.544,-1,EMA8,DEV,TARGET,931
R4_TAIL2_4,4294,2026-08-05 07:02:27.336,-1,EMA8,DEV,TARGET,970
R4_TAIL2_4,4302,2026-08-05 07:02:43.576,-1,EMA24,DEV,TARGET,2169
R4_TAIL2_4,4304,2026-08-05 07:02:50.056,-1,EMA24,DEV,TARGET,20
R4_TAIL2_4,4334,2026-08-05 07:04:48.456,1,PIN7,DEV,TARGET,2923
R4_TAIL2_4,4339,2026-08-05 07:05:01.808,1,PIN7,DEV,TARGET,2422
R4_TAIL2_4,4343,2026-08-05 07:05:16.132,1,PIN7,DEV,TARGET,2206
R4_TAIL2_4,4349,2026-08-05 07:05:28.724,1,PIN,DEV,TARGET,911
R4_TAIL2_4,4353,2026-08-05 07:05:38.452,1,EMA8,DEV,STOP,2718
R4_TAIL2_4,4361,2026-08-05 07:05:55.576,1,EMA24,DEV,STOP,962
R4_TAIL2_4,4408,2026-08-05 07:08:16.928,1,PIN7,DEV,STOP,6370
R4_TAIL2_4,4414,2026-08-05 07:08:43.936,1,EMA50,DEV,STOP,4076
R4_TAIL2_4,4486,2026-08-05 07:14:17.944,1,PIN7,DEV,TARGET,1817
R4_TAIL2_4,4491,2026-08-05 07:14:58.104,1,EMA24,DEV,TARGET,2717
R4_TAIL2_4,4498,2026-08-05 07:15:18.072,1,EMA24,DEV,STOP,14858
R4_TAIL2_4,4542,2026-08-05 07:19:49.560,-1,PIN7,DEV,TARGET,429
R4_TAIL2_4,4543,2026-08-05 07:19:51.824,-1,PIN7,DEV,TARGET,355
R4_TAIL2_4,4547,2026-08-05 07:20:05.660,-1,PIN,DEV,TARGET,663
R4_TAIL2_4,4566,2026-08-05 07:21:22.660,-1,EMA50,DEV,TARGET,1
R4_TAIL2_4,4573,2026-08-05 07:22:10.732,-1,EMA8,DEV,TARGET,359
R4_TAIL2_4,4581,2026-08-05 07:22:32.152,-1,EMA8,DEV,TARGET,891
R4_TAIL2_4,4619,2026-08-05 07:25:25.100,1,PIN7,DEV,TARGET,1994
R4_TAIL2_4,4677,2026-08-05 07:29:32.112,-1,EMA8,DEV,TARGET,917
R4_TAIL2_4,4708,2026-08-05 07:31:10.240,-1,PIN7,DEV,TARGET,427
R4_TAIL2_4,4710,2026-08-05 07:31:24.040,-1,PIN,DEV,TARGET,896
R4_TAIL2_4,4727,2026-08-05 07:32:40.352,-1,EMA24,DEV,STOP,2679
R4_TAIL2_4,4746,2026-08-05 07:33:48.836,1,EMA8,DEV,TARGET,386
R4_TAIL2_4,4754,2026-08-05 07:34:22.024,1,EMA24+EMA50,DEV,STOP,1232
R4_TAIL2_4,4776,2026-08-05 07:36:07.164,-1,PIN7,DEV,TARGET,3626
R4_TAIL2_4,4777,2026-08-05 07:36:16.068,-1,PIN7,DEV,TARGET,1676
R4_TAIL2_4,4778,2026-08-05 07:36:23.008,-1,PIN7,DEV,TARGET,203
R4_TAIL2_4,4783,2026-08-05 07:36:43.504,-1,EMA8,DEV,TARGET,296
R4_TAIL2_4,4785,2026-08-05 07:36:52.320,-1,PIN7,DEV,STOP,1201
R4_TAIL2_4,4792,2026-08-05 07:37:09.272,-1,EMA50,DEV,TARGET,62
R4_TAIL2_4,4804,2026-08-05 07:38:06.964,-1,EMA8,DEV,TARGET,1652
R4_TAIL2_4,4841,2026-08-05 07:41:25.548,-1,PIN7,DEV,STOP,2921
R4_TAIL2_4,4846,2026-08-05 07:41:42.848,-1,EMA24,DEV,STOP,2104
R4_TAIL2_4,4859,2026-08-05 07:42:23.452,-1,PIN7,DEV,STOP,1183
R4_TAIL2_4,4869,2026-08-05 07:43:15.788,1,EMA8,DEV,STOP,3066
R4_TAIL2_4,4885,2026-08-05 07:44:27.236,-1,PIN7,DEV,TARGET,891
R4_TAIL2_4,4941,2026-08-05 07:50:21.932,1,EMA8,DEV,STOP,1197
R4_TAIL2_4,4945,2026-08-05 07:50:31.540,1,EMA50,DEV,TARGET,327
R4_TAIL2_4,4971,2026-08-05 07:52:27.720,-1,PIN,DEV,TARGET,13064
R4_TAIL2_4,4976,2026-08-05 07:53:05.520,-1,EMA8,DEV,TARGET,2054
R4_TAIL2_4,4978,2026-08-05 07:53:13.036,-1,EMA8,DEV,TARGET,1
R4_TAIL2_4,4981,2026-08-05 07:53:42.084,-1,PIN,DEV,TARGET,1
R4_TAIL2_4,4995,2026-08-05 07:53:48.172,-1,EMA8,DEV,TARGET,1572
R4_TAIL2_4,5005,2026-08-05 07:54:14.428,-1,EMA8,DEV,STOP,7174
R4_TAIL2_4,5022,2026-08-05 07:55:17.004,-1,PIN7,DEV,STOP,3685
R4_TAIL2_4,5063,2026-08-05 07:59:25.864,1,PIN7,DEV,TARGET,768
R4_TAIL2_4,6325,2026-08-05 11:04:36.164,1,PIN7,DEV,TARGET,838
R4_TAIL2_4,6337,2026-08-05 11:06:53.748,1,EMA50,DEV,STOP,2769
R4_TAIL2_4,6400,2026-08-05 11:30:26.092,-1,PIN7,DEV,TARGET,2905
R4_TAIL2_4,6403,2026-08-05 11:31:32.868,-1,PIN,DEV,TARGET,1737
R4_TAIL2_4,6405,2026-08-05 11:32:09.460,-1,PIN,DEV,STOP,13796
R4_TAIL2_4,6415,2026-08-05 11:34:42.440,-1,EMA24,DEV,TARGET,279
R4_TAIL2_4,6461,2026-08-05 11:52:08.208,1,EMA24+EMA50,DEV,TARGET,7107
R4_TAIL2_4,6464,2026-08-05 11:53:21.124,1,EMA50,DEV,STOP,8525
R4_TAIL2_4,6472,2026-08-05 11:57:12.864,-1,PIN7,DEV,STOP,1676
R4_TAIL2_4,6489,2026-08-05 12:02:01.396,-1,EMA50,DEV,TARGET,5264
R4_TAIL2_4,6491,2026-08-05 12:02:26.104,-1,EMA50,DEV,TARGET,2669
R4_TAIL2_4,6495,2026-08-05 12:03:26.324,-1,EMA50,DEV,TARGET,1207
R4_TAIL2_4,6539,2026-08-05 12:22:13.172,1,EMA50,DEV,TARGET,3848
R4_TAIL2_4,6541,2026-08-05 12:22:26.556,1,EMA50,DEV,TARGET,3398
R4_TAIL2_4,6545,2026-08-05 12:23:37.664,1,PIN7,DEV,STOP,5791
R4_TAIL2_4,6566,2026-08-05 12:35:01.444,-1,EMA8,DEV,TARGET,571
R4_TAIL2_4,6587,2026-08-05 12:43:49.232,-1,EMA50,DEV,TARGET,2355
R4_TAIL2_4,6597,2026-08-05 12:46:53.184,-1,PIN7,DEV,STOP,1233
R4_TAIL2_4,6652,2026-08-05 12:58:04.048,-1,EMA8,DEV,TARGET,1622
R4_TAIL2_4,6655,2026-08-05 12:59:00.892,-1,PIN,DEV,TARGET,599
R4_TAIL2_4,6656,2026-08-05 12:59:03.100,-1,PIN,DEV,TARGET,317
R4_TAIL2_4,6666,2026-08-05 12:59:35.248,-1,PIN,DEV,STOP,573
R4_TAIL2_4,6669,2026-08-05 12:59:39.008,-1,EMA8,DEV,TARGET,3
R4_TAIL2_4,6673,2026-08-05 12:59:43.020,-1,PIN,DEV,TARGET,45
R4_TAIL2_4,6674,2026-08-05 12:59:44.032,-1,PIN,DEV,TARGET,1
R4_TAIL2_4,6678,2026-08-05 12:59:47.652,-1,PIN,DEV,TARGET,1415
R4_TAIL2_4,6685,2026-08-05 12:59:55.068,-1,PIN7,DEV,STOP,1484
R4_TAIL2_4,7966,2026-08-06 06:31:29.824,-1,EMA8,DEV,TARGET,675
R4_TAIL2_4,7972,2026-08-06 06:31:40.116,-1,EMA24,DEV,TARGET,1555
R4_TAIL2_4,7978,2026-08-06 06:32:03.448,-1,PIN7,DEV,TARGET,832
R4_TAIL2_4,7979,2026-08-06 06:32:05.992,-1,PIN7,DEV,TARGET,1084
R4_TAIL2_4,7997,2026-08-06 06:33:06.268,-1,PIN,DEV,TARGET,3503
R4_TAIL2_4,7998,2026-08-06 06:33:15.948,-1,PIN,DEV,TARGET,353
R4_TAIL2_4,8006,2026-08-06 06:33:56.268,-1,EMA24,DEV,TARGET,8687
R4_TAIL2_4,8038,2026-08-06 06:35:19.952,1,EMA24,DEV,STOP,10782
R4_TAIL2_4,8074,2026-08-06 06:37:36.584,1,PIN,DEV,STOP,1162
R4_TAIL2_4,8093,2026-08-06 06:38:39.704,1,EMA50,DEV,TARGET,802
R4_TAIL2_4,8110,2026-08-06 06:39:35.712,-1,EMA8,DEV,TARGET,2812
R4_TAIL2_4,8114,2026-08-06 06:39:52.340,-1,EMA8,DEV,TARGET,1312
R4_TAIL2_4,8117,2026-08-06 06:40:02.208,-1,PIN7,DEV,TARGET,976
R4_TAIL2_4,8118,2026-08-06 06:40:04.488,-1,PIN,DEV,STOP,1976
R4_TAIL2_4,8156,2026-08-06 06:42:10.300,1,EMA24,DEV,TARGET,269
R4_TAIL2_4,8188,2026-08-06 06:43:58.852,1,EMA24,DEV,TARGET,244
R4_TAIL2_4,8454,2026-08-06 07:07:07.108,1,PIN7,DEV,TARGET,46
R4_TAIL2_4,8462,2026-08-06 07:08:11.956,1,EMA24,DEV,TARGET,7602
R4_TAIL2_4,8470,2026-08-06 07:09:51.256,1,EMA24,DEV,TARGET,907
R4_TAIL2_4,8477,2026-08-06 07:10:37.680,1,EMA8,DEV,TARGET,5281
R4_TAIL2_4,8484,2026-08-06 07:11:57.032,1,EMA8,DEV,STOP,7721
R4_TAIL2_4,8488,2026-08-06 07:12:37.192,1,EMA24,DEV,STOP,2523
R4_TAIL2_4,8504,2026-08-06 07:15:00.052,1,EMA50,DEV,STOP,1427
R4_TAIL2_4,8534,2026-08-06 07:19:54.964,1,EMA8,DEV,STOP,8859
R4_TAIL2_4,8540,2026-08-06 07:20:56.604,1,EMA50,DEV,TARGET,12777
R4_TAIL2_4,8544,2026-08-06 07:21:43.568,1,EMA50,DEV,TARGET,4495
R4_TAIL2_4,8546,2026-08-06 07:22:12.648,1,EMA50,DEV,TARGET,186
R4_TAIL2_4,8552,2026-08-06 07:23:29.168,1,EMA50,DEV,STOP,3319
R4_TAIL2_4,8566,2026-08-06 07:25:25.052,-1,PIN,DEV,TARGET,701
R4_TAIL2_4,8567,2026-08-06 07:25:29.292,-1,PIN,DEV,TARGET,715
R4_TAIL2_4,8579,2026-08-06 07:26:16.640,-1,PIN7,DEV,TARGET,1113
R4_TAIL2_4,8587,2026-08-06 07:26:25.464,-1,EMA8,DEV,TARGET,2335
R4_TAIL2_4,8592,2026-08-06 07:26:46.488,-1,EMA8,DEV,STOP,1782
R4_TAIL2_4,8596,2026-08-06 07:26:59.852,-1,EMA24,DEV,TARGET,631
R4_TAIL2_4,8602,2026-08-06 07:27:17.072,-1,EMA8,DEV,TARGET,1
R4_TAIL2_4,8606,2026-08-06 07:27:26.228,-1,EMA24,DEV,TARGET,13022
R4_TAIL2_4,8629,2026-08-06 07:29:09.228,-1,PIN7,DEV,TARGET,4455
R4_TAIL2_4,8658,2026-08-06 07:31:06.244,-1,PIN7,DEV,TARGET,14045
R4_TAIL2_4,8680,2026-08-06 07:33:05.392,-1,EMA50,DEV,TARGET,519
R4_TAIL2_4,8702,2026-08-06 07:35:25.256,1,EMA8,DEV,TARGET,7028
R4_TAIL2_4,8741,2026-08-06 07:39:33.204,-1,PIN7,DEV,TARGET,594
R4_TAIL2_4,8750,2026-08-06 07:40:23.296,-1,EMA24,DEV,TARGET,2659
R4_TAIL2_4,8781,2026-08-06 07:44:05.524,1,PIN7,DEV,STOP,3260
R4_TAIL2_4,8805,2026-08-06 07:47:00.340,-1,PIN7,DEV,STOP,3931
R4_TAIL2_4,8820,2026-08-06 07:50:00.072,-1,PIN7,DEV,TARGET,54
R4_TAIL2_4,8831,2026-08-06 07:51:18.680,-1,EMA50,DEV,TARGET,4518
R4_TAIL2_4,8856,2026-08-06 07:54:47.704,1,PIN7,DEV,TARGET,195
R4_TAIL2_4,8875,2026-08-06 07:56:32.008,1,EMA8,DEV,TARGET,2
R4_TAIL2_4,8881,2026-08-06 07:57:21.844,1,EMA8,DEV,TARGET,2438
R4_TAIL2_4,9927,2026-08-06 11:05:36.944,1,PIN7,DEV,STOP,16182
R4_TAIL2_4,9931,2026-08-06 11:07:46.108,1,EMA8,DEV,TARGET,148
R4_TAIL2_4,9946,2026-08-06 11:14:15.764,1,PIN7,DEV,TARGET,434
R4_TAIL2_4,9963,2026-08-06 11:16:20.808,1,PIN7,DEV,TARGET,2604
R4_TAIL2_4,9966,2026-08-06 11:16:56.484,1,PIN,DEV,TARGET,45
R4_TAIL2_4,9969,2026-08-06 11:17:00.400,1,PIN,DEV,TARGET,1929
R4_TAIL2_4,9979,2026-08-06 11:18:20.376,1,EMA24,DEV,TARGET,10336
R4_TAIL2_4,9986,2026-08-06 11:22:50.504,1,EMA8,DEV,STOP,11662
R4_TAIL2_4,10028,2026-08-06 11:41:31.400,-1,EMA8,DEV,TARGET,392
R4_TAIL2_4,10084,2026-08-06 12:09:30.604,1,PIN7,DEV,TARGET,883
R4_TAIL2_4,10112,2026-08-06 12:24:47.184,-1,PIN7,DEV,TARGET,665
R4_TAIL2_4,10115,2026-08-06 12:25:02.288,-1,PIN,DEV,TARGET,126
R4_TAIL2_4,10129,2026-08-06 12:27:31.320,-1,EMA8,DEV,TARGET,2667
R4_TAIL2_4,10133,2026-08-06 12:28:27.396,-1,EMA24,DEV,TARGET,3707
R4_TAIL2_4,10145,2026-08-06 12:31:21.052,-1,EMA24,DEV,STOP,5596
R4_TAIL2_4,10163,2026-08-06 12:38:58.464,-1,PIN7,DEV,TARGET,3495
R4_TAIL2_4,10164,2026-08-06 12:39:47.836,-1,PIN7,DEV,TARGET,3652
