bar,time,direction,body,tail,bar_distance8,close_depth,body_depth,core,strict,prime,segment,outcome
1624,2026-08-03 09:27:41.780,1,2.0,3.0,-0.2329,1,1,False,False,False,DEV,TARGET
1626,2026-08-03 09:29:50.036,1,2.0,3.0,3.2418,10,10,False,False,False,DEV,STOP
1632,2026-08-03 09:34:30.172,1,2.0,3.0,-2.3591,1,1,False,False,False,DEV,STOP
1665,2026-08-03 10:15:21.088,1,1.0,4.0,3.8113,10,10,False,False,False,DEV,TARGET
1668,2026-08-03 10:18:45.656,1,2.0,3.0,2.3529,10,1,False,False,False,DEV,TARGET
1671,2026-08-03 10:21:51.804,1,1.0,4.0,1.4939,10,1,False,False,False,DEV,TARGET
1678,2026-08-03 10:33:19.192,1,0.0,5.0,1.1421,1,1,False,False,False,DEV,TARGET
1683,2026-08-03 10:40:07.796,1,2.0,3.0,-2.4475,0,0,False,False,False,DEV,TARGET
1684,2026-08-03 10:43:46.340,1,0.0,5.0,-2.2369,1,1,False,False,False,DEV,TARGET
1685,2026-08-03 10:45:05.228,1,1.0,4.0,-1.2954,2,2,False,False,False,DEV,TARGET
1689,2026-08-03 10:54:05.688,1,1.0,4.0,1.2198,10,1,False,False,False,DEV,TARGET
1700,2026-08-03 11:04:03.352,1,2.0,3.0,1.9718,10,10,False,False,True,DEV,TARGET
1702,2026-08-03 11:05:08.452,1,2.0,3.0,4.5755,10,10,True,True,True,DEV,TARGET
1715,2026-08-03 11:15:20.356,1,1.0,4.0,-2.7985,1,1,False,False,True,DEV,TARGET
1717,2026-08-03 11:17:18.116,1,0.0,5.0,0.1342,9,9,False,False,True,DEV,STOP
1724,2026-08-03 11:21:59.240,1,0.0,5.0,-3.9862,3,3,False,False,True,DEV,TARGET
1777,2026-08-03 12:02:15.008,1,2.0,3.0,5.1574,10,10,True,True,True,DEV,TARGET
1778,2026-08-03 12:02:35.060,1,2.0,3.0,5.2335,10,10,True,True,True,DEV,STOP
1800,2026-08-03 12:24:08.528,1,2.0,3.0,-1.8971,1,1,False,False,True,DEV,TARGET
1801,2026-08-03 12:26:25.024,1,2.0,3.0,-0.2533,10,2,False,False,True,DEV,STOP
1802,2026-08-03 12:28:02.888,1,1.0,4.0,0.2474,10,10,False,False,True,DEV,STOP
1814,2026-08-03 12:36:16.896,1,1.0,4.0,-2.2283,3,3,False,False,True,DEV,STOP
1831,2026-08-03 12:46:47.032,-1,2.0,3.0,-1.6212,4,1,False,False,True,DEV,STOP
1858,2026-08-03 12:55:00.036,-1,2.0,3.0,0.5325,0,0,False,False,True,DEV,TARGET
1894,2026-08-03 13:00:18.596,-1,2.0,3.0,-0.4051,4,1,False,False,False,DEV,TARGET
1895,2026-08-03 13:00:58.944,-1,2.0,3.0,0.9072,10,5,False,False,False,DEV,STOP
1911,2026-08-03 13:14:08.992,1,2.0,3.0,1.1682,10,1,False,False,False,DEV,TARGET
1926,2026-08-03 13:41:18.724,1,2.0,3.0,-0.8484,5,5,False,False,False,DEV,STOP
1950,2026-08-03 15:09:24.696,1,1.0,4.0,1.5615,10,10,False,False,False,DEV,STOP
1965,2026-08-03 15:48:04.164,1,1.0,4.0,-3.0341,0,0,False,False,False,DEV,STOP
1973,2026-08-03 16:34:34.624,1,2.0,3.0,-2.0758,2,1,False,False,False,DEV,STOP
2006,2026-08-03 17:23:30.728,-1,2.0,3.0,-0.8783,2,1,False,False,False,DEV,TARGET
2041,2026-08-03 18:00:24.648,-1,0.0,5.0,-0.3417,1,1,False,False,False,DEV,TARGET
2042,2026-08-03 18:00:51.740,-1,1.0,4.0,0.1787,10,10,False,False,False,DEV,TARGET
2060,2026-08-03 18:19:39.800,1,2.0,3.0,-2.6764,2,1,False,False,False,DEV,TARGET
2078,2026-08-03 18:52:39.188,1,2.0,3.0,7.7693,10,10,True,True,False,DEV,TARGET
2135,2026-08-03 20:32:20.488,1,0.0,5.0,1.9151,10,10,False,False,False,DEV,STOP
2141,2026-08-03 20:58:52.712,1,2.0,3.0,-0.1874,4,3,False,False,False,DEV,STOP
2153,2026-08-03 22:00:02.144,1,1.0,4.0,-2.987,0,0,False,False,False,DEV,STOP
2174,2026-08-03 23:02:43.568,1,1.0,4.0,-1.3339,3,1,False,False,False,DEV,TARGET
2175,2026-08-03 23:07:56.972,1,2.0,3.0,0.1848,7,7,False,False,False,DEV,TARGET
2180,2026-08-03 23:26:20.976,1,1.0,4.0,-2.3612,1,1,False,False,False,DEV,STOP
2201,2026-08-04 00:12:34.504,-1,1.0,4.0,3.9506,10,10,False,False,False,DEV,STOP
2216,2026-08-04 00:41:52.764,-1,2.0,3.0,1.1809,9,8,False,False,False,DEV,TARGET
2224,2026-08-04 00:54:06.120,-1,2.0,3.0,-1.6564,4,3,False,False,False,DEV,TARGET
2233,2026-08-04 01:09:20.756,-1,2.0,3.0,-1.9661,3,1,False,False,False,DEV,TARGET
2234,2026-08-04 01:10:04.896,-1,1.0,4.0,-1.0847,4,4,False,False,False,DEV,STOP
2241,2026-08-04 01:25:41.920,-1,2.0,3.0,-1.0802,4,3,False,False,False,DEV,TARGET
2242,2026-08-04 01:31:03.028,-1,2.0,3.0,0.3821,6,5,False,False,False,DEV,TARGET
2262,2026-08-04 02:01:06.272,-1,0.0,5.0,-1.7066,3,3,False,False,False,DEV,TARGET
2271,2026-08-04 02:13:34.136,-1,2.0,3.0,1.2066,10,1,False,False,False,DEV,STOP
2273,2026-08-04 02:16:13.028,-1,2.0,3.0,-2.2824,0,0,False,False,False,DEV,TARGET
2315,2026-08-04 03:30:10.408,1,2.0,3.0,1.6957,10,9,False,False,False,DEV,TARGET
2316,2026-08-04 03:30:41.792,1,1.0,4.0,1.7634,10,10,False,False,False,DEV,TARGET
2331,2026-08-04 03:44:28.984,1,2.0,3.0,-0.8656,0,0,False,False,False,DEV,TARGET
2332,2026-08-04 03:44:30.056,1,2.0,3.0,0.549,1,1,False,False,False,DEV,TARGET
2389,2026-08-04 04:20:43.332,1,2.0,3.0,0.1362,10,1,False,False,False,DEV,TARGET
2392,2026-08-04 04:23:49.092,1,0.0,5.0,-1.4791,0,0,False,False,False,DEV,TARGET
2393,2026-08-04 04:25:37.948,1,1.0,4.0,-0.706,1,1,False,False,False,DEV,TARGET
2394,2026-08-04 04:27:40.168,1,2.0,3.0,0.6731,2,2,False,False,False,DEV,TARGET
2406,2026-08-04 04:43:31.736,1,2.0,3.0,4.7128,10,10,False,False,False,DEV,TARGET
2407,2026-08-04 04:43:33.032,1,2.0,3.0,4.8877,10,10,True,True,False,DEV,TARGET
2437,2026-08-04 04:45:50.660,1,1.0,4.0,-3.4876,1,1,False,False,False,DEV,TARGET
2441,2026-08-04 04:47:10.072,1,1.0,4.0,-3.8245,1,1,False,False,False,DEV,TARGET
2448,2026-08-04 04:50:27.092,1,2.0,3.0,-1.3831,2,1,False,False,False,DEV,TARGET
2484,2026-08-04 05:25:10.696,1,0.0,5.0,0.6736,9,9,False,False,False,DEV,STOP
2488,2026-08-04 05:34:01.200,1,2.0,3.0,-2.8608,1,1,False,False,False,DEV,TARGET
2489,2026-08-04 05:35:30.028,1,2.0,3.0,-1.0028,3,2,False,False,False,DEV,STOP
2499,2026-08-04 05:59:13.664,-1,0.0,5.0,-0.8055,1,1,False,False,False,DEV,TARGET
2512,2026-08-04 06:17:12.396,1,1.0,4.0,-0.4729,2,1,False,False,False,DEV,TARGET
2517,2026-08-04 06:20:43.992,1,2.0,3.0,2.1179,10,3,False,False,False,DEV,TARGET
2528,2026-08-04 06:20:52.280,1,2.0,3.0,3.6764,0,0,False,False,False,DEV,STOP
2552,2026-08-04 06:26:52.864,1,0.0,5.0,-1.9359,0,0,False,False,False,DEV,STOP
2555,2026-08-04 06:28:00.064,1,0.0,5.0,-2.2428,1,1,False,False,False,DEV,STOP
2574,2026-08-04 06:30:28.120,1,2.0,3.0,6.3502,10,10,False,False,False,DEV,TARGET
2577,2026-08-04 06:30:38.152,1,1.0,4.0,1.9535,0,0,False,False,False,DEV,TARGET
2587,2026-08-04 06:32:26.700,1,2.0,3.0,1.0176,10,10,False,False,True,DEV,TARGET
2600,2026-08-04 06:36:28.908,1,2.0,3.0,4.3166,10,10,True,True,True,DEV,STOP
2608,2026-08-04 06:38:00.500,1,2.0,3.0,-2.9607,3,3,False,False,True,DEV,TARGET
2615,2026-08-04 06:39:54.008,1,2.0,3.0,-2.108,3,3,False,False,True,DEV,TARGET
2624,2026-08-04 06:41:15.464,1,2.0,3.0,2.9048,10,10,False,False,True,DEV,STOP
2628,2026-08-04 06:42:38.056,1,2.0,3.0,-1.4393,1,1,False,False,True,DEV,STOP
2641,2026-08-04 06:45:10.772,1,0.0,5.0,3.2226,10,10,False,False,False,DEV,TARGET
2660,2026-08-04 06:50:07.632,1,2.0,3.0,1.2294,1,1,False,False,False,DEV,TARGET
2673,2026-08-04 06:52:44.440,1,1.0,4.0,-0.7852,2,1,False,False,False,DEV,TARGET
2674,2026-08-04 06:53:40.848,1,2.0,3.0,0.6115,10,3,False,False,False,DEV,TARGET
2676,2026-08-04 06:54:41.728,1,2.0,3.0,3.1477,10,10,True,False,False,DEV,TARGET
2696,2026-08-04 06:59:49.048,1,2.0,3.0,-2.5693,1,1,False,False,False,DEV,TARGET
2713,2026-08-04 07:01:37.220,1,1.0,4.0,0.8293,10,10,False,False,True,DEV,TARGET
2715,2026-08-04 07:02:09.032,1,2.0,3.0,3.2795,10,10,True,False,True,DEV,TARGET
2716,2026-08-04 07:02:24.164,1,2.0,3.0,3.7729,10,10,True,False,True,DEV,TARGET
2737,2026-08-04 07:06:08.092,1,2.0,3.0,0.5115,3,1,False,False,True,DEV,TARGET
2741,2026-08-04 07:07:18.384,1,1.0,4.0,-0.0309,1,1,False,False,True,DEV,TARGET
2744,2026-08-04 07:08:46.024,1,2.0,3.0,-1.1353,1,1,False,False,True,DEV,TARGET
2752,2026-08-04 07:12:30.564,1,2.0,3.0,-1.2644,1,1,False,False,True,DEV,TARGET
2755,2026-08-04 07:14:56.764,1,1.0,4.0,3.0855,10,10,True,False,True,DEV,TARGET
2799,2026-08-04 07:24:36.316,-1,2.0,3.0,1.0457,5,5,False,False,True,DEV,STOP
2807,2026-08-04 07:27:02.292,1,2.0,3.0,-1.7093,0,0,False,False,True,DEV,TARGET
2809,2026-08-04 07:27:43.808,1,2.0,3.0,-2.8365,0,0,False,False,True,DEV,TARGET
2810,2026-08-04 07:28:01.116,1,1.0,4.0,-1.7617,1,1,False,False,True,DEV,STOP
2819,2026-08-04 07:30:11.740,-1,1.0,4.0,0.3588,3,3,False,False,True,DEV,TARGET
2822,2026-08-04 07:30:48.180,-1,2.0,3.0,-1.0287,0,0,False,False,True,DEV,TARGET
2823,2026-08-04 07:30:57.348,-1,2.0,3.0,0.4221,1,1,False,False,True,DEV,TARGET
2839,2026-08-04 07:33:59.400,1,2.0,3.0,0.8551,2,1,False,False,True,DEV,TARGET
2844,2026-08-04 07:36:49.644,1,1.0,4.0,-1.7767,0,0,False,False,True,DEV,STOP
2856,2026-08-04 07:38:19.756,1,1.0,4.0,1.7715,0,0,False,False,True,DEV,TARGET
2859,2026-08-04 07:38:20.468,1,0.0,5.0,1.2492,1,1,False,False,True,DEV,STOP
2890,2026-08-04 07:42:47.812,1,2.0,3.0,1.7515,10,10,False,False,True,DEV,TARGET
2891,2026-08-04 07:43:36.808,1,1.0,4.0,1.8067,10,10,False,False,True,DEV,TARGET
2894,2026-08-04 07:44:59.916,1,2.0,3.0,4.8377,10,10,False,False,True,DEV,NONE
2898,2026-08-04 07:46:18.956,1,0.0,5.0,-1.9963,1,1,False,False,True,DEV,TARGET
2905,2026-08-04 07:48:59.752,1,1.0,4.0,-1.9564,1,1,False,False,True,DEV,TARGET
2928,2026-08-04 07:59:01.968,1,2.0,3.0,1.6131,10,10,False,False,True,DEV,TARGET
2941,2026-08-04 08:04:34.324,1,0.0,5.0,3.6691,10,10,False,False,False,DEV,STOP
2949,2026-08-04 08:07:22.420,1,2.0,3.0,-2.944,3,1,False,False,False,DEV,STOP
2962,2026-08-04 08:13:51.356,1,2.0,3.0,4.2842,10,10,True,True,False,DEV,TARGET
2966,2026-08-04 08:15:31.536,1,1.0,4.0,-1.3464,1,1,False,False,False,DEV,TARGET
2972,2026-08-04 08:20:15.000,1,0.0,5.0,1.1995,10,10,False,False,False,DEV,TARGET
2973,2026-08-04 08:20:59.932,1,0.0,5.0,0.5996,10,10,False,False,False,DEV,TARGET
2974,2026-08-04 08:22:06.688,1,0.0,5.0,0.133,10,10,False,False,False,DEV,STOP
2980,2026-08-04 08:24:00.780,1,2.0,3.0,2.8575,10,10,True,False,False,DEV,TARGET
2982,2026-08-04 08:25:28.668,1,2.0,3.0,5.1113,10,10,True,True,False,DEV,STOP
3011,2026-08-04 08:38:30.244,1,1.0,4.0,-3.0305,0,0,False,False,False,DEV,TARGET
3020,2026-08-04 08:40:13.532,1,2.0,3.0,-1.5376,1,1,False,False,False,DEV,TARGET
3030,2026-08-04 08:45:31.028,1,2.0,3.0,4.7577,10,10,True,True,False,DEV,TARGET
3032,2026-08-04 08:47:01.148,1,2.0,3.0,6.2609,10,10,True,True,False,DEV,TARGET
3086,2026-08-04 09:18:31.856,1,1.0,4.0,1.4633,10,10,False,False,False,DEV,TARGET
3087,2026-08-04 09:19:25.552,1,1.0,4.0,1.5826,10,10,False,False,False,DEV,TARGET
3088,2026-08-04 09:20:36.560,1,2.0,3.0,2.4531,10,10,False,False,False,DEV,TARGET
3090,2026-08-04 09:21:35.684,1,1.0,4.0,4.6939,10,10,False,False,False,DEV,TARGET
3091,2026-08-04 09:21:42.636,1,2.0,3.0,4.873,10,10,True,True,False,DEV,TARGET
3095,2026-08-04 09:23:55.476,1,0.0,5.0,2.5947,10,10,False,False,False,DEV,TARGET
3107,2026-08-04 09:33:57.348,1,1.0,4.0,3.7761,10,10,True,False,False,DEV,TARGET
3123,2026-08-04 09:45:13.000,1,2.0,3.0,6.7473,10,10,True,True,False,DEV,TARGET
3141,2026-08-04 09:58:14.264,1,1.0,4.0,-3.1944,1,1,False,False,False,DEV,TARGET
3144,2026-08-04 10:00:13.208,1,2.0,3.0,-1.8843,5,1,False,False,False,DEV,TARGET
3147,2026-08-04 10:01:02.944,1,2.0,3.0,4.1765,10,10,True,True,False,DEV,TARGET
3151,2026-08-04 10:03:35.912,1,0.0,5.0,3.3854,1,1,False,False,False,DEV,TARGET
3154,2026-08-04 10:05:18.740,1,2.0,3.0,6.1855,10,10,True,True,False,DEV,TARGET
3177,2026-08-04 10:15:45.008,1,2.0,3.0,2.616,10,10,False,False,False,DEV,TARGET
3183,2026-08-04 10:19:22.564,1,1.0,4.0,-3.8188,0,0,False,False,False,DEV,STOP
3192,2026-08-04 10:25:58.732,1,0.0,5.0,-2.5146,1,1,False,False,False,DEV,TARGET
3195,2026-08-04 10:27:25.012,1,1.0,4.0,-2.6879,0,0,False,False,False,DEV,TARGET
3210,2026-08-04 10:36:19.568,1,1.0,4.0,1.7749,10,10,False,False,False,DEV,TARGET
3213,2026-08-04 10:38:34.280,1,1.0,4.0,5.1204,10,10,True,True,False,DEV,TARGET
3217,2026-08-04 10:40:54.488,1,2.0,3.0,4.6068,10,10,True,True,False,DEV,TARGET
3219,2026-08-04 10:42:01.324,1,1.0,4.0,5.3918,10,10,True,True,False,DEV,TARGET
3223,2026-08-04 10:45:02.088,1,2.0,3.0,4.4746,10,10,True,True,False,DEV,TARGET
3228,2026-08-04 10:48:43.544,1,2.0,3.0,8.6602,10,10,True,True,False,DEV,TARGET
3281,2026-08-04 11:00:49.780,-1,2.0,3.0,6.2339,10,10,True,True,True,DEV,STOP
3284,2026-08-04 11:01:08.712,-1,2.0,3.0,-2.9023,0,0,False,False,True,DEV,STOP
3302,2026-08-04 11:04:26.876,-1,2.0,3.0,1.3866,10,10,False,False,True,DEV,TARGET
3304,2026-08-04 11:04:45.436,-1,1.0,4.0,3.4437,10,10,False,False,True,DEV,STOP
3326,2026-08-04 11:10:17.400,1,2.0,3.0,0.3254,10,1,False,False,True,DEV,STOP
3338,2026-08-04 11:13:43.660,1,2.0,3.0,-2.3146,3,1,False,False,True,DEV,TARGET
3339,2026-08-04 11:14:07.836,1,2.0,3.0,-0.578,8,6,False,False,True,DEV,TARGET
3347,2026-08-04 11:17:06.472,1,1.0,4.0,-3.3014,0,0,False,False,True,DEV,TARGET
3363,2026-08-04 11:23:11.112,1,2.0,3.0,-1.7391,0,0,False,False,True,DEV,STOP
3376,2026-08-04 11:32:13.224,1,2.0,3.0,-1.6024,0,0,False,False,True,DEV,STOP
3391,2026-08-04 11:40:16.704,-1,0.0,5.0,2.0797,10,10,False,False,True,DEV,TARGET
3401,2026-08-04 11:43:31.520,-1,2.0,3.0,2.5063,10,10,False,False,True,DEV,STOP
3417,2026-08-04 11:50:12.044,1,0.0,5.0,-3.0545,0,0,False,False,True,DEV,TARGET
3451,2026-08-04 12:03:42.048,1,2.0,3.0,3.0966,10,1,True,False,True,DEV,STOP
3453,2026-08-04 12:05:07.060,1,2.0,3.0,-0.5342,0,0,False,False,True,DEV,STOP
3513,2026-08-04 12:35:42.600,-1,1.0,4.0,-1.4449,7,7,False,False,True,DEV,STOP
3525,2026-08-04 12:41:03.680,1,2.0,3.0,0.4122,10,1,False,False,True,DEV,TARGET
3530,2026-08-04 12:43:46.932,1,1.0,4.0,-3.8222,0,0,False,False,True,DEV,TARGET
3559,2026-08-04 12:50:21.256,-1,1.0,4.0,1.8041,10,1,False,False,True,DEV,TARGET
3560,2026-08-04 12:50:30.808,-1,0.0,5.0,1.0698,10,10,False,False,True,DEV,TARGET
3568,2026-08-04 12:52:17.360,-1,0.0,5.0,-0.971,1,1,False,False,True,DEV,STOP
3572,2026-08-04 12:53:20.104,-1,2.0,3.0,-2.8278,2,1,False,False,True,DEV,TARGET
3575,2026-08-04 12:54:08.616,-1,2.0,3.0,2.6571,10,10,False,False,True,DEV,TARGET
3576,2026-08-04 12:54:16.924,-1,2.0,3.0,3.2889,10,10,True,False,True,DEV,TARGET
3588,2026-08-04 12:56:29.584,-1,2.0,3.0,0.8643,0,0,False,False,True,DEV,TARGET
3589,2026-08-04 12:56:39.696,-1,1.0,4.0,1.1167,1,1,True,False,True,DEV,STOP
3616,2026-08-04 12:59:44.036,-1,2.0,3.0,2.6417,10,10,False,False,True,DEV,TARGET
3624,2026-08-04 12:59:58.820,-1,1.0,4.0,2.2327,0,0,False,False,True,DEV,TARGET
3660,2026-08-04 13:02:33.988,1,0.0,5.0,-3.9079,0,0,False,False,False,DEV,TARGET
3661,2026-08-04 13:02:42.716,1,2.0,3.0,-1.8173,1,1,False,False,False,DEV,TARGET
3668,2026-08-04 13:04:25.380,1,2.0,3.0,-1.8939,4,1,False,False,False,DEV,TARGET
3669,2026-08-04 13:05:01.288,1,2.0,3.0,-0.2508,5,5,False,False,False,DEV,TARGET
3670,2026-08-04 13:05:10.316,1,2.0,3.0,1.0272,10,6,False,False,False,DEV,TARGET
3677,2026-08-04 13:06:12.284,1,0.0,5.0,3.899,10,10,False,False,False,DEV,STOP
3703,2026-08-04 13:15:00.804,-1,1.0,4.0,3.9445,10,10,False,False,False,DEV,TARGET
3710,2026-08-04 13:15:07.048,-1,2.0,3.0,-1.2042,0,0,False,False,False,DEV,STOP
3721,2026-08-04 13:15:40.096,-1,0.0,5.0,-0.634,1,1,False,False,False,DEV,TARGET
3728,2026-08-04 13:16:24.208,-1,2.0,3.0,-2.85,1,1,False,False,False,DEV,TARGET
3735,2026-08-04 13:17:03.872,-1,2.0,3.0,-0.7082,2,1,False,False,False,DEV,STOP
3753,2026-08-04 13:19:18.764,-1,2.0,3.0,1.6421,9,8,False,False,False,DEV,STOP
3754,2026-08-04 13:19:31.364,-1,1.0,4.0,1.7217,10,10,False,False,False,DEV,STOP
3773,2026-08-04 13:22:52.492,1,0.0,5.0,-1.0708,1,1,False,False,False,DEV,TARGET
3776,2026-08-04 13:23:50.112,1,2.0,3.0,-0.6259,0,0,False,False,False,DEV,STOP
3809,2026-08-04 13:41:40.792,1,0.0,5.0,2.6094,10,10,False,False,False,DEV,TARGET
3831,2026-08-04 13:56:00.736,1,2.0,3.0,-1.6533,4,4,False,False,False,DEV,TARGET
3852,2026-08-04 15:07:36.760,1,2.0,3.0,2.7882,10,1,False,False,False,DEV,TARGET
3860,2026-08-04 15:14:26.788,1,0.0,5.0,-0.7391,3,3,False,False,False,DEV,TARGET
3861,2026-08-04 15:16:09.564,1,1.0,4.0,-0.1304,10,4,False,False,False,DEV,TARGET
3873,2026-08-04 15:34:16.464,1,1.0,4.0,1.958,10,10,True,False,False,DEV,STOP
3874,2026-08-04 15:36:23.516,1,1.0,4.0,1.9673,10,10,True,False,False,DEV,STOP
3951,2026-08-04 17:16:36.024,1,0.0,5.0,-0.6004,5,5,False,False,False,DEV,TARGET
3961,2026-08-04 17:26:21.544,1,2.0,3.0,-2.8597,0,0,False,False,False,DEV,TARGET
3962,2026-08-04 17:27:57.780,1,2.0,3.0,-1.002,1,1,False,False,False,DEV,TARGET
3963,2026-08-04 17:30:04.148,1,2.0,3.0,0.4429,3,2,False,False,False,DEV,TARGET
3964,2026-08-04 17:31:14.724,1,1.0,4.0,0.7889,4,4,False,False,False,DEV,STOP
3986,2026-08-04 17:56:50.256,1,0.0,5.0,-0.4249,3,3,False,False,False,DEV,STOP
3987,2026-08-04 17:59:57.136,1,1.0,4.0,0.114,4,4,False,False,False,DEV,STOP
4007,2026-08-04 18:26:17.300,-1,2.0,3.0,0.6431,10,1,False,False,False,DEV,STOP
4017,2026-08-04 18:42:24.352,1,2.0,3.0,-1.1299,0,0,False,False,False,DEV,TARGET
4021,2026-08-04 18:53:35.796,1,0.0,5.0,1.1299,10,10,False,False,False,DEV,TARGET
4022,2026-08-04 18:57:40.220,1,0.0,5.0,0.5455,10,10,False,False,False,DEV,TARGET
4024,2026-08-04 19:00:11.652,1,2.0,3.0,-1.4725,0,0,False,False,False,DEV,TARGET
4048,2026-08-04 19:44:58.176,1,2.0,3.0,-1.2205,5,1,False,False,False,DEV,TARGET
4060,2026-08-04 20:17:04.336,1,1.0,4.0,2.6519,10,10,True,False,False,DEV,STOP
4072,2026-08-04 20:50:08.164,1,1.0,4.0,-2.7448,0,0,False,False,False,DEV,TARGET
4074,2026-08-04 21:02:01.388,1,2.0,3.0,1.1173,10,2,False,False,False,DEV,TARGET
4086,2026-08-04 21:40:14.996,1,2.0,3.0,-1.4774,5,4,False,False,False,DEV,TARGET
4092,2026-08-04 22:06:08.184,1,2.0,3.0,-0.4524,1,1,False,False,False,DEV,TARGET
4095,2026-08-04 22:25:41.484,1,1.0,4.0,4.0725,10,10,True,True,False,DEV,TARGET
4101,2026-08-04 22:43:07.044,1,0.0,5.0,-1.9103,1,1,False,False,False,DEV,TARGET
4156,2026-08-05 00:28:30.972,-1,2.0,3.0,1.9967,10,10,False,False,False,DEV,TARGET
4157,2026-08-05 00:30:03.492,-1,1.0,4.0,1.9974,10,10,False,False,False,DEV,TARGET
4173,2026-08-05 00:50:55.964,-1,1.0,4.0,-2.1208,4,1,False,False,False,DEV,STOP
4206,2026-08-05 01:21:30.268,-1,1.0,4.0,0.7122,10,5,False,False,False,DEV,TARGET
4224,2026-08-05 01:39:00.696,-1,2.0,3.0,-1.719,3,3,False,False,False,DEV,TARGET
4231,2026-08-05 01:44:04.800,-1,1.0,4.0,-2.5254,0,0,False,False,False,DEV,TARGET
4263,2026-08-05 02:24:08.516,1,1.0,4.0,0.4476,7,7,False,False,False,DEV,TARGET
4268,2026-08-05 02:34:00.932,1,0.0,5.0,3.2342,10,10,False,False,False,DEV,TARGET
4305,2026-08-05 03:45:00.280,1,2.0,3.0,1.327,10,1,False,False,False,DEV,TARGET
4306,2026-08-05 03:45:00.656,1,2.0,3.0,2.2543,10,10,True,False,False,DEV,STOP
4324,2026-08-05 04:02:41.600,1,0.0,5.0,-4.3132,1,1,False,False,False,DEV,TARGET
4334,2026-08-05 04:16:30.324,1,1.0,4.0,-1.0372,3,3,False,False,False,DEV,TARGET
4361,2026-08-05 04:57:40.104,1,1.0,4.0,-1.6062,2,1,False,False,False,DEV,TARGET
4377,2026-08-05 05:16:08.064,1,1.0,4.0,-3.8738,0,0,False,False,False,DEV,TARGET
4378,2026-08-05 05:16:26.028,1,2.0,3.0,-1.7907,1,1,False,False,False,DEV,TARGET
4382,2026-08-05 05:20:11.832,1,2.0,3.0,-1.1935,2,1,False,False,False,DEV,TARGET
4383,2026-08-05 05:22:11.828,1,1.0,4.0,-0.4838,3,3,False,False,False,DEV,TARGET
4413,2026-08-05 05:44:23.744,1,1.0,4.0,-3.0251,1,1,False,False,False,DEV,STOP
4414,2026-08-05 05:45:52.052,1,1.0,4.0,-1.9084,3,2,False,False,False,DEV,STOP
4429,2026-08-05 06:05:34.040,1,2.0,3.0,3.2848,10,10,False,False,False,DEV,TARGET
4431,2026-08-05 06:06:46.188,1,0.0,5.0,4.4192,10,10,False,False,False,DEV,TARGET
4453,2026-08-05 06:27:01.060,1,1.0,4.0,-0.5237,7,6,False,False,False,DEV,TARGET
4457,2026-08-05 06:28:14.428,1,1.0,4.0,1.659,10,10,False,False,False,DEV,TARGET
4461,2026-08-05 06:29:57.248,1,0.0,5.0,-1.509,1,1,False,False,False,DEV,TARGET
4466,2026-08-05 06:30:04.420,1,0.0,5.0,-2.8391,0,0,False,False,False,DEV,TARGET
4470,2026-08-05 06:30:10.648,1,2.0,3.0,-0.0088,10,1,False,False,False,DEV,TARGET
4471,2026-08-05 06:30:12.452,1,1.0,4.0,0.4376,10,10,False,False,False,DEV,TARGET
4473,2026-08-05 06:30:16.888,1,2.0,3.0,3.6474,10,10,True,False,False,DEV,STOP
4487,2026-08-05 06:30:56.852,1,0.0,5.0,-3.741,1,1,False,False,False,DEV,TARGET
4490,2026-08-05 06:31:06.756,1,1.0,4.0,2.5251,10,10,True,False,True,DEV,TARGET
4507,2026-08-05 06:32:55.532,-1,1.0,4.0,-2.6891,0,0,False,False,True,DEV,STOP
4540,2026-08-05 06:36:31.080,-1,2.0,3.0,5.8537,10,10,False,False,True,DEV,TARGET
4541,2026-08-05 06:36:35.616,-1,2.0,3.0,5.7751,10,10,False,False,True,DEV,STOP
4542,2026-08-05 06:36:37.384,-1,2.0,3.0,5.714,10,10,False,False,True,DEV,STOP
4573,2026-08-05 06:39:51.408,1,1.0,4.0,-3.5794,0,0,False,False,True,DEV,TARGET
4574,2026-08-05 06:39:51.908,1,2.0,3.0,-1.5617,1,1,False,False,True,DEV,TARGET
4578,2026-08-05 06:39:52.952,1,2.0,3.0,5.5596,10,10,True,True,True,DEV,TARGET
4580,2026-08-05 06:39:53.220,1,0.0,5.0,5.1904,10,10,False,False,True,DEV,TARGET
4581,2026-08-05 06:39:53.476,1,1.0,4.0,4.4814,10,10,True,True,True,DEV,TARGET
4583,2026-08-05 06:39:54.536,1,1.0,4.0,0.1307,0,0,False,False,True,DEV,TARGET
4597,2026-08-05 06:40:30.100,1,2.0,3.0,-0.7275,0,0,False,False,True,DEV,STOP
4628,2026-08-05 06:44:30.000,-1,1.0,4.0,0.83,5,5,False,False,True,DEV,STOP
4642,2026-08-05 06:45:22.176,-1,2.0,3.0,4.1228,10,10,False,False,False,DEV,TARGET
4643,2026-08-05 06:45:27.124,-1,2.0,3.0,4.4288,10,10,False,False,False,DEV,TARGET
4645,2026-08-05 06:46:28.492,-1,2.0,3.0,6.0619,10,10,False,False,False,DEV,TARGET
4647,2026-08-05 06:46:44.040,-1,2.0,3.0,0.0498,0,0,False,False,False,DEV,TARGET
4676,2026-08-05 06:50:05.772,-1,2.0,3.0,6.7595,10,10,False,False,False,DEV,TARGET
