Version,Families,BarNumber,Time,Direction,Segment,TickOutcome,TicksSeen
NO_50_ORDER,EMA8,50042,2026-09-10 11:04:50.848,-1,HOLD,TARGET,1740
NO_50_ORDER,PIN7,50052,2026-09-10 11:10:09.944,-1,HOLD,TARGET,1289
NO_50_ORDER,EMA24,50059,2026-09-10 11:14:45.524,-1,HOLD,TARGET,1281
NO_50_ORDER,PIN7,50083,2026-09-10 11:32:37.156,-1,HOLD,TARGET,1806
NO_50_ORDER,PIN7,50122,2026-09-10 11:51:26.412,1,HOLD,TARGET,3030
NO_50_ORDER,PIN7,50123,2026-09-10 11:51:27.792,1,HOLD,TARGET,6182
NO_50_ORDER,EMA8,50127,2026-09-10 11:51:44.700,1,HOLD,TARGET,582
NO_50_ORDER,EMA24,50133,2026-09-10 11:52:44.916,1,HOLD,TARGET,846
NO_50_ORDER,EMA8,50153,2026-09-10 12:00:30.600,-1,HOLD,TARGET,2927
NO_50_ORDER,PIN7,50159,2026-09-10 12:03:06.548,-1,HOLD,TARGET,7692
NO_50_ORDER,EMA24,50166,2026-09-10 12:07:50.900,-1,HOLD,TARGET,1331
NO_50_ORDER,EMA8,50194,2026-09-10 12:19:04.476,-1,HOLD,TARGET,16306
NO_50_ORDER,EMA24,50198,2026-09-10 12:20:45.504,-1,HOLD,TARGET,885
NO_50_ORDER,EMA8,50231,2026-09-10 12:42:01.420,1,HOLD,TARGET,4920
NO_50_ORDER,PIN7,50252,2026-09-10 12:51:07.064,-1,HOLD,TARGET,10010
NO_50_ORDER,PIN7,51749,2026-09-11 06:32:14.340,1,HOLD,TARGET,1289
NO_50_ORDER,PIN7,51750,2026-09-11 06:32:17.144,1,HOLD,TARGET,104
NO_50_ORDER,PIN7,51769,2026-09-11 06:33:32.216,1,HOLD,TARGET,7178
NO_50_ORDER,EMA8,51771,2026-09-11 06:33:40.784,1,HOLD,TARGET,3125
NO_50_ORDER,PIN7,51774,2026-09-11 06:33:54.692,1,HOLD,TARGET,795
NO_50_ORDER,EMA8,51779,2026-09-11 06:34:07.060,1,HOLD,TARGET,5415
NO_50_ORDER,EMA8,51783,2026-09-11 06:34:39.740,1,HOLD,TARGET,123
NO_50_ORDER,EMA8,51794,2026-09-11 06:35:38.752,1,HOLD,STOP,20675
NO_50_ORDER,PIN_STRICT,51846,2026-09-11 06:40:26.424,-1,HOLD,TARGET,209
NO_50_ORDER,EMA8,51890,2026-09-11 06:42:18.132,-1,HOLD,NONE,21942
NO_50_ORDER,EMA24,52067,2026-09-11 07:00:05.908,1,HOLD,TARGET,2560
NO_50_ORDER,EMA8,52091,2026-09-11 07:02:35.032,-1,HOLD,STOP,6621
NO_50_ORDER,PIN7,52117,2026-09-11 07:06:04.188,-1,HOLD,TARGET,5920
NO_50_ORDER,EMA24,52124,2026-09-11 07:06:34.668,-1,HOLD,TARGET,3352
NO_50_ORDER,PIN7,52154,2026-09-11 07:10:11.840,1,HOLD,TARGET,5083
NO_50_ORDER,EMA8,52166,2026-09-11 07:12:04.140,-1,HOLD,TARGET,675
NO_50_ORDER,PIN7,52170,2026-09-11 07:12:35.096,-1,HOLD,STOP,8497
NO_50_ORDER,PIN7,52185,2026-09-11 07:14:52.576,-1,HOLD,TARGET,997
NO_50_ORDER,EMA8,52188,2026-09-11 07:15:14.528,-1,HOLD,TARGET,13011
NO_50_ORDER,EMA24,52194,2026-09-11 07:15:52.332,-1,HOLD,TARGET,2701
NO_50_ORDER,PIN7,52211,2026-09-11 07:18:44.148,1,HOLD,TARGET,782
NO_50_ORDER,EMA8,52224,2026-09-11 07:21:45.028,1,HOLD,TARGET,1613
NO_50_ORDER,PIN7,52255,2026-09-11 07:30:22.984,-1,HOLD,TARGET,323
NO_50_ORDER,EMA8,52268,2026-09-11 07:33:06.528,-1,HOLD,TARGET,988
NO_50_ORDER,PIN_STRICT,52278,2026-09-11 07:35:16.320,-1,HOLD,TARGET,10823
NO_50_ORDER,EMA8,52283,2026-09-11 07:35:54.928,-1,HOLD,TARGET,1949
NO_50_ORDER,EMA8,52286,2026-09-11 07:36:45.208,-1,HOLD,TARGET,3757
NO_50_ORDER,EMA8,52295,2026-09-11 07:38:23.652,-1,HOLD,TARGET,451
NO_50_ORDER,PIN7,52297,2026-09-11 07:38:35.752,-1,HOLD,TARGET,232
NO_50_ORDER,EMA24,52333,2026-09-11 07:46:07.640,-1,HOLD,TARGET,1677
NO_50_ORDER,EMA24,52422,2026-09-11 07:58:20.800,-1,HOLD,TARGET,8416
NO_50_ORDER,EMA8,52788,2026-09-11 11:21:27.724,-1,HOLD,STOP,31823
NO_50_ORDER,PIN7,52812,2026-09-11 11:45:57.820,-1,HOLD,STOP,6236
NO_50_ORDER,PIN7,52828,2026-09-11 12:09:52.700,-1,HOLD,TARGET,2499
NO_50_ORDER,PIN7,52850,2026-09-11 12:50:00.028,-1,HOLD,TARGET,1
NO_50_ORDER,EMA24,52861,2026-09-11 12:54:29.248,-1,HOLD,TARGET,3577
NO_50_ALL,EMA8,1025,2026-08-03 06:32:55.424,1,DEV,NONE,0
NO_50_ALL,EMA8,1027,2026-08-03 06:33:01.816,1,DEV,NONE,0
NO_50_ALL,EMA24,1029,2026-08-03 06:33:05.364,1,DEV,NONE,0
NO_50_ALL,EMA24,1031,2026-08-03 06:33:11.392,1,DEV,NONE,0
NO_50_ALL,PIN7,1035,2026-08-03 06:33:28.280,1,DEV,NONE,0
NO_50_ALL,PIN_STRICT,1047,2026-08-03 06:34:11.036,1,DEV,NONE,0
NO_50_ALL,EMA8,1051,2026-08-03 06:34:29.936,1,DEV,NONE,0
NO_50_ALL,PIN_STRICT,1069,2026-08-03 06:35:44.004,1,DEV,NONE,0
NO_50_ALL,EMA8,1072,2026-08-03 06:36:04.044,1,DEV,NONE,0
NO_50_ALL,PIN7,1081,2026-08-03 06:36:52.268,1,DEV,NONE,0
NO_50_ALL,PIN7,1116,2026-08-03 06:40:22.552,-1,DEV,NONE,0
NO_50_ALL,PIN7,1117,2026-08-03 06:40:28.284,-1,DEV,NONE,0
NO_50_ALL,PIN7,1176,2026-08-03 06:44:52.564,1,DEV,NONE,0
NO_50_ALL,EMA8,1319,2026-08-03 07:00:02.252,1,DEV,NONE,0
NO_50_ALL,PIN_STRICT,1351,2026-08-03 07:04:27.896,-1,DEV,NONE,0
NO_50_ALL,PIN7,1389,2026-08-03 07:10:26.840,1,DEV,NONE,0
NO_50_ALL,EMA8,1393,2026-08-03 07:10:53.264,1,DEV,NONE,0
NO_50_ALL,EMA8,1395,2026-08-03 07:11:24.544,1,DEV,NONE,0
NO_50_ALL,EMA8,1399,2026-08-03 07:12:51.456,1,DEV,NONE,0
NO_50_ALL,PIN7,1408,2026-08-03 07:15:07.836,1,DEV,NONE,0
NO_50_ALL,PIN7,1409,2026-08-03 07:15:32.676,1,DEV,NONE,0
NO_50_ALL,PIN7,1410,2026-08-03 07:16:00.104,1,DEV,NONE,0
NO_50_ALL,PIN_STRICT,1413,2026-08-03 07:16:53.480,1,DEV,NONE,0
NO_50_ALL,EMA8,1423,2026-08-03 07:21:11.684,1,DEV,NONE,0
NO_50_ALL,PIN7,1428,2026-08-03 07:23:56.052,1,DEV,NONE,0
NO_50_ALL,EMA8,1489,2026-08-03 07:58:58.816,1,DEV,NONE,0
NO_50_ALL,EMA8,1696,2026-08-03 11:01:38.916,1,DEV,NONE,0
NO_50_ALL,EMA8,1698,2026-08-03 11:03:05.052,1,DEV,NONE,0
NO_50_ALL,PIN7,1700,2026-08-03 11:04:03.352,1,DEV,NONE,0
NO_50_ALL,PIN_STRICT,1702,2026-08-03 11:05:08.452,1,DEV,NONE,0
NO_50_ALL,PIN7,1717,2026-08-03 11:17:18.116,1,DEV,NONE,0
NO_50_ALL,PIN7,1730,2026-08-03 11:28:06.472,-1,DEV,NONE,0
NO_50_ALL,PIN7,1731,2026-08-03 11:28:33.440,-1,DEV,NONE,0
NO_50_ALL,EMA8,1735,2026-08-03 11:30:17.568,-1,DEV,NONE,0
NO_50_ALL,EMA8,1739,2026-08-03 11:32:39.960,-1,DEV,NONE,0
NO_50_ALL,EMA24,1745,2026-08-03 11:36:25.532,-1,DEV,NONE,0
NO_50_ALL,EMA24,1759,2026-08-03 11:46:47.456,1,DEV,NONE,0
NO_50_ALL,EMA24,1761,2026-08-03 11:48:09.168,1,DEV,NONE,0
NO_50_ALL,EMA24,1773,2026-08-03 12:00:02.288,1,DEV,NONE,0
NO_50_ALL,PIN_STRICT,1777,2026-08-03 12:02:15.008,1,DEV,NONE,0
NO_50_ALL,PIN_STRICT,1778,2026-08-03 12:02:35.060,1,DEV,NONE,0
NO_50_ALL,PIN7,1802,2026-08-03 12:28:02.888,1,DEV,NONE,0
NO_50_ALL,PIN7,1821,2026-08-03 12:40:10.348,-1,DEV,NONE,0
NO_50_ALL,EMA8,1862,2026-08-03 12:55:03.820,-1,DEV,NONE,0
NO_50_ALL,EMA24,1870,2026-08-03 12:58:00.088,-1,DEV,NONE,0
NO_50_ALL,PIN7,2587,2026-08-04 06:32:26.700,1,DEV,TARGET,1
NO_50_ALL,PIN_STRICT,2600,2026-08-04 06:36:28.908,1,DEV,STOP,4062
NO_50_ALL,PIN7,2624,2026-08-04 06:41:15.464,1,DEV,STOP,6581
NO_50_ALL,EMA8,2711,2026-08-04 07:01:15.116,1,DEV,TARGET,1931
NO_50_ALL,PIN7,2713,2026-08-04 07:01:37.220,1,DEV,TARGET,3981
NO_50_ALL,PIN7,2715,2026-08-04 07:02:09.032,1,DEV,TARGET,3487
NO_50_ALL,PIN7,2716,2026-08-04 07:02:24.164,1,DEV,TARGET,1
NO_50_ALL,EMA8,2736,2026-08-04 07:05:50.564,1,DEV,TARGET,3070
NO_50_ALL,EMA8,2743,2026-08-04 07:08:25.252,1,DEV,TARGET,1994
NO_50_ALL,PIN7,2755,2026-08-04 07:14:56.764,1,DEV,TARGET,1923
NO_50_ALL,EMA8,2760,2026-08-04 07:16:44.524,1,DEV,TARGET,4342
NO_50_ALL,EMA8,2762,2026-08-04 07:17:18.796,1,DEV,TARGET,704
NO_50_ALL,EMA8,2771,2026-08-04 07:19:46.872,1,DEV,STOP,2844
NO_50_ALL,EMA24,2786,2026-08-04 07:22:37.292,-1,DEV,TARGET,1538
NO_50_ALL,EMA24,2796,2026-08-04 07:24:17.296,-1,DEV,TARGET,1180
NO_50_ALL,EMA24,2847,2026-08-04 07:37:29.576,1,DEV,TARGET,538
NO_50_ALL,PIN7,2890,2026-08-04 07:42:47.812,1,DEV,TARGET,6325
NO_50_ALL,PIN7,2891,2026-08-04 07:43:36.808,1,DEV,TARGET,1480
NO_50_ALL,PIN_STRICT,2894,2026-08-04 07:44:59.916,1,DEV,TARGET,32418
NO_50_ALL,EMA8,2897,2026-08-04 07:45:16.056,1,DEV,TARGET,17509
NO_50_ALL,EMA8,2904,2026-08-04 07:48:15.420,1,DEV,TARGET,3844
NO_50_ALL,EMA8,2926,2026-08-04 07:58:03.960,1,DEV,TARGET,1282
NO_50_ALL,PIN7,2928,2026-08-04 07:59:01.968,1,DEV,TARGET,1473
NO_50_ALL,PIN_STRICT,3281,2026-08-04 11:00:49.780,-1,DEV,STOP,4036
NO_50_ALL,PIN7,3302,2026-08-04 11:04:26.876,-1,DEV,TARGET,388
NO_50_ALL,PIN7,3304,2026-08-04 11:04:45.436,-1,DEV,STOP,3725
NO_50_ALL,EMA24,3329,2026-08-04 11:10:58.540,1,DEV,TARGET,16887
NO_50_ALL,PIN7,3391,2026-08-04 11:40:16.704,-1,DEV,TARGET,366
NO_50_ALL,PIN7,3401,2026-08-04 11:43:31.520,-1,DEV,STOP,4322
NO_50_ALL,EMA8,3417,2026-08-04 11:50:12.044,1,DEV,TARGET,1990
NO_50_ALL,EMA8,3420,2026-08-04 11:51:53.460,1,DEV,STOP,10253
NO_50_ALL,EMA24,3468,2026-08-04 12:13:40.804,1,DEV,TARGET,3690
NO_50_ALL,EMA24,3472,2026-08-04 12:16:19.744,1,DEV,TARGET,527
NO_50_ALL,PIN7,3487,2026-08-04 12:26:10.448,-1,DEV,TARGET,9754
NO_50_ALL,PIN7,3520,2026-08-04 12:38:19.804,1,DEV,TARGET,7084
NO_50_ALL,EMA8,3524,2026-08-04 12:40:15.916,1,DEV,TARGET,1862
NO_50_ALL,EMA8,3530,2026-08-04 12:43:46.932,1,DEV,TARGET,216
NO_50_ALL,PIN7,3560,2026-08-04 12:50:30.808,-1,DEV,TARGET,5782
NO_50_ALL,EMA8,3565,2026-08-04 12:51:50.464,-1,DEV,TARGET,4104
NO_50_ALL,EMA8,3567,2026-08-04 12:52:08.384,-1,DEV,TARGET,10323
NO_50_ALL,PIN7,3575,2026-08-04 12:54:08.616,-1,DEV,TARGET,1356
NO_50_ALL,PIN7,3576,2026-08-04 12:54:16.924,-1,DEV,TARGET,1648
NO_50_ALL,PIN_STRICT,3607,2026-08-04 12:59:25.016,1,DEV,STOP,1622
NO_50_ALL,PIN7,3616,2026-08-04 12:59:44.036,-1,DEV,TARGET,889
NO_50_ALL,PIN7,4490,2026-08-05 06:31:06.756,1,DEV,TARGET,2318
NO_50_ALL,PIN_STRICT,4540,2026-08-05 06:36:31.080,-1,DEV,TARGET,2014
NO_50_ALL,PIN_STRICT,4541,2026-08-05 06:36:35.616,-1,DEV,STOP,8175
NO_50_ALL,PIN_STRICT,4542,2026-08-05 06:36:37.384,-1,DEV,STOP,4437
NO_50_ALL,PIN_STRICT,4578,2026-08-05 06:39:52.952,1,DEV,TARGET,84
NO_50_ALL,PIN_STRICT,4581,2026-08-05 06:39:53.476,1,DEV,TARGET,1308
NO_50_ALL,PIN7,4618,2026-08-05 06:43:36.496,-1,DEV,TARGET,1035
NO_50_ALL,EMA24,4625,2026-08-05 06:44:06.224,-1,DEV,TARGET,365
NO_50_ALL,EMA24,4846,2026-08-05 07:01:03.532,-1,DEV,TARGET,2446
NO_50_ALL,EMA24,4850,2026-08-05 07:01:22.552,-1,DEV,TARGET,1687
NO_50_ALL,EMA8,4856,2026-08-05 07:01:46.872,-1,DEV,TARGET,3804
NO_50_ALL,EMA24,4886,2026-08-05 07:04:29.920,1,DEV,TARGET,6793
NO_50_ALL,PIN7,4895,2026-08-05 07:05:01.848,1,DEV,TARGET,4397
NO_50_ALL,PIN7,4899,2026-08-05 07:05:16.744,1,DEV,TARGET,3356
NO_50_ALL,EMA8,4909,2026-08-05 07:05:50.004,1,DEV,STOP,3206
NO_50_ALL,EMA24,4993,2026-08-05 07:15:05.100,1,DEV,TARGET,767
NO_50_ALL,PIN_STRICT,5030,2026-08-05 07:20:05.860,-1,DEV,TARGET,2147
NO_50_ALL,EMA8,5034,2026-08-05 07:20:20.652,-1,DEV,TARGET,8420
NO_50_ALL,EMA8,5036,2026-08-05 07:20:28.032,-1,DEV,TARGET,4079
NO_50_ALL,EMA8,5041,2026-08-05 07:21:06.552,-1,DEV,STOP,4222
NO_50_ALL,EMA8,5049,2026-08-05 07:22:10.876,-1,DEV,TARGET,560
NO_50_ALL,EMA8,5053,2026-08-05 07:22:26.564,-1,DEV,TARGET,1439
NO_50_ALL,EMA8,5057,2026-08-05 07:22:53.764,-1,DEV,TARGET,4044
NO_50_ALL,EMA8,5061,2026-08-05 07:23:12.508,-1,DEV,TARGET,2746
NO_50_ALL,PIN7,5066,2026-08-05 07:23:32.376,-1,DEV,STOP,7258
NO_50_ALL,PIN_STRICT,5078,2026-08-05 07:25:12.824,1,DEV,TARGET,1942
NO_50_ALL,PIN_STRICT,5081,2026-08-05 07:25:25.012,1,DEV,TARGET,1994
NO_50_ALL,PIN_STRICT,5082,2026-08-05 07:25:31.036,1,DEV,TARGET,790
NO_50_ALL,PIN_STRICT,5083,2026-08-05 07:25:33.744,1,DEV,TARGET,3043
NO_50_ALL,PIN_STRICT,5123,2026-08-05 07:29:53.036,-1,DEV,TARGET,1775
NO_50_ALL,PIN7,5129,2026-08-05 07:30:09.948,-1,DEV,TARGET,5136
NO_50_ALL,EMA8,5131,2026-08-05 07:30:19.320,-1,DEV,TARGET,437
NO_50_ALL,EMA24,5138,2026-08-05 07:31:06.088,-1,DEV,TARGET,219
NO_50_ALL,PIN7,5142,2026-08-05 07:31:25.308,-1,DEV,TARGET,1025
NO_50_ALL,EMA24,5149,2026-08-05 07:32:22.196,-1,DEV,TARGET,591
NO_50_ALL,PIN7,5188,2026-08-05 07:36:22.976,-1,DEV,TARGET,724
NO_50_ALL,EMA8,5203,2026-08-05 07:37:47.816,-1,DEV,TARGET,1617
NO_50_ALL,PIN7,5219,2026-08-05 07:40:03.340,-1,DEV,STOP,1869
NO_50_ALL,PIN_STRICT,5277,2026-08-05 07:46:42.004,1,DEV,STOP,7841
NO_50_ALL,EMA24,5286,2026-08-05 07:47:55.580,1,DEV,TARGET,25296
NO_50_ALL,EMA8,5300,2026-08-05 07:50:22.408,1,DEV,STOP,998
NO_50_ALL,PIN7,5306,2026-08-05 07:50:57.888,-1,DEV,TARGET,7374
NO_50_ALL,PIN_STRICT,5320,2026-08-05 07:52:31.212,-1,DEV,TARGET,11977
NO_50_ALL,PIN7,5367,2026-08-05 07:57:20.680,1,DEV,TARGET,910
NO_50_ALL,PIN7,6243,2026-08-05 11:03:24.612,1,DEV,TARGET,631
NO_50_ALL,PIN_STRICT,6295,2026-08-05 11:31:33.984,-1,DEV,TARGET,4073
NO_50_ALL,PIN7,6339,2026-08-05 11:57:17.108,-1,DEV,STOP,3236
NO_50_ALL,EMA8,6341,2026-08-05 11:57:43.964,-1,DEV,TARGET,5750
NO_50_ALL,EMA8,6404,2026-08-05 12:35:01.624,-1,DEV,TARGET,1503
NO_50_ALL,PIN7,6406,2026-08-05 12:36:12.052,-1,DEV,STOP,16190
NO_50_ALL,EMA8,6412,2026-08-05 12:38:50.600,-1,DEV,TARGET,1573
NO_50_ALL,EMA24,6416,2026-08-05 12:41:21.152,-1,DEV,STOP,12230
NO_50_ALL,PIN7,6461,2026-08-05 12:56:23.544,-1,DEV,TARGET,459
NO_50_ALL,PIN7,6470,2026-08-05 12:59:00.100,-1,DEV,TARGET,578
NO_50_ALL,PIN7,6471,2026-08-05 12:59:02.948,-1,DEV,TARGET,598
NO_50_ALL,PIN_STRICT,6484,2026-08-05 12:59:44.020,-1,DEV,TARGET,1
NO_50_ALL,PIN_STRICT,7379,2026-08-06 06:33:16.124,-1,DEV,STOP,3611
NO_50_ALL,EMA24,7387,2026-08-06 06:34:16.520,-1,DEV,TARGET,91
NO_50_ALL,EMA8,7401,2026-08-06 06:35:01.800,1,DEV,TARGET,241
NO_50_ALL,EMA8,7419,2026-08-06 06:36:00.160,1,DEV,TARGET,1022
NO_50_ALL,PIN7,7426,2026-08-06 06:36:26.952,1,DEV,TARGET,539
NO_50_ALL,PIN7,7451,2026-08-06 06:39:06.856,-1,DEV,TARGET,4408
NO_50_ALL,EMA8,7460,2026-08-06 06:39:35.764,-1,DEV,TARGET,3190
NO_50_ALL,PIN7,7475,2026-08-06 06:40:52.028,1,DEV,TARGET,5524
NO_50_ALL,EMA8,7493,2026-08-06 06:42:04.704,1,DEV,STOP,15812
NO_50_ALL,PIN7,7509,2026-08-06 06:43:23.676,1,DEV,TARGET,2368
NO_50_ALL,EMA8,7516,2026-08-06 06:43:52.588,1,DEV,TARGET,3511
NO_50_ALL,EMA24,7650,2026-08-06 07:00:18.188,1,DEV,TARGET,774
NO_50_ALL,EMA8,7709,2026-08-06 07:07:48.944,1,DEV,TARGET,14500
NO_50_ALL,EMA8,7711,2026-08-06 07:08:14.028,1,DEV,TARGET,7045
NO_50_ALL,EMA8,7713,2026-08-06 07:08:50.888,1,DEV,TARGET,1187
NO_50_ALL,EMA8,7723,2026-08-06 07:10:43.428,1,DEV,TARGET,4874
NO_50_ALL,EMA8,7727,2026-08-06 07:12:00.300,1,DEV,STOP,7349
NO_50_ALL,PIN7,7771,2026-08-06 07:23:56.276,-1,DEV,TARGET,662
NO_50_ALL,PIN7,7775,2026-08-06 07:25:12.248,-1,DEV,TARGET,163
NO_50_ALL,EMA8,7791,2026-08-06 07:26:31.688,-1,DEV,TARGET,1
NO_50_ALL,EMA8,7799,2026-08-06 07:27:14.708,-1,DEV,STOP,19763
NO_50_ALL,EMA8,7801,2026-08-06 07:27:17.480,-1,DEV,STOP,18332
NO_50_ALL,EMA8,7803,2026-08-06 07:27:27.176,-1,DEV,STOP,14902
NO_50_ALL,PIN7,7830,2026-08-06 07:30:32.168,1,DEV,STOP,4727
NO_50_ALL,EMA8,7832,2026-08-06 07:30:43.264,1,DEV,STOP,6105
NO_50_ALL,PIN7,7878,2026-08-06 07:37:23.404,-1,DEV,TARGET,19407
NO_50_ALL,PIN7,7879,2026-08-06 07:37:28.884,-1,DEV,TARGET,18771
NO_50_ALL,PIN7,7885,2026-08-06 07:38:59.048,-1,DEV,TARGET,9619
NO_50_ALL,PIN7,7911,2026-08-06 07:42:11.092,1,DEV,TARGET,8424
NO_50_ALL,EMA8,7931,2026-08-06 07:46:04.168,-1,DEV,TARGET,8994
NO_50_ALL,EMA8,7933,2026-08-06 07:46:41.772,-1,DEV,TARGET,1685
NO_50_ALL,EMA8,7936,2026-08-06 07:47:24.664,-1,DEV,TARGET,12801
NO_50_ALL,EMA8,7938,2026-08-06 07:48:13.348,-1,DEV,TARGET,1873
NO_50_ALL,PIN_STRICT,7968,2026-08-06 07:54:59.132,1,DEV,TARGET,13972
NO_50_ALL,EMA8,7973,2026-08-06 07:55:29.052,1,DEV,TARGET,6546
NO_50_ALL,EMA8,7975,2026-08-06 07:55:40.624,1,DEV,TARGET,3298
NO_50_ALL,PIN7,7978,2026-08-06 07:56:14.760,1,DEV,TARGET,7557
NO_50_ALL,EMA8,7980,2026-08-06 07:56:32.088,1,DEV,TARGET,2479
NO_50_ALL,EMA24,7994,2026-08-06 07:59:13.636,1,DEV,TARGET,877
NO_50_ALL,PIN7,8677,2026-08-06 11:05:36.956,1,DEV,STOP,16441
NO_50_ALL,EMA24,8684,2026-08-06 11:09:42.676,1,DEV,TARGET,1233
NO_50_ALL,PIN7,8701,2026-08-06 11:16:21.144,1,DEV,TARGET,2597
NO_50_ALL,PIN7,8702,2026-08-06 11:16:42.048,1,DEV,TARGET,1441
NO_50_ALL,EMA24,8716,2026-08-06 11:20:01.468,1,DEV,TARGET,4430
NO_50_ALL,PIN7,8737,2026-08-06 11:34:15.080,-1,DEV,TARGET,10718
NO_50_ALL,PIN7,8742,2026-08-06 11:38:20.884,-1,DEV,TARGET,2589
NO_50_ALL,EMA8,8782,2026-08-06 12:06:33.832,1,DEV,TARGET,5907
NO_50_ALL,PIN7,8788,2026-08-06 12:12:07.476,1,DEV,STOP,3018
NO_50_ALL,EMA8,8811,2026-08-06 12:25:50.168,-1,DEV,STOP,2165
NO_50_ALL,EMA24,8814,2026-08-06 12:26:17.040,-1,DEV,TARGET,807
NO_50_ALL,EMA8,8818,2026-08-06 12:27:38.708,-1,DEV,TARGET,9418
NO_50_ALL,PIN7,8842,2026-08-06 12:39:00.620,-1,DEV,TARGET,6349
NO_50_ALL,PIN7,8843,2026-08-06 12:40:00.680,-1,DEV,TARGET,6236
NO_50_ALL,PIN7,8844,2026-08-06 12:40:34.152,-1,DEV,TARGET,4212
NO_50_ALL,PIN7,8845,2026-08-06 12:41:21.528,-1,DEV,TARGET,1623
NO_50_ALL,PIN_STRICT,8847,2026-08-06 12:42:01.880,-1,DEV,TARGET,5327
NO_50_ALL,EMA24,8858,2026-08-06 12:46:17.460,-1,DEV,TARGET,201
NO_50_ALL,EMA8,8885,2026-08-06 12:51:52.356,-1,DEV,STOP,9941
NO_50_ALL,EMA8,8900,2026-08-06 12:54:06.224,1,DEV,TARGET,916
NO_50_ALL,EMA8,8906,2026-08-06 12:54:39.372,1,DEV,STOP,14004
NO_50_ALL,EMA8,8910,2026-08-06 12:55:00.280,1,DEV,TARGET,1925
NO_50_ALL,EMA8,9976,2026-08-07 06:32:21.132,1,DEV,STOP,9353
NO_50_ALL,PIN7,9986,2026-08-07 06:33:17.020,1,DEV,STOP,1334
NO_50_ALL,EMA8,10033,2026-08-07 06:36:39.064,-1,DEV,TARGET,930
NO_50_ALL,PIN7,10048,2026-08-07 06:38:05.836,1,DEV,TARGET,16160
NO_50_ALL,EMA8,10050,2026-08-07 06:38:22.504,1,DEV,TARGET,6605
NO_50_ALL,EMA24,10058,2026-08-07 06:39:17.644,1,DEV,TARGET,4551
NO_50_ALL,EMA8,10092,2026-08-07 06:41:51.860,1,DEV,STOP,1511
NO_50_ALL,PIN7,10114,2026-08-07 06:43:30.996,1,DEV,TARGET,4531
NO_50_ALL,PIN7,10115,2026-08-07 06:43:45.948,1,DEV,TARGET,1190
NO_50_ALL,PIN_STRICT,10119,2026-08-07 06:44:04.288,1,DEV,TARGET,16453
NO_50_ALL,EMA8,10122,2026-08-07 06:44:38.264,1,DEV,TARGET,2631
NO_50_ALL,PIN7,10304,2026-08-07 07:00:34.000,1,DEV,TARGET,404
NO_50_ALL,EMA24,10314,2026-08-07 07:01:12.332,1,DEV,STOP,9360
NO_50_ALL,PIN7,10350,2026-08-07 07:04:01.160,-1,DEV,TARGET,2767
NO_50_ALL,PIN7,10351,2026-08-07 07:04:07.676,-1,DEV,TARGET,172
NO_50_ALL,PIN7,10416,2026-08-07 07:09:46.176,-1,DEV,TARGET,1122
NO_50_ALL,EMA8,10421,2026-08-07 07:10:15.448,-1,DEV,TARGET,7812
NO_50_ALL,PIN7,10436,2026-08-07 07:11:37.476,-1,DEV,TARGET,4849
NO_50_ALL,PIN7,10437,2026-08-07 07:11:51.784,-1,DEV,TARGET,2124
NO_50_ALL,PIN_STRICT,10487,2026-08-07 07:17:08.388,1,DEV,TARGET,8998
NO_50_ALL,EMA8,10492,2026-08-07 07:17:33.552,1,DEV,TARGET,494
NO_50_ALL,EMA8,10499,2026-08-07 07:17:51.784,1,DEV,TARGET,21708
NO_50_ALL,EMA8,10506,2026-08-07 07:18:36.064,1,DEV,TARGET,2272
NO_50_ALL,PIN7,10508,2026-08-07 07:18:45.692,1,DEV,TARGET,2894
NO_50_ALL,EMA24,10533,2026-08-07 07:22:35.944,1,DEV,TARGET,12442
NO_50_ALL,PIN7,10542,2026-08-07 07:23:37.936,1,DEV,TARGET,2554
NO_50_ALL,PIN7,10544,2026-08-07 07:23:56.392,1,DEV,TARGET,520
NO_50_ALL,EMA8,10548,2026-08-07 07:24:15.416,1,DEV,TARGET,11815
NO_50_ALL,EMA8,10550,2026-08-07 07:24:30.576,1,DEV,TARGET,7955
NO_50_ALL,PIN_STRICT,10555,2026-08-07 07:25:38.068,1,DEV,TARGET,3925
NO_50_ALL,EMA8,10562,2026-08-07 07:27:00.716,1,DEV,TARGET,11723
NO_50_ALL,EMA8,10569,2026-08-07 07:28:15.872,1,DEV,TARGET,3968
NO_50_ALL,EMA8,10571,2026-08-07 07:28:27.940,1,DEV,TARGET,2729
NO_50_ALL,PIN7,10573,2026-08-07 07:28:43.944,1,DEV,TARGET,412
NO_50_ALL,EMA8,10578,2026-08-07 07:29:34.648,1,DEV,TARGET,2717
NO_50_ALL,EMA8,10581,2026-08-07 07:30:03.296,1,DEV,STOP,7206
NO_50_ALL,PIN7,10593,2026-08-07 07:31:38.268,-1,DEV,TARGET,533
NO_50_ALL,EMA24,10597,2026-08-07 07:32:01.048,-1,DEV,TARGET,12251
NO_50_ALL,EMA24,10609,2026-08-07 07:33:42.252,-1,DEV,TARGET,2655
NO_50_ALL,EMA8,10627,2026-08-07 07:36:09.288,-1,DEV,TARGET,242
NO_50_ALL,EMA8,10630,2026-08-07 07:36:18.460,-1,DEV,TARGET,8530
NO_50_ALL,PIN7,10642,2026-08-07 07:37:35.092,1,DEV,TARGET,14684
