bar,time,text_time,direction,entry,length,start_order,prior50,prior24,current50,gap2450,penetration,recovery,tail,shape,early,won
2461,63921502665,2026-08-04 04:57:45.100,1,7653.5,5,True,36.58048937385878,45.2386874485677,5.221718048217913,5.359883,3.79711,1.0,3.0,tail_2_3,True,True
2466,63921502979,2026-08-04 05:02:59.156,1,7654.0,2,True,23.89621630573252,19.817201859539786,4.573465808278022,4.074052,2.43869,3.0,1.0,tail_1,True,False
2475,63921503397,2026-08-04 05:09:57.792,1,7654.75,1,False,10.173410081255238,9.706171914389934,11.949087540376553,2.446366,-0.00504,2.0,2.0,tail_2_3,True,False
2487,63921504785,2026-08-04 05:33:05.084,1,7654.0,2,True,14.350374220178386,23.05259867132641,4.7090886358661255,1.350958,3.369026,1.0,3.0,tail_2_3,True,True
2505,63921506668,2026-08-04 06:04:28.452,-1,7652.0,4,True,21.696158346812283,38.068757435322695,6.582286812469763,1.369975,0.632527,4.0,0.0,no_tail,True,False
2515,63921507642,2026-08-04 06:20:42.568,1,7654.75,1,True,14.560046979174281,28.71463299578946,11.396584420700835,0.62097,-0.101637,3.0,1.0,tail_1,True,True
2540,63921507761,2026-08-04 06:22:41.972,1,7658.25,2,True,42.43347145321881,49.19486672824318,4.0166403365444125,6.680825,3.32187,2.0,2.0,tail_2_3,True,True
2544,63921507824,2026-08-04 06:23:44.088,1,7659.0,2,False,25.871591649897155,13.695291731040168,9.397197118938129,5.467279,1.080252,2.0,2.0,tail_2_3,True,True
2547,63921507897,2026-08-04 06:24:57.596,1,7658.0,2,False,11.280400069236093,-6.099782626159942,-2.359023028687796,4.136443,4.956665,4.0,0.0,no_tail,True,True
2565,63921508203,2026-08-04 06:30:03.948,1,7659.0,1,False,15.519193621110995,13.95467924073746,2.205561399904436,1.982714,3.747689,2.0,2.0,tail_2_3,True,False
2613,63921508772,2026-08-04 06:39:32.740,1,7667.75,3,True,34.52729758755625,31.92664837322324,14.270829106922339,8.214349,0.936424,0.0,4.0,tail_ge4,True,True
2652,63921509257,2026-08-04 06:47:37.448,1,7672.5,2,True,39.464171252994035,50.52240589121291,17.079959424451967,5.939735,-0.6283,0.0,4.0,tail_ge4,True,True
2655,63921509285,2026-08-04 06:48:05.820,1,7672.25,2,True,26.616182010619,26.879538511402156,7.761961459278986,5.01389,0.780621,4.0,0.0,no_tail,True,True
2809,63921511663,2026-08-04 07:27:43.808,1,7699.25,1,True,16.98909979322935,34.846150264190925,12.580945745686273,0.740892,-0.583787,1.0,3.0,tail_2_3,True,True
2830,63921511902,2026-08-04 07:31:42.976,-1,7696.0,3,True,28.763029046359012,43.205038336539495,8.839527134905843,2.910868,2.288469,1.0,3.0,tail_2_3,True,False
2872,63921512305,2026-08-04 07:38:25.464,1,7704.5,1,True,42.54036320025088,46.28934414611135,11.566063447237374,7.678679,1.145453,0.0,4.0,tail_ge4,True,True
2874,63921512306,2026-08-04 07:38:26.496,1,7704.75,1,True,41.819464223443006,44.684099136103924,7.217141116491564,6.72792,0.368025,4.0,0.0,no_tail,True,False
2877,63921512316,2026-08-04 07:38:36.812,1,7703.75,2,False,18.111678491793196,-8.298790639948248,1.3084081185652086,5.298521,4.436542,2.0,2.0,tail_2_3,True,True
2885,63921512448,2026-08-04 07:40:48.536,1,7704.5,1,False,6.336619818433376,-5.764744805715111,7.72228224790299,3.04472,1.809737,0.0,4.0,tail_ge4,True,True
2887,63921512509,2026-08-04 07:41:49.752,1,7704.75,1,False,7.72228224790299,0.7899441519927236,5.742813107068165,2.754783,0.98123,4.0,0.0,no_tail,True,True
2999,63921515674,2026-08-04 08:34:34.024,1,7725.25,3,True,26.96274393956475,12.941227551077883,10.498945040556402,7.948363,1.920408,0.0,4.0,tail_ge4,True,True
3072,63921517816,2026-08-04 09:10:16.244,1,7736.75,2,True,39.180998054643815,45.57613849694916,7.175708385175403,6.304978,2.985228,1.0,3.0,tail_2_3,True,False
3201,63921522656,2026-08-04 10:30:56.564,1,7763.5,4,True,31.912833873928797,29.149573420372604,4.405213199926952,6.677821,3.148377,3.0,1.0,tail_1,True,True
3203,63921522710,2026-08-04 10:31:50.732,1,7763.5,1,False,31.912833873928797,29.149573420372604,2.0030080125630185,5.686372,3.177721,3.0,1.0,tail_1,True,True
3242,63921523867,2026-08-04 10:51:07.192,1,7773.5,2,True,53.05919549967308,51.226593981258766,3.385215383581332,11.258082,2.915917,4.0,0.0,no_tail,True,False
3258,63921524011,2026-08-04 10:53:31.476,1,7772.5,1,False,-0.901226476469435,-9.108748865463575,0.6319850136194887,1.255915,3.407859,4.0,0.0,no_tail,True,True
3268,63921524205,2026-08-04 10:56:45.688,1,7772.75,2,False,8.609795900640028,11.472911864536547,2.380224358616069,0.737984,2.689452,4.0,0.0,no_tail,True,False
3270,63921524279,2026-08-04 10:57:59.844,1,7772.5,1,False,4.969711059022813,6.7929883841490915,1.566610849368554,0.617391,3.677191,3.0,1.0,tail_1,True,True
3295,63921524586,2026-08-04 11:03:06.012,-1,7769.75,1,False,22.245085112369107,20.247336622479114,2.733530218769227,2.616815,4.183762,1.0,3.0,tail_2_3,True,True
3300,63921524642,2026-08-04 11:04:02.060,-1,7769.0,1,False,2.733530218769227,-8.20084936028765,4.283227852396426,1.847009,1.278211,3.0,1.0,tail_1,True,True
3308,63921524731,2026-08-04 11:05:31.328,-1,7768.5,3,True,30.023960928054233,43.88087102705225,9.047292486482567,3.115065,2.201028,1.0,3.0,tail_2_3,True,False
3331,63921525098,2026-08-04 11:11:38.976,1,7771.25,1,True,20.438278046108874,34.93758509100418,11.854145093456017,1.747361,0.38191,0.0,4.0,tail_ge4,True,True
3333,63921525147,2026-08-04 11:12:27.000,1,7771.25,1,True,20.438278046108874,34.93758509100418,8.167393086244456,1.725437,0.623978,3.0,1.0,tail_1,True,True
3335,63921525177,2026-08-04 11:12:57.440,1,7770.5,1,True,20.438278046108874,34.93758509100418,4.701880010007233,1.530037,3.692107,1.0,3.0,tail_2_3,True,True
3337,63921525196,2026-08-04 11:13:16.104,1,7770.75,1,True,14.253679010059638,22.343446594272994,1.530121002022669,1.328365,2.718858,4.0,0.0,no_tail,True,True
3369,63921526017,2026-08-04 11:26:57.420,1,7773.75,2,True,29.27394377335934,37.94159446718771,6.409733818604381,3.96687,2.343948,1.0,3.0,tail_2_3,True,True
3371,63921526085,2026-08-04 11:28:05.032,1,7773.5,1,True,29.27394377335934,37.94159446718771,3.0603478764024206,3.412744,3.395932,2.0,2.0,tail_2_3,True,True
3382,63921526515,2026-08-04 11:35:15.900,1,7774.5,2,True,22.7394024940229,29.710809589793538,3.8876910289699436,3.061815,2.068562,4.0,0.0,no_tail,True,False
3384,63921526598,2026-08-04 11:36:38.200,1,7775.0,1,True,22.7394024940229,29.710809589793538,7.3282425101548645,2.862027,0.334724,3.0,1.0,tail_1,True,False
3408,63921527158,2026-08-04 11:45:58.628,-1,7771.25,2,True,36.66591401859539,50.00362348551177,3.4812031935529344,4.020563,4.849166,-0.0,4.0,tail_ge4,True,False
3425,63921527641,2026-08-04 11:54:01.564,1,7773.5,2,True,21.17842692440828,38.224156909456596,8.384495964524545,1.650043,0.853039,3.0,1.0,tail_1,True,False
3433,63921527787,2026-08-04 11:56:27.364,1,7773.0,1,True,10.609618167376912,13.882417206087755,0.5486476147612828,1.012928,3.135053,3.0,1.0,tail_1,True,True
3435,63921527851,2026-08-04 11:57:31.432,1,7773.25,1,False,10.609618167376912,13.882417206087755,2.780556487112622,0.933414,2.204637,4.0,0.0,no_tail,True,True
3437,63921527985,2026-08-04 11:59:45.528,1,7772.75,1,False,2.780556487112622,1.2251789659250858,1.907244691224321,0.779207,4.19044,2.0,2.0,tail_2_3,True,True
3442,63921528026,2026-08-04 12:00:26.588,1,7774.0,2,True,13.745759370239437,22.88564555783347,8.470014040314018,1.355885,0.163875,4.0,0.0,no_tail,True,True
3483,63921529436,2026-08-04 12:23:56.292,1,7780.25,3,True,29.12882539338399,28.458165106737038,7.571373518164699,5.724637,0.220122,4.0,0.0,no_tail,True,True
3503,63921529935,2026-08-04 12:32:15.736,-1,7777.0,2,True,33.673139901232254,54.07717824331766,4.0040969188635955,2.400793,3.313963,3.0,1.0,tail_1,True,True
3507,63921530028,2026-08-04 12:33:48.428,-1,7776.5,2,True,26.073920925779294,39.664481352870276,4.507571063677545,2.159081,1.812664,4.0,0.0,no_tail,True,True
3509,63921530084,2026-08-04 12:34:44.948,-1,7776.25,1,True,16.56268835167481,21.428815756755736,5.7363845302305485,2.004954,0.983932,4.0,0.0,no_tail,True,True
3511,63921530111,2026-08-04 12:35:11.140,-1,7777.25,1,True,8.816029656172008,6.768581666160504,3.151066486163096,1.698225,4.985167,-0.0,4.0,tail_ge4,True,True
3515,63921530163,2026-08-04 12:36:03.696,-1,7776.0,1,True,11.370227239694024,14.952883118990641,10.935336562834754,1.924374,0.761456,1.0,3.0,tail_2_3,True,False
3544,63921530910,2026-08-04 12:48:30.288,1,7780.75,5,True,39.5828081688993,49.80419606205846,3.4511377189807213,5.373401,3.875122,2.0,2.0,tail_2_3,True,True
3547,63921530984,2026-08-04 12:49:44.604,1,7780.75,1,True,39.5828081688993,49.80419606205846,1.6814156632928774,4.265602,3.963183,2.0,2.0,tail_2_3,True,True
3746,63921532673,2026-08-04 13:17:53.040,-1,7765.5,3,True,32.56751043341443,32.81753801085274,9.720941620654807,6.548507,1.2767,1.0,3.0,tail_2_3,True,False
3761,63921532831,2026-08-04 13:20:31.952,-1,7765.0,1,True,23.98249568106576,29.217412189703012,9.83504727939328,3.91657,2.201787,-0.0,4.0,tail_ge4,True,False
3765,63921532871,2026-08-04 13:21:11.736,-1,7765.5,2,True,21.21634500691009,23.129395453250403,-0.0650115832375734,2.920435,4.347331,3.0,1.0,tail_1,True,False
3779,63921533102,2026-08-04 13:25:02.636,1,7767.75,2,True,28.71504431607524,45.910025887546816,13.03690116304239,2.197701,1.473008,0.0,4.0,tail_ge4,True,True
3789,63921533421,2026-08-04 13:30:21.944,1,7768.0,1,True,23.582873378770568,34.84753949777957,4.925125265995952,2.056791,2.306333,2.0,2.0,tail_2_3,True,True
3794,63921533583,2026-08-04 13:33:03.060,1,7767.5,2,True,8.948620471085043,8.84437544824234,0.6871344376824541,1.671167,4.704764,1.0,3.0,tail_2_3,True,True
3804,63921533923,2026-08-04 13:38:43.032,1,7767.5,2,False,2.1507894795524214,1.0159386712136855,-0.9801205816112799,0.530729,4.38995,4.0,0.0,no_tail,True,True
3806,63921534042,2026-08-04 13:40:42.712,1,7767.75,1,False,2.1507894795524214,1.0159386712136855,-0.03834996935043009,0.429021,3.363041,4.0,0.0,no_tail,True,True
3842,63921538916,2026-08-04 15:01:56.600,1,7773.0,2,True,27.726714952336085,31.992801302733728,13.87572132719631,5.106002,-0.850895,3.0,1.0,tail_1,True,True
3846,63921539014,2026-08-04 15:03:34.764,1,7772.25,2,True,22.14586438526153,20.77774701535578,3.9063211982211046,4.129285,2.701052,4.0,0.0,no_tail,True,True
3886,63921542181,2026-08-04 15:56:21.104,1,7779.0,1,True,28.06088774917443,18.572142576122978,9.873163907266703,5.992205,-0.747408,4.0,0.0,no_tail,True,True
3909,63921545011,2026-08-04 16:43:31.936,1,7778.75,2,False,6.0456208819208745,1.4888203270505016,-0.3020605511092798,1.815703,4.444657,3.0,1.0,tail_1,True,True
3912,63921545134,2026-08-04 16:45:34.784,1,7779.5,1,False,6.0456208819208745,1.4888203270505016,6.243480786746149,1.731185,1.772866,1.0,3.0,tail_2_3,True,True
3918,63921545456,2026-08-04 16:50:56.072,1,7779.5,1,False,12.16461764896564,16.486295267414473,0.9299434255993762,1.46152,2.325238,4.0,0.0,no_tail,True,True
3924,63921545867,2026-08-04 16:57:47.856,1,7779.0,1,True,3.7608321102278954,1.2305241165161174,4.061033327154409,1.123703,4.610047,0.0,4.0,tail_ge4,True,True
3937,63921546215,2026-08-04 17:03:35.524,-1,7777.25,1,True,13.648265232499513,28.511222261819906,10.15031696053943,0.483523,-0.531602,3.0,1.0,tail_1,True,False
3939,63921546270,2026-08-04 17:04:30.644,-1,7777.5,1,True,13.648265232499513,28.511222261819906,8.739772845578743,0.64909,0.703815,3.0,1.0,tail_1,True,False
3947,63921546637,2026-08-04 17:10:37.916,1,7778.75,2,True,8.40124373746318,17.616100658053703,1.1585155403659906,0.077026,4.831244,1.0,3.0,tail_2_3,True,True
3948,63921546662,2026-08-04 17:11:02.548,-1,7778.0,1,False,4.707343403272559,7.082739337587035,2.629708868071296,0.044607,2.279785,3.0,1.0,tail_1,True,False
3949,63921546685,2026-08-04 17:11:25.932,1,7779.0,1,True,8.40124373746318,17.616100658053703,-1.0302962341158004,0.011157,3.770402,4.0,0.0,no_tail,True,True
3953,63921547178,2026-08-04 17:19:38.604,1,7780.25,1,True,11.760161652665714,21.96284053254741,11.311181222740805,0.777298,-0.385233,3.0,1.0,tail_1,True,True
3955,63921547297,2026-08-04 17:21:37.308,1,7780.25,1,True,11.760161652665714,21.96284053254741,9.149559128300682,0.927298,-0.121855,4.0,0.0,no_tail,True,True
3969,63921548385,2026-08-04 17:39:45.624,1,7782.0,4,True,33.95374911613606,46.263432060064446,11.378303774889922,4.430557,-0.093829,3.0,1.0,tail_1,True,False
3971,63921548524,2026-08-04 17:42:04.460,1,7782.25,1,True,33.95374911613606,46.263432060064446,10.63721862959213,4.109693,-0.738286,3.0,1.0,tail_1,True,False
3974,63921548760,2026-08-04 17:46:00.292,1,7781.25,2,True,31.28766375978118,41.28882653899773,2.285957414983737,3.312028,3.38147,3.0,1.0,tail_1,True,True
3979,63921549081,2026-08-04 17:51:21.152,1,7781.0,1,False,10.63721862959213,1.763312759466848,-2.879779442868938,1.779122,3.890577,4.0,0.0,no_tail,True,True
3984,63921549263,2026-08-04 17:54:23.036,1,7782.25,1,True,16.573145563839212,24.445341898630225,13.859015944467737,2.272696,0.142793,1.0,3.0,tail_2_3,True,True
3990,63921549675,2026-08-04 18:01:15.456,1,7783.0,2,True,22.946438823340582,33.58606910507106,11.867973654708686,2.932624,-0.956645,4.0,0.0,no_tail,True,False
4011,63921551636,2026-08-04 18:33:56.456,-1,7779.5,3,True,19.349914760334805,34.86492667621313,9.858259426726017,1.208105,-0.741135,4.0,0.0,no_tail,True,False
4035,63921553679,2026-08-04 19:07:59.164,1,7784.5,2,True,38.280501798785146,53.45511538651249,9.331601204495609,4.39984,0.121503,4.0,0.0,no_tail,True,True
4045,63921555131,2026-08-04 19:32:11.900,1,7785.0,3,True,22.546204882828913,26.5251900176782,6.670025834328458,3.837488,0.916134,4.0,0.0,no_tail,True,True
4066,63921558691,2026-08-04 20:31:31.372,1,7787.75,5,True,41.618869860124576,52.51089620521374,9.41838777352206,6.226102,1.071277,2.0,2.0,tail_2_3,True,True
4083,63921561935,2026-08-04 21:25:35.972,1,7789.5,4,True,37.765134948486,45.880719078064054,6.474832159805821,5.734641,2.303805,2.0,2.0,tail_2_3,True,True
4123,63921570465,2026-08-04 23:47:45.788,1,7795.25,2,False,17.35590375545289,10.781264796474884,9.936251983284025,4.711968,-0.774086,4.0,0.0,no_tail,True,True
4125,63921570934,2026-08-04 23:55:34.988,1,7795.25,1,False,17.35590375545289,10.781264796474884,11.38909624747524,4.359275,-0.405452,2.0,2.0,tail_2_3,True,True
4138,63921571479,2026-08-05 00:04:39.764,1,7796.75,3,True,30.615915036337565,38.24004219557662,12.797107304130282,5.177693,-0.383088,3.0,1.0,tail_1,True,True
4141,63921571593,2026-08-05 00:06:33.600,1,7796.0,2,True,29.0519381548587,34.92824022591987,1.577145339971856,4.1145,2.699513,4.0,0.0,no_tail,True,True
4170,63921574063,2026-08-05 00:47:43.452,-1,7791.75,2,True,36.306163711695994,50.61701580992241,10.3238033551696,4.022768,-0.298158,4.0,0.0,no_tail,True,True
4176,63921574447,2026-08-05 00:54:07.332,-1,7791.25,2,True,18.344901537851893,19.942796792983042,11.534457509885138,3.687102,-0.813822,4.0,0.0,no_tail,True,False
4189,63921575371,2026-08-05 01:09:31.312,1,7793.5,4,False,25.02536179560628,46.58731071061086,-0.16340712013933126,0.422539,4.38772,3.0,1.0,tail_1,True,False
4244,63921578276,2026-08-05 01:57:56.616,-1,7784.0,2,True,33.42635436831193,32.22776866365141,8.644370626955169,6.216464,2.037351,2.0,2.0,tail_2_3,True,True
4247,63921578478,2026-08-05 02:01:18.532,-1,7784.75,2,False,20.54405559498606,5.301409080613839,-0.8566990401669323,4.791901,4.992494,3.0,1.0,tail_1,True,True
4259,63921579487,2026-08-05 02:18:07.572,-1,7784.75,1,False,5.905142862177601,-8.16005740329423,-1.6804233909919177,0.976505,4.050552,3.0,1.0,tail_1,True,False
4280,63921581437,2026-08-05 02:50:37.024,1,7788.5,1,True,29.13663602713611,39.333658866101985,10.66614209646931,4.267225,0.209706,3.0,1.0,tail_1,True,True
4289,63921582838,2026-08-05 03:13:58.144,1,7788.75,1,True,14.359336544245155,10.55314717184732,6.621863688743922,3.256294,0.93614,4.0,0.0,no_tail,True,True
4345,63921587588,2026-08-05 04:33:08.884,1,7796.5,1,False,31.613516029350382,33.793867623332,7.045872269557246,4.607809,0.439442,4.0,0.0,no_tail,True,True
4360,63921588912,2026-08-05 04:55:12.556,1,7797.0,2,True,17.871120629499185,27.12315876300443,11.040685298740012,2.16404,-0.602987,4.0,0.0,no_tail,True,True
4412,63921591661,2026-08-05 05:41:01.876,1,7802.0,2,True,23.06314079788511,33.677002102535795,13.3270211417407,3.018012,-0.279221,2.0,2.0,tail_2_3,True,True
4417,63921592043,2026-08-05 05:47:23.784,1,7802.0,2,True,23.06314079788511,33.677002102535795,9.196762238732578,2.949339,0.844655,2.0,2.0,tail_2_3,True,True
4450,63921594300,2026-08-05 06:25:00.052,1,7804.5,2,True,22.348151914248064,19.39757408322238,5.748863399680909,4.694329,2.925417,2.0,2.0,tail_2_3,True,True
4534,63921594975,2026-08-05 06:36:15.700,1,7811.25,4,True,33.20094954896645,51.73443323264919,4.891606154886033,2.002713,3.933743,1.0,3.0,tail_2_3,True,False
4551,63921595034,2026-08-05 06:37:14.184,-1,7809.0,3,True,36.90728202200072,55.17914785645696,3.795896984114918,2.769847,3.079768,3.0,1.0,tail_1,True,True
4555,63921595049,2026-08-05 06:37:29.960,-1,7809.25,2,True,21.887959334070146,30.143449643231328,2.753880777992163,2.332904,4.495453,1.0,3.0,tail_2_3,True,True
4557,63921595057,2026-08-05 06:37:37.112,-1,7808.75,1,True,18.454404266561816,23.150195617826032,1.192802172787368,2.022996,2.537325,4.0,0.0,no_tail,True,True
4573,63921595191,2026-08-05 06:39:51.408,1,7811.0,1,True,25.365131046259663,46.44448450123342,13.447110103815419,0.789098,0.014898,0.0,4.0,tail_ge4,True,True
4602,63921595264,2026-08-05 06:41:04.648,1,7815.75,4,True,40.131692550211284,47.43798804848462,9.97901349831707,6.915308,1.154472,2.0,2.0,tail_2_3,True,True
4606,63921595280,2026-08-05 06:41:20.888,1,7816.25,2,True,36.671517078219644,40.75949747284915,9.03559476886802,5.663257,-0.060797,3.0,1.0,tail_1,True,False
4608,63921595295,2026-08-05 06:41:35.720,1,7815.5,1,False,25.676448143234285,17.408851223297763,6.227249756371864,4.915535,3.059987,1.0,3.0,tail_2_3,True,False
4613,63921595390,2026-08-05 06:43:10.200,1,7816.0,1,False,10.908453626966635,-7.874657433822771,5.295652619407273,3.389427,1.179659,3.0,1.0,tail_1,True,False
4615,63921595397,2026-08-05 06:43:17.508,1,7815.5,1,False,6.4792820725924045,-6.371557177963212,4.204592695740377,2.936599,3.244275,2.0,2.0,tail_2_3,True,False
4625,63921595446,2026-08-05 06:44:06.224,-1,7814.0,3,False,21.614263173143875,41.337873377130855,3.515757088779396,0.210848,2.875195,3.0,1.0,tail_1,True,True
4669,63921595716,2026-08-05 06:48:36.452,-1,7810.75,1,False,17.552579670677407,6.249369005118056,-0.0569901832748988,3.040238,3.050599,4.0,0.0,no_tail,True,True
4672,63921595744,2026-08-05 06:49:04.184,-1,7809.75,1,False,7.251199005892769,0.7331931653717839,9.900374078133,2.871952,-0.425795,3.0,1.0,tail_1,True,True
4719,63921595884,2026-08-05 06:51:24.948,-1,7800.25,2,True,32.04782850959533,22.835894563307576,8.648104019700208,7.638091,2.382011,-0.0,4.0,tail_ge4,True,False
4721,63921595897,2026-08-05 06:51:37.144,-1,7800.75,1,False,32.04782850959533,22.835894563307576,2.9457661287852908,6.512284,4.42953,-0.0,4.0,tail_ge4,True,True
4724,63921595910,2026-08-05 06:51:50.736,-1,7799.75,1,False,23.12713417687571,4.12244570286865,6.276921084106814,5.390445,0.75951,4.0,0.0,no_tail,True,False
4740,63921596000,2026-08-05 06:53:20.156,1,7803.25,2,True,22.73049965098351,40.029900947398815,16.501606809977,1.319665,-0.369185,0.0,4.0,tail_ge4,True,True
4764,63921596082,2026-08-05 06:54:42.248,1,7804.75,1,False,19.717205619581982,19.354131116559707,5.663618103544333,2.558994,1.667345,3.0,1.0,tail_1,True,True
4788,63921596187,2026-08-05 06:56:27.820,1,7806.75,1,True,22.899520038150772,22.734268879303755,-0.4721065384382081,3.970893,4.181351,4.0,0.0,no_tail,True,True
